iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
450,1540719363370,27374,-1.011147928e+06,670,1897,4148,5785,60,55,45541,10489,1015,32,0,0,0
460,1540719368328,27414,-1.010634240e+06,776,1848,4069,5793,51,56,45530,10531,986,30,0,0,0
470,1540719372589,27431,-1.011400725e+06,717,1923,4077,5768,59,84,45565,10428,1052,32,0,0,0
480,1540719376992,27355,-1.011116089e+06,734,1915,4105,5742,57,66,45511,10539,1001,26,0,0,0
490,1540719381428,27413,-1.011072558e+06,737,1931,4087,5712,59,61,45550,10495,1004,28,0,0,0
500,1540719387285,27333,-1.011272943e+06,777,1882,4107,5807,51,66,45525,10446,1075,30,1,0,0
510,1540719391587,27401,-1.011287791e+06,833,1964,4089,5700,59,58,45455,10580,1004,37,1,0,0
520,1540719396275,27476,-1.010352448e+06,767,1976,3991,5727,52,67,45526,10542,990,18,1,0,0
530,1540719400317,27503,-1.009160679e+06,663,1895,4023,5681,53,58,45801,10216,1024,35,1,0,0
540,1540719404991,27503,-1.009315275e+06,714,1892,4035,5649,50,60,45707,10363,984,23,0,0,0
550,1540719409197,27464,-1.009762045e+06,769,1897,3953,5673,41,68,45729,10324,995,29,0,0,0
560,1540719413792,27483,-1.009951952e+06,787,1952,3895,5680,56,75,45680,10375,997,24,1,0,0
570,1540719417972,27513,-1.009804744e+06,782,1913,3932,5727,52,63,45639,10427,991,20,0,0,0
580,1540719423044,27471,-1.009728188e+06,756,1936,3992,5650,49,67,45647,10446,949,34,1,0,0
590,1540719426955,27543,-1.009552774e+06,792,1938,4084,5468,47,67,45726,10334,989,28,0,0,0
600,1540719432161,27506,-1.010235903e+06,741,1982,4120,5548,49,62,45630,10416,1007,24,0,0,0
610,1540719436236,27548,-1.010082514e+06,729,1944,4141,5566,52,59,45664,10362,1025,25,1,0,0
620,1540719440723,27456,-1.011495966e+06,791,2008,4217,5613,56,70,45494,10446,1102,35,0,0,0
630,1540719445162,27435,-1.012055643e+06,787,2040,4163,5635,68,58,45446,10545,1052,34,0,0,0
640,1540719449727,27442,-1.011627957e+06,806,2024,4175,5598,54,65,45462,10542,1040,32,1,0,0
650,1540719453588,27468,-1.010862915e+06,760,2001,4109,5610,58,65,45539,10511,989,38,0,0,0
660,1540719458179,27491,-1.009894406e+06,725,2015,4118,5482,66,60,45699,10325,1018,35,0,0,0
670,1540719462459,27466,-1.010347311e+06,729,2069,4059,5534,63,69,45659,10351,1030,36,1,0,0
680,1540719467139,27308,-1.011818930e+06,751,2076,4126,5681,53,67,45421,10589,1037,29,1,0,0
690,1540719471520,27305,-1.011785794e+06,727,2164,4198,5585,47,51,45457,10503,1083,33,1,0,0
700,1540719477308,27396,-1.011031054e+06,706,2120,4213,5451,54,73,45603,10372,1062,39,1,0,0
710,1540719481745,27317,-1.012065474e+06,720,2123,4300,5513,61,49,45459,10500,1089,28,1,0,0
720,1540719487597,27310,-1.011001186e+06,677,2134,4316,5409,43,55,45530,10493,1021,33,0,0,0
730,1540719491854,27292,-1.011208512e+06,653,2221,4376,5296,57,58,45562,10392,1100,23,0,0,0
740,1540719496738,27438,-1.010504000e+06,753,2280,4196,5247,57,56,45556,10476,1022,23,0,0,0
750,1540719500871,27486,-1.010998016e+06,748,2360,4123,5319,49,60,45570,10379,1105,22,1,0,0
760,1540719505365,27461,-1.010873759e+06,711,2290,4128,5380,40,60,45560,10456,1030,31,0,0,0
770,1540719509816,27363,-1.011798621e+06,730,2318,4249,5379,57,66,45450,10493,1097,36,1,0,0
780,1540719514821,27396,-1.011597001e+06,784,2245,4272,5332,60,51,45478,10493,1068,37,1,0,0
790,1540719519103,27351,-1.011076899e+06,733,2267,4246,5298,41,58,45558,10432,1051,35,1,0,0
800,1540719524872,27439,-1.010766238e+06,668,2280,4273,5331,40,54,45530,10476,1043,28,0,0,0
810,1540719528939,27438,-1.010513011e+06,738,2225,4167,5286,48,66,45635,10384,1029,28,1,0,0
820,1540719533230,27519,-1.010001895e+06,745,2226,4179,5217,48,47,45714,10285,1057,21,0,0,0
830,1540719537451,27410,-1.010999723e+06,721,2241,4208,5344,55,47,45560,10443,1049,25,0,0,0
840,1540719542028,27425,-1.010701300e+06,743,2219,4224,5333,49,52,45607,10359,1072,39,0,0,0
850,1540719546228,27332,-1.011860847e+06,727,2161,4407,5389,65,52,45418,10556,1064,39,0,0,0
860,1540719550783,27288,-1.011448916e+06,661,2172,4329,5478,48,61,45488,10459,1100,30,0,0,0
870,1540719555317,27339,-1.011288029e+06,740,2215,4325,5342,47,62,45469,10522,1049,37,0,0,0
880,1540719559683,27285,-1.011469232e+06,734,2246,4336,5336,45,56,45485,10469,1086,36,1,0,0
890,1540719563467,27386,-1.011602534e+06,765,2269,4296,5325,57,56,45480,10467,1090,39,1,0,0
900,1540719568681,27416,-1.011485149e+06,738,2246,4247,5362,42,74,45509,10460,1075,33,0,0,0
910,1540719573157,27432,-1.010354456e+06,709,2209,4212,5348,58,61,45578,10437,1026,36,0,0,0
920,1540719577975,27429,-1.010353702e+06,745,2233,4229,5242,48,74,45596,10420,1032,29,0,0,0
930,1540719582493,27465,-1.010432873e+06,710,2265,4097,5301,61,56,45655,10383,1010,29,0,0,0
940,1540719587216,27453,-1.010755319e+06,753,2216,4106,5373,52,77,45536,10526,994,21,0,0,0
950,1540719591269,27379,-1.011618987e+06,752,2265,4184,5484,54,64,45452,10492,1089,43,1,0,0
960,1540719595924,27317,-1.012021951e+06,737,2190,4199,5587,62,63,45394,10569,1073,41,0,0,0
970,1540719599938,27337,-1.012424184e+06,793,2235,4130,5632,66,68,45302,10674,1053,48,0,0,0
980,1540719604567,27352,-1.011240277e+06,831,2195,4100,5459,54,59,45508,10473,1064,31,1,0,0
990,1540719608649,27365,-1.011442385e+06,819,2191,4163,5425,40,56,45449,10594,1003,30,1,0,0
1000,1540719614488,27308,-1.012139708e+06,819,2210,4138,5489,63,68,45351,10700,991,35,0,0,0
1010,1540719618506,27343,-1.011461373e+06,781,2237,4157,5451,56,56,45453,10555,1024,45,0,0,0
1020,1540719623404,27329,-1.011606957e+06,768,2165,4146,5538,52,70,45451,10543,1053,30,0,0,0
1030,1540719627530,27273,-1.011883616e+06,811,2158,4248,5498,70,58,45393,10568,1074,41,1,0,0
1040,1540719631976,27318,-1.011528050e+06,814,2170,4212,5432,67,71,45413,10592,1042,30,0,0,0
1050,1540719636105,27404,-1.011104697e+06,854,2191,4163,5410,54,67,45454,10540,1051,31,1,0,0
1060,1540719641346,27375,-1.011658186e+06,888,2201,4175,5384,63,61,45495,10436,1102,44,0,0,0
1070,1540719645543,27431,-1.011853947e+06,836,2301,4159,5385,68,56,45395,10589,1063,30,0,0,0
1080,1540719650451,27373,-1.011823521e+06,842,2272,4186,5468,55,62,45393,10523,1121,40,0,0,0
1090,1540719654406,27417,-1.011446149e+06,866,2276,4148,5413,55,50,45440,10497,1109,31,0,0,0
1100,1540719659477,27425,-1.011384351e+06,820,2189,4192,5406,65,50,45504,10454,1089,30,0,0,0
1110,1540719663397,27381,-1.011658731e+06,772,2255,4235,5439,58,49,45426,10526,1093,32,0,0,0
1120,1540719667893,27425,-1.010864980e+06,786,2224,4137,5340,69,65,45583,10407,1048,38,1,0,0
1130,1540719672089,27351,-1.010674000e+06,698,2247,4080,5442,70,59,45571,10446,1030,30,0,0,0
1140,1540719676306,27405,-1.010606211e+06,820,2204,4089,5346,63,68,45643,10314,1084,36,0,0,0
1150,1540719680176,27385,-1.010517156e+06,719,2205,4108,5436,65,64,45584,10427,1028,38,0,0,0
1160,1540719684375,27423,-1.012104998e+06,836,2199,4043,5603,66,76,45419,10514,1123,21,0,0,0
1170,1540719688377,27360,-1.011899661e+06,835,2189,4106,5615,60,69,45374,10559,1118,25,1,0,0
1180,1540719692977,27263,-1.011858411e+06,759,2201,4130,5629,49,67,45408,10532,1109,27,1,0,0
1190,1540719697134,27248,-1.012157855e+06,768,2212,4169,5628,61,66,45361,10558,1128,30,0,0,0
1200,1540719703022,27388,-1.011569262e+06,776,2187,4006,5662,61,59,45474,10490,1080,31,2,0,0
1210,1540719706863,27368,-1.010310185e+06,766,2140,3931,5650,60,59,45599,10386,1057,34,1,0,0
1220,1540719711023,27327,-1.011589556e+06,771,2183,4034,5643,68,46,45484,10476,1083,33,1,0,0
1230,1540719715364,27412,-1.010462493e+06,735,2234,3915,5579,63,51,45644,10315,1093,24,1,0,0
1240,1540719720089,27377,-1.011268015e+06,750,2249,3943,5634,63,49,45488,10526,1027,36,0,0,0
1250,1540719724201,27361,-1.010955495e+06,762,2195,3965,5660,59,48,45504,10489,1053,30,1,0,0
1260,1540719728922,27424,-1.010201767e+06,736,2179,3907,5605,49,54,45623,10411,1011,31,1,0,0
1270,1540719732900,27552,-1.010231069e+06,735,2226,3956,5500,64,44,45675,10310,1061,31,0,0,0
1280,1540719737488,27437,-1.010903641e+06,726,2189,4039,5574,53,52,45575,10407,1059,36,0,0,0
1290,1540719741404,27335,-1.011715807e+06,738,2196,4095,5625,63,56,45458,10493,1098,28,0,0,0
1300,1540719746450,27395,-1.011308669e+06,798,2175,4060,5597,53,74,45475,10483,1083,36,0,0,0
1310,1540719750505,27378,-1.012161749e+06,748,2302,4091,5587,70,64,45388,10555,1095,39,0,0,0
1320,1540719755159,27392,-1.010870103e+06,702,2262,3965,5604,45,62,45515,10512,1022,28,0,0,0
1330,1540719759439,27368,-1.011255176e+06,712,2267,4035,5611,53,60,45431,10585,1030,31,0,0,0
1340,1540719764096,27411,-1.011621311e+06,737,2249,4034,5578,56,78,45514,10426,1105,32,0,0,0
1350,1540719767895,27316,-1.011958532e+06,673,2321,4122,5585,61,60,45411,10547,1084,33,2,0,0
1360,1540719772490,27250,-1.011951992e+06,691,2276,4178,5619,52,58,45331,10650,1064,32,0,0,0
1370,1540719776609,27274,-1.011705465e+06,629,2191,4209,5588,50,64,45447,10560,1039,31,0,0,0
1380,1540719781553,27254,-1.011573736e+06,672,2234,4150,5567,54,56,45434,10591,1014,38,0,0,0
1390,1540719785985,27283,-1.011590799e+06,652,2243,4116,5670,57,43,45435,10525,1095,22,0,0,0
1400,1540719791983,27371,-1.011542296e+06,698,2193,4129,5601,66,54,45486,10474,1086,29,2,0,0
1410,1540719795977,27403,-1.010857866e+06,710,2175,4124,5494,71,46,45566,10431,1051,29,0,0,0
1420,1540719800687,27370,-1.010751977e+06,728,2168,4068,5473,78,64,45593,10411,1051,22,0,0,0
1430,1540719805243,27350,-1.011450586e+06,735,2116,4135,5513,71,58,45503,10547,1000,27,0,0,0
1440,1540719810235,27302,-1.010824868e+06,665,2095,4229,5527,47,60,45477,10607,963,30,0,0,0
1450,1540719814236,27405,-1.010409038e+06,673,2132,4221,5379,64,69,45615,10419,1010,33,0,0,0
1460,1540719818921,27494,-1.010751432e+06,784,2155,4197,5288,60,63,45575,10486,987,29,0,0,0
1470,1540719823111,27383,-1.011302784e+06,712,2183,4245,5403,55,60,45555,10429,1050,43,0,0,0
1480,1540719827992,27432,-1.011638730e+06,715,2156,4212,5513,54,58,45502,10472,1073,30,0,0,0
1490,1540719831931,27388,-1.010247539e+06,715,2137,4127,5450,43,56,45621,10415,1012,27,2,0,0
1500,1540719837442,27388,-1.011173096e+06,734,2133,4113,5577,50,45,45566,10405,1071,35,0,0,0
1510,1540719841518,27481,-1.010573313e+06,789,2150,3999,5549,53,64,45569,10446,1029,32,1,0,0
1520,1540719845996,27477,-1.010545120e+06,742,2133,4007,5494,68,65,45638,10396,1016,27,0,0,0
1530,1540719850333,27413,-1.010228371e+06,678,2080,4073,5540,70,65,45613,10447,992,25,0,0,0
1540,1540719854977,27327,-1.011390045e+06,721,2136,4165,5565,54,55,45427,10635,984,31,0,0,0
1550,1540719859165,27344,-1.010662860e+06,774,2162,4104,5487,71,63,45476,10572,999,29,1,0,0
1560,1540719864194,27415,-1.010126337e+06,693,2148,4051,5457,60,46,45644,10435,975,22,1,0,0
1570,1540719868261,27437,-1.009792423e+06,758,2174,4063,5377,61,46,45660,10380,1014,21,2,0,0
1580,1540719872898,27438,-1.010727538e+06,805,2190,4088,5419,62,53,45588,10394,1062,33,0,0,0
1590,1540719877422,27383,-1.010898724e+06,751,2237,4066,5461,62,57,45521,10516,1002,38,0,0,0
1600,1540719883382,27356,-1.011018972e+06,738,2279,4122,5446,60,59,45533,10419,1090,35,0,0,0
1610,1540719887333,27295,-1.011788520e+06,825,2283,4121,5454,48,67,45438,10508,1103,28,0,0,0
1620,1540719891799,27265,-1.011139153e+06,731,2256,4131,5434,47,63,45537,10447,1064,29,0,0,0
1630,1540719896057,27366,-1.011842681e+06,842,2232,4126,5474,50,56,45415,10575,1056,31,0,0,0
1640,1540719900459,27308,-1.012037416e+06,782,2337,4146,5449,43,61,45422,10527,1093,35,0,0,0
1650,1540719904291,27364,-1.011003801e+06,728,2239,4151,5466,44,53,45488,10526,1034,29,0,0,0
1660,1540719908796,27349,-1.011558390e+06,783,2219,4066,5503,57,74,45485,10512,1050,30,0,0,0
1670,1540719913030,27302,-1.011078296e+06,780,2163,4142,5449,57,67,45474,10570,1011,22,0,0,0
1680,1540719917817,27371,-1.011438866e+06,726,2224,4150,5443,53,56,45523,10498,1015,40,1,0,0
1690,1540719921828,27318,-1.011249601e+06,758,2198,4205,5486,42,41,45433,10584,1034,26,0,0,0
1700,1540719927070,27396,-1.011256832e+06,723,2266,4187,5320,55,65,45557,10450,1044,26,0,0,0
1710,1540719931222,27391,-1.011524380e+06,721,2251,4169,5472,67,57,45457,10541,1042,36,1,0,0
1720,1540719936157,27437,-1.011703494e+06,745,2300,4146,5415,54,79,45516,10424,1096,41,0,0,0
1730,1540719940576,27517,-1.009358830e+06,764,2177,4034,5318,53,84,45706,10350,983,38,0,0,0
1740,1540719945635,27437,-1.010564591e+06,736,2247,3994,5464,48,86,45608,10395,1044,28,2,0,0
1750,1540719949621,27389,-1.010982229e+06,765,2258,4049,5485,55,67,45522,10460,1066,29,0,0,0
1760,1540719954245,27465,-1.010385255e+06,788,2227,4093,5373,57,53,45582,10441,1013,40,1,0,0
1770,1540719958860,27411,-1.010459350e+06,724,2182,4107,5431,65,51,45643,10342,1058,34,0,0,0
1780,1540719963909,27390,-1.011782889e+06,706,2183,4114,5606,71,68,45506,10430,1105,36,0,0,0
1790,1540719967858,27452,-1.011071481e+06,778,2206,4061,5535,59,65,45537,10402,1112,26,0,0,0
1800,1540719973398,27430,-1.010222116e+06,734,2182,3961,5495,64,68,45656,10369,1022,29,1,0,0
1810,1540719977420,27442,-1.010367580e+06,703,2150,4056,5504,62,68,45624,10399,1018,36,0,0,0
1820,1540719981730,27492,-1.010920412e+06,699,2174,4022,5519,68,67,45606,10418,1028,25,0,0,0
1830,1540719986332,27493,-1.010388459e+06,750,2157,4073,5371,59,57,45673,10372,1001,31,0,0,0
1840,1540719991028,27492,-1.010255473e+06,772,2169,4051,5378,66,59,45679,10324,1051,23,0,0,0
1850,1540719995271,27491,-1.009928607e+06,715,2138,4034,5403,54,73,45734,10310,993,39,1,0,0
1860,1540719999832,27504,-1.010783075e+06,712,2197,4071,5439,78,65,45579,10467,999,31,1,0,0
1870,1540720004370,27401,-1.011819102e+06,703,2235,4116,5530,65,61,45507,10474,1052,44,0,0,0
1880,1540720009256,27368,-1.012005606e+06,699,2232,4127,5527,61,65,45471,10530,1048,27,1,0,0
1890,1540720013455,27347,-1.012222074e+06,803,2252,4136,5523,51,68,45404,10549,1088,36,0,0,0
1900,1540720019213,27371,-1.011367388e+06,784,2143,4065,5583,56,68,45464,10572,996,45,0,0,0
1910,1540720023136,27423,-1.011052760e+06,742,2173,4126,5455,58,59,45564,10446,1035,31,1,0,0
1920,1540720027313,27429,-1.011332262e+06,832,2258,4094,5477,57,60,45451,10511,1079,35,1,0,0
1930,1540720031491,27324,-1.011460216e+06,780,2259,4099,5496,59,67,45442,10549,1048,37,1,0,0
1940,1540720036287,27400,-1.011341440e+06,840,2189,3986,5600,58,57,45480,10497,1067,33,0,0,0
1950,1540720040148,27476,-1.010295426e+06,630,2213,3925,5602,43,67,45622,10451,983,21,0,0,0
1960,1540720044264,27495,-1.010288648e+06,728,2226,3990,5427,59,56,45641,10412,998,26,0,0,0
1970,1540720048049,27366,-1.011769616e+06,726,2312,4032,5551,71,72,45501,10423,1118,35,0,0,0
1980,1540720053008,27412,-1.011424255e+06,701,2323,4015,5484,66,52,45568,10414,1060,33,2,0,0
1990,1540720057172,27429,-1.011806787e+06,765,2289,4097,5502,68,56,45457,10498,1087,35,0,0,0
2000,1540720062636,27356,-1.011185363e+06,689,2298,4094,5489,76,54,45513,10461,1070,33,0,0,0
2010,1540720067213,27386,-1.010177603e+06,660,2225,4032,5453,61,53,45718,10279,1036,43,1,0,0
2020,1540720071701,27375,-1.012005002e+06,714,2293,4116,5532,64,51,45427,10555,1070,25,0,0,0
2030,1540720076132,27362,-1.011302159e+06,694,2341,4151,5458,66,54,45499,10431,1108,39,0,0,0
2040,1540720080584,27420,-1.010634112e+06,695,2239,4099,5479,59,45,45534,10506,1001,36,0,0,0
2050,1540720085170,27409,-1.011451214e+06,732,2246,4146,5498,54,55,45498,10468,1070,41,0,0,0
2060,1540720090243,27347,-1.011228590e+06,716,2263,4118,5502,58,58,45499,10485,1050,42,1,0,0
2070,1540720094390,27377,-1.011342753e+06,738,2275,4060,5477,69,54,45501,10512,1031,33,0,0,0
2080,1540720099169,27423,-1.011308592e+06,701,2286,4059,5502,77,54,45496,10515,1035,30,1,0,0
2090,1540720103388,27354,-1.010727792e+06,724,2246,4054,5472,66,54,45580,10416,1044,36,1,0,0
2100,1540720109086,27378,-1.011404938e+06,799,2246,4069,5496,56,75,45471,10510,1057,39,0,0,0
2110,1540720113488,27433,-1.010798295e+06,775,2237,3988,5504,60,68,45530,10496,1017,34,0,0,0
2120,1540720118584,27358,-1.011712342e+06,864,2313,4064,5405,55,69,45409,10593,1048,27,0,0,0
2130,1540720122757,27343,-1.012260534e+06,860,2309,4080,5492,55,62,45393,10554,1086,44,0,0,0
2140,1540720127029,27366,-1.011041287e+06,815,2301,3955,5538,73,53,45505,10445,1091,36,0,0,0
2150,1540720131031,27445,-1.011817925e+06,842,2327,3971,5501,61,54,45415,10593,1045,23,1,0,0
2160,1540720135701,27349,-1.010535474e+06,753,2334,3948,5517,46,45,45554,10432,1062,29,0,0,0
2170,1540720140483,27302,-1.011602144e+06,825,2254,4036,5538,55,59,45438,10538,1074,27,0,0,0
2180,1540720145305,27292,-1.011218629e+06,821,2288,3973,5530,55,59,45479,10499,1071,27,1,0,0
2190,1540720149698,27340,-1.011238439e+06,799,2291,4066,5467,54,47,45502,10467,1067,41,0,0,0
2200,1540720155215,27369,-1.011636147e+06,797,2362,4059,5555,47,46,45379,10564,1100,34,0,0,0
2210,1540720159948,27360,-1.010465914e+06,757,2256,3998,5559,53,59,45534,10435,1077,31,0,0,0
2220,1540720164469,27427,-1.010665498e+06,727,2249,3960,5592,67,47,45559,10419,1074,25,0,0,0
2230,1540720168726,27489,-1.010491382e+06,763,2278,3916,5494,57,62,45633,10354,1054,36,0,0,0
2240,1540720173023,27410,-1.011734342e+06,771,2343,4056,5516,50,55,45481,10440,1117,39,0,0,0
2250,1540720176891,27423,-1.010289922e+06,732,2340,3928,5521,52,54,45564,10439,1036,36,2,0,0
2260,1540720181128,27384,-1.011754867e+06,684,2403,3969,5647,43,64,45489,10410,1134,44,0,0,0
2270,1540720185542,27428,-1.010574855e+06,687,2285,3930,5636,45,64,45536,10463,1050,28,0,0,0
2280,1540720190248,27410,-1.011263922e+06,723,2317,3987,5559,52,67,45531,10424,1086,35,1,0,0
2290,1540720194111,27437,-1.011413400e+06,667,2311,4037,5604,58,67,45483,10472,1094,28,0,0,0
2300,1540720199491,27356,-1.012322928e+06,737,2324,4029,5654,42,83,45381,10570,1079,47,0,0,0
2310,1540720203524,27290,-1.011786385e+06,709,2304,4094,5602,55,57,45415,10542,1081,39,0,0,0
2320,1540720208250,27292,-1.011766821e+06,707,2269,4142,5579,52,33,45413,10574,1062,28,0,0,0
2330,1540720212902,27354,-1.010937558e+06,719,2269,4024,5540,62,53,45504,10505,1042,26,0,0,0
2340,1540720217882,27368,-1.010817657e+06,721,2294,4024,5490,46,58,45554,10445,1047,30,1,0,0
2350,1540720221785,27418,-1.010663933e+06,758,2284,4003,5454,64,72,45614,10337,1081,44,1,0,0
2360,1540720226286,27464,-1.010521633e+06,747,2286,4008,5416,60,69,45652,10302,1086,36,1,0,0
2370,1540720230585,27352,-1.011798708e+06,727,2293,4187,5432,60,58,45486,10459,1099,32,1,0,0
2380,1540720235672,27349,-1.011505854e+06,715,2265,4149,5462,59,62,45469,10537,1038,33,0,0,0
2390,1540720239576,27313,-1.011553163e+06,793,2230,4156,5451,52,74,45413,10609,1019,35,1,0,0
2400,1540720245085,27366,-1.011285930e+06,781,2191,4109,5469,47,67,45536,10458,1044,38,1,0,0
2410,1540720249159,27282,-1.011554729e+06,713,2232,4099,5537,48,63,45460,10575,1009,33,0,0,0
2420,1540720253380,27346,-1.011381486e+06,774,2207,4156,5477,48,60,45453,10557,1036,31,0,0,0
2430,1540720257747,27386,-1.010598936e+06,732,2159,4162,5437,70,58,45544,10485,1011,37,0,0,0
2440,1540720261993,27291,-1.011952304e+06,758,2224,4121,5601,64,71,45415,10527,1093,42,0,0,0
2450,1540720265791,27310,-1.011049392e+06,772,2201,4076,5486,43,55,45490,10573,982,32,0,0,0
2460,1540720270352,27353,-1.011469772e+06,739,2219,4082,5584,38,49,45492,10493,1058,34,0,0,0
2470,1540720274790,27397,-1.010358722e+06,729,2196,4017,5539,32,57,45575,10462,1012,28,0,0,0
2480,1540720279577,27489,-1.009699316e+06,763,2138,3921,5518,49,60,45676,10387,980,34,0,0,0
2490,1540720283535,27358,-1.011425991e+06,802,2172,4110,5541,45,53,45440,10589,1011,36,1,0,0
2500,1540720288775,27344,-1.011573535e+06,757,2222,4105,5597,54,56,45393,10599,1063,22,0,0,0
2510,1540720292793,27453,-1.010191366e+06,777,2178,4003,5512,58,51,45562,10474,1018,23,0,0,0
2520,1540720297295,27430,-1.011099002e+06,797,2221,4089,5487,46,52,45463,10566,1018,30,0,0,0
2530,1540720301436,27432,-1.010492509e+06,778,2234,4020,5473,53,59,45544,10473,1036,24,0,0,0
2540,1540720305616,27518,-1.010974092e+06,808,2218,4077,5449,44,59,45560,10421,1054,42,0,0,0
2550,1540720309439,27484,-1.009727635e+06,764,2149,3913,5503,62,50,45729,10283,1037,28,0,0,0
