iteration,0,1,2,3,4,5,6,7,8,9,10,11,12
460,29663,8920,9810,6647,1684,277,61,12,2,1,0,0,0
470,29646,8918,9854,6645,1645,294,61,13,0,1,0,0,0
480,29722,8890,9782,6595,1704,303,64,14,2,1,0,0,0
490,29664,8924,9831,6599,1693,293,59,10,3,1,0,0,0
500,29744,8800,9850,6637,1664,302,65,11,3,1,0,0,0
510,29676,8863,9837,6729,1605,290,57,19,1,0,0,0,0
520,29601,9019,9813,6611,1663,298,51,18,2,1,0,0,0
530,29574,9015,9862,6617,1650,282,63,13,1,0,0,0,0
540,29574,9024,9848,6635,1630,282,68,14,2,0,0,0,0
550,29613,9005,9817,6615,1639,305,71,10,2,0,0,0,0
560,29594,8975,9883,6631,1617,303,58,16,0,0,0,0,0
570,29564,9051,9788,6703,1618,272,61,17,3,0,0,0,0
580,29606,8923,10003,6531,1606,336,57,12,2,1,0,0,0
590,29534,9042,9904,6631,1605,273,68,19,1,0,0,0,0
600,29571,9025,9872,6587,1654,294,60,11,3,0,0,0,0
610,29529,9080,9951,6464,1664,301,75,12,1,0,0,0,0
620,29621,8980,9875,6556,1644,317,72,11,0,1,0,0,0
630,29642,8939,9873,6589,1648,304,66,13,1,2,0,0,0
640,29635,8954,9810,6678,1626,300,56,16,1,1,0,0,0
650,29609,8985,9855,6625,1615,302,68,15,3,0,0,0,0
660,29586,9057,9807,6574,1681,291,68,9,2,2,0,0,0
670,29611,8945,9952,6535,1645,313,60,11,4,1,0,0,0
680,29769,8787,9865,6562,1705,310,57,16,5,0,1,0,0
690,29772,8773,9897,6541,1693,319,61,17,2,1,1,0,0
700,29681,8898,9866,6574,1677,300,59,15,5,2,0,0,0
710,29760,8900,9702,6611,1690,326,71,13,3,1,0,0,0
720,29767,8854,9736,6645,1673,316,65,16,4,0,1,0,0
730,29785,8771,9806,6675,1651,285,92,8,4,0,0,0,0
740,29639,8944,9825,6680,1605,300,68,13,3,0,0,0,0
750,29591,9031,9842,6587,1640,296,74,12,3,1,0,0,0
760,29616,9040,9759,6622,1654,296,76,12,1,1,0,0,0
770,29714,8911,9718,6687,1679,281,68,14,4,0,1,0,0
780,29681,8953,9740,6668,1646,302,67,16,4,0,0,0,0
790,29726,8893,9759,6625,1681,311,66,13,2,1,0,0,0
800,29638,8969,9819,6607,1668,299,63,8,6,0,0,0,0
810,29639,9004,9792,6559,1709,288,68,16,2,0,0,0,0
820,29558,9111,9777,6586,1660,313,57,13,2,0,0,0,0
830,29667,8870,9944,6535,1684,300,64,10,3,0,0,0,0
840,29652,8927,9883,6539,1701,299,66,8,2,0,0,0,0
850,29745,8830,9783,6656,1687,305,59,10,2,0,0,0,0
860,29789,8773,9835,6582,1708,301,74,13,2,0,0,0,0
870,29738,8916,9662,6691,1698,277,81,12,1,1,0,0,0
880,29792,8786,9764,6671,1678,299,69,15,3,0,0,0,0
890,29691,8895,9786,6708,1605,303,75,12,1,1,0,0,0
900,29661,8941,9818,6606,1669,301,68,11,2,0,0,0,0
910,29645,8991,9786,6625,1620,320,73,15,2,0,0,0,0
920,29648,8901,9918,6604,1604,315,74,11,2,0,0,0,0
930,29612,9003,9840,6595,1641,290,78,17,1,0,0,0,0
940,29624,8966,9870,6598,1629,294,83,11,2,0,0,0,0
950,29698,8873,9886,6517,1727,296,69,10,0,1,0,0,0
960,29760,8824,9810,6591,1690,325,64,13,0,0,0,0,0
970,29740,8847,9818,6611,1648,328,68,15,2,0,0,0,0
980,29725,8907,9752,6615,1682,303,75,16,2,0,0,0,0
990,29712,8886,9763,6656,1705,274,62,17,2,0,0,0,0
1000,29769,8810,9765,6657,1712,283,64,17,0,0,0,0,0
1010,29734,8912,9648,6706,1709,307,48,12,1,0,0,0,0
1020,29748,8879,9710,6658,1709,283,78,11,1,0,0,0,0
1030,29804,8747,9780,6694,1673,296,65,18,0,0,0,0,0
1040,29759,8798,9795,6689,1662,289,66,19,0,0,0,0,0
1050,29673,8973,9733,6654,1652,305,67,19,1,0,0,0,0
1060,29702,8907,9760,6676,1640,306,72,12,2,0,0,0,0
1070,29646,9001,9711,6691,1658,288,67,14,0,1,0,0,0
1080,29704,8917,9773,6579,1737,289,64,12,2,0,0,0,0
1090,29660,8957,9773,6635,1686,287,63,16,0,0,0,0,0
1100,29652,8922,9880,6577,1660,309,62,13,2,0,0,0,0
1110,29696,8869,9851,6599,1705,275,63,16,3,0,0,0,0
1120,29652,8950,9833,6571,1705,285,67,12,1,1,0,0,0
1130,29726,8896,9765,6617,1667,323,67,14,1,1,0,0,0
1140,29672,8951,9762,6639,1680,295,59,16,3,0,0,0,0
1150,29692,8889,9797,6648,1692,284,64,10,1,0,0,0,0
1160,29654,8938,9851,6570,1687,296,69,11,1,0,0,0,0
1170,29717,8926,9742,6584,1723,312,54,14,4,1,0,0,0
1180,29814,8787,9846,6466,1730,342,75,16,1,0,0,0,0
1190,29829,8774,9757,6592,1710,339,57,16,3,0,0,0,0
1200,29689,8884,9885,6542,1696,295,66,18,2,0,0,0,0
1210,29709,8844,9876,6580,1701,280,72,15,0,0,0,0,0
1220,29750,8885,9663,6773,1588,334,68,12,3,1,0,0,0
1230,29665,8922,9834,6619,1652,306,65,10,4,0,0,0,0
1240,29700,8919,9775,6647,1615,334,74,11,2,0,0,0,0
1250,29716,8904,9757,6641,1668,301,73,15,2,0,0,0,0
1260,29653,8945,9845,6573,1684,298,61,14,3,1,0,0,0
1270,29525,9113,9842,6592,1622,306,57,17,2,1,0,0,0
1280,29640,8958,9781,6689,1645,289,62,12,0,1,0,0,0
1290,29742,8814,9773,6727,1657,291,60,11,2,0,0,0,0
1300,29682,8900,9774,6678,1710,261,57,13,1,1,0,0,0
1310,29699,8955,9703,6647,1691,300,64,17,1,0,0,0,0
1320,29685,8949,9778,6584,1695,297,72,13,4,0,0,0,0
1330,29709,8985,9653,6611,1750,279,75,12,3,0,0,0,0
1340,29666,9003,9722,6577,1738,293,65,12,1,0,0,0,0
1350,29761,8849,9729,6666,1683,314,58,14,3,0,0,0,0
1360,29827,8749,9741,6676,1694,311,68,10,0,1,0,0,0
1370,29803,8827,9670,6687,1703,306,66,10,4,1,0,0,0
1380,29823,8786,9679,6689,1737,278,70,12,3,0,0,0,0
1390,29794,8831,9745,6566,1744,320,59,16,2,0,0,0,0
1400,29706,8843,9912,6555,1656,328,61,14,1,1,0,0,0
1410,29674,8949,9775,6586,1730,286,69,8,0,0,0,0,0
1420,29707,8871,9797,6667,1661,293,66,14,1,0,0,0,0
1430,29727,8849,9813,6631,1680,293,65,18,1,0,0,0,0
1440,29775,8810,9775,6627,1706,307,64,11,2,0,0,0,0
1450,29672,8946,9750,6671,1672,286,62,16,2,0,0,0,0
1460,29583,9023,9806,6668,1644,271,68,13,1,0,0,0,0
1470,29694,8872,9852,6623,1660,287,68,19,2,0,0,0,0
1480,29645,8965,9830,6589,1669,284,76,19,0,0,0,0,0
1490,29689,8891,9843,6599,1681,282,75,17,0,0,0,0,0
1500,29689,8921,9774,6648,1664,293,75,11,2,0,0,0,0
1510,29596,9046,9784,6603,1690,273,68,15,2,0,0,0,0
1520,29600,9032,9788,6631,1653,288,76,6,2,0,1,0,0
1530,29664,8876,9930,6569,1664,286,75,7,5,1,0,0,0
1540,29750,8829,9803,6631,1681,295,70,15,2,1,0,0,0
1550,29733,8855,9816,6582,1710,295,75,9,2,0,0,0,0
1560,29662,9023,9719,6590,1696,278,92,16,1,0,0,0,0
1570,29640,8979,9779,6633,1687,275,71,12,1,0,0,0,0
1580,29639,8930,9894,6580,1656,297,62,14,5,0,0,0,0
1590,29694,8882,9880,6546,1686,298,74,17,0,0,0,0,0
1600,29721,8889,9823,6525,1734,295,77,10,3,0,0,0,0
1610,29782,8742,9906,6545,1720,294,79,8,1,0,0,0,0
1620,29812,8761,9768,6656,1682,314,75,8,1,0,0,0,0
1630,29711,8846,9857,6607,1682,291,68,15,0,0,0,0,0
1640,29769,8799,9812,6615,1700,298,71,11,2,0,0,0,0
1650,29713,8851,9837,6630,1672,287,71,15,1,0,0,0,0
1660,29728,8835,9836,6618,1683,298,64,13,1,0,0,1,0
1670,29775,8828,9736,6663,1685,306,73,9,1,1,0,0,0
1680,29706,8963,9668,6678,1667,311,72,9,1,2,0,0,0
1690,29759,8888,9676,6659,1711,306,66,8,2,2,0,0,0
1700,29681,8887,9871,6584,1674,298,68,11,2,1,0,0,0
1710,29686,8851,9932,6542,1701,277,72,13,3,0,0,0,0
1720,29640,8981,9799,6641,1622,305,66,19,3,1,0,0,0
1730,29560,9049,9909,6478,1724,280,62,12,3,0,0,0,0
1740,29640,8923,9892,6595,1652,296,61,13,5,0,0,0,0
1750,29688,8889,9850,6594,1685,284,70,11,5,1,0,0,0
1760,29612,8987,9848,6591,1674,284,66,12,2,1,0,0,0
1770,29666,8953,9774,6644,1648,320,57,11,3,1,0,0,0
1780,29687,8927,9758,6678,1636,311,64,11,5,0,0,0,0
1790,29625,9017,9729,6691,1656,271,69,16,3,0,0,0,0
1800,29647,9005,9761,6581,1714,286,64,15,4,0,0,0,0
1810,29635,8952,9858,6587,1665,307,61,9,3,0,0,0,0
1820,29585,9101,9673,6686,1675,285,62,5,5,0,0,0,0
1830,29584,9034,9824,6615,1648,296,61,9,5,1,0,0,0
1840,29585,9025,9778,6718,1614,278,63,12,2,2,0,0,0
1850,29586,9096,9698,6636,1718,264,70,7,2,0,0,0,0
1860,29573,9068,9749,6684,1641,291,60,8,3,0,0,0,0
1870,29676,8940,9779,6621,1692,282,76,8,1,2,0,0,0
1880,29709,8926,9745,6602,1732,272,74,13,4,0,0,0,0
1890,29730,8893,9746,6610,1722,295,71,7,3,0,0,0,0
1900,29706,8903,9807,6578,1691,309,68,11,4,0,0,0,0
1910,29654,8969,9750,6665,1674,289,63,11,1,1,0,0,0
1920,29648,8999,9765,6600,1671,319,60,11,4,0,0,0,0
1930,29753,8891,9715,6619,1706,309,66,12,4,2,0,0,0
1940,29677,8963,9745,6641,1656,311,68,14,2,0,0,0,0
1950,29601,9068,9737,6624,1671,299,59,15,2,1,0,0,0
1960,29582,9061,9861,6473,1721,298,69,10,1,1,0,0,0
1970,29711,8918,9768,6565,1732,315,53,13,2,0,0,0,0
1980,29665,9003,9716,6609,1694,317,59,12,2,0,0,0,0
1990,29648,8989,9776,6578,1718,298,52,16,2,0,0,0,0
2000,29721,8908,9728,6668,1653,319,61,16,3,0,0,0,0
2010,29691,8857,9879,6614,1661,297,61,12,4,1,0,0,0
2020,29702,8931,9708,6699,1649,315,53,16,4,0,0,0,0
2030,29715,8971,9645,6635,1749,283,58,16,5,0,0,0,0
2040,29657,9010,9685,6680,1674,296,52,15,8,0,0,0,0
2050,29668,8959,9770,6625,1676,300,61,13,3,2,0,0,0
2060,29730,8878,9807,6550,1737,285,71,16,3,0,0,0,0
2070,29700,8927,9765,6624,1668,303,72,15,3,0,0,0,0
2080,29654,8952,9808,6605,1690,295,58,10,4,1,0,0,0
2090,29723,8864,9793,6630,1687,306,60,13,1,0,0,0,0
2100,29699,8869,9803,6681,1659,284,73,7,2,0,0,0,0
2110,29644,8956,9851,6561,1679,307,68,11,0,0,0,0,0
2120,29719,8828,9933,6505,1696,312,69,11,3,1,0,0,0
2130,29734,8780,9922,6596,1665,302,57,16,4,1,0,0,0
2140,29711,8887,9778,6654,1666,301,63,13,2,2,0,0,0
2150,29632,8977,9835,6614,1620,311,69,14,4,1,0,0,0
2160,29728,8836,9860,6600,1658,303,78,8,4,2,0,0,0
2170,29775,8857,9715,6654,1666,316,80,9,4,1,0,0,0
2180,29785,8763,9831,6623,1700,296,58,15,4,2,0,0,0
2190,29737,8852,9730,6747,1629,307,58,12,4,1,0,0,0
2200,29708,8850,9838,6668,1627,306,55,21,4,0,0,0,0
2210,29717,8846,9833,6623,1700,272,70,12,4,0,0,0,0
2220,29650,8915,9863,6628,1649,292,66,12,2,0,0,0,0
2230,29588,8999,9852,6640,1636,284,61,12,5,0,0,0,0
2240,29667,8884,9863,6649,1646,286,70,10,2,0,0,0,0
2250,29654,8907,9851,6647,1662,273,72,7,3,1,0,0,0
2260,29693,8902,9828,6555,1727,302,57,10,3,0,0,0,0
2270,29649,8986,9760,6641,1655,309,61,12,3,1,0,0,0
2280,29667,8991,9752,6588,1689,299,74,13,4,0,0,0,0
2290,29640,8973,9792,6645,1652,293,66,12,4,0,0,0,0
2300,29721,8883,9795,6603,1697,287,72,13,5,1,0,0,0
2310,29787,8775,9766,6698,1679,296,59,12,3,2,0,0,0
2320,29785,8779,9756,6708,1683,288,63,9,5,1,0,0,0
2330,29723,8889,9758,6653,1658,314,65,15,2,0,0,0,0
2340,29709,8902,9824,6572,1657,327,62,17,6,1,0,0,0
2350,29659,8965,9809,6580,1671,311,66,11,3,2,0,0,0
2360,29613,9026,9798,6612,1630,318,59,15,4,2,0,0,0
2370,29725,8851,9867,6532,1722,298,61,18,2,0,1,0,0
2380,29728,8844,9823,6613,1692,305,52,17,3,0,0,0,0
2390,29764,8801,9782,6701,1647,297,64,16,5,0,0,0,0
2400,29711,8854,9811,6687,1624,309,70,9,2,0,0,0,0
2410,29795,8759,9782,6690,1677,288,69,14,3,0,0,0,0
2420,29731,8853,9786,6641,1699,288,63,13,3,0,0,0,0
2430,29691,8897,9794,6666,1647,300,70,10,2,0,0,0,0
2440,29786,8801,9749,6713,1611,326,73,17,1,0,0,0,0
2450,29767,8724,9886,6690,1633,299,63,14,1,0,0,0,0
2460,29724,8817,9879,6609,1669,296,64,17,2,0,0,0,0
2470,29680,8868,9897,6570,1708,268,71,13,2,0,0,0,0
2480,29588,9004,9958,6442,1701,300,64,17,3,0,0,0,0
2490,29719,8841,9868,6596,1656,313,68,13,3,0,0,0,0
2500,29733,8887,9773,6582,1713,302,74,12,1,0,0,0,0
2510,29624,8978,9867,6539,1694,292,70,12,1,0,0,0,0
2520,29647,8956,9861,6539,1686,303,73,11,1,0,0,0,0
2530,29645,8954,9826,6601,1690,277,67,15,2,0,0,0,0
2540,29559,9076,9825,6612,1614,307,67,14,3,0,0,0,0
2550,29593,9035,9808,6622,1645,287,65,21,1,0,0,0,0
2560,29588,9005,9870,6601,1633,303,61,12,4,0,0,0,0
2570,29593,9051,9733,6712,1614,297,59,15,3,0,0,0,0
2580,29484,9151,9883,6546,1639,297,62,12,2,1,0,0,0
2590,29511,9151,9800,6597,1641,303,63,10,1,0,0,0,0
2600,29643,8940,9856,6595,1671,294,62,15,0,1,0,0,0
2610,29655,8920,9854,6613,1665,285,71,13,1,0,0,0,0
2620,29579,9069,9799,6594,1649,306,67,12,2,0,0,0,0
2630,29667,8817,9957,6655,1623,276,66,15,1,0,0,0,0
2640,29646,8892,9911,6627,1627,288,70,14,2,0,0,0,0
2650,29712,8821,9917,6596,1633,307,73,16,1,1,0,0,0
2660,29648,8914,9885,6607,1640,305,62,13,3,0,0,0,0
2670,29669,8953,9840,6529,1676,320,78,11,1,0,0,0,0
2680,29596,9022,9855,6574,1634,309,70,14,3,0,0,0,0
2690,29651,8928,9851,6621,1643,301,70,9,3,0,0,0,0
2700,29661,8877,9904,6623,1632,299,70,9,1,1,0,0,0
2710,29714,8884,9809,6599,1682,303,71,12,2,1,0,0,0
2720,29702,8890,9760,6691,1673,283,63,11,4,0,0,0,0
2730,29692,8933,9728,6675,1679,290,65,13,2,0,0,0,0
2740,29683,8902,9812,6664,1616,323,64,10,2,0,1,0,0
2750,29590,8987,9864,6653,1598,318,53,9,5,0,0,0,0
2760,29568,8958,9992,6566,1623,294,60,13,3,0,0,0,0
2770,29573,9024,9780,6744,1604,281,60,8,3,0,0,0,0
2780,29575,8997,9891,6605,1648,291,59,7,3,1,0,0,0
2790,29621,8929,9929,6577,1631,318,63,5,4,0,0,0,0
2800,29638,8945,9881,6559,1667,315,60,6,6,0,0,0,0
2810,29583,9028,9856,6579,1651,300,67,10,3,0,0,0,0
2820,29617,9027,9802,6563,1685,305,59,14,5,0,0,0,0
2830,29670,8915,9871,6565,1663,304,72,15,2,0,0,0,0
2840,29514,9075,9911,6606,1604,278,70,16,3,0,0,0,0
2850,29605,9044,9762,6654,1621,306,66,15,4,0,0,0,0
2860,29638,8984,9786,6604,1709,283,55,16,2,0,0,0,0
2870,29727,8877,9800,6617,1654,308,72,16,5,1,0,0,0
2880,29659,8948,9779,6675,1642,284,74,14,2,0,0,0,0
2890,29745,8909,9690,6644,1690,315,69,13,2,0,0,0,0
2900,29772,8801,9797,6621,1703,313,51,16,3,0,0,0,0
2910,29685,8923,9772,6639,1692,287,67,9,2,1,0,0,0
2920,29691,8902,9823,6603,1672,301,71,11,3,0,0,0,0
2930,29723,8923,9695,6651,1709,297,65,12,2,0,0,0,0
2940,29602,9048,9771,6598,1700,271,72,14,1,0,0,0,0
2950,29645,8937,9841,6609,1678,294,64,7,2,0,0,0,0
2960,29764,8828,9787,6619,1674,321,75,6,2,1,0,0,0
2970,29696,8889,9842,6601,1643,322,73,8,2,1,0,0,0
2980,29702,8874,9812,6629,1690,304,52,12,2,0,0,0,0
2990,29717,8928,9704,6660,1678,314,58,13,5,0,0,0,0
3000,29728,8842,9798,6668,1657,316,51,15,2,0,0,0,0
3010,29661,8940,9770,6698,1629,303,65,7,3,1,0,0,0
3020,29693,8952,9671,6722,1677,278,72,9,3,0,0,0,0
3030,29723,8917,9734,6622,1677,321,71,9,3,0,0,0,0
3040,29666,8956,9732,6710,1628,305,72,6,2,0,0,0,0
3050,29642,8978,9753,6686,1649,292,64,9,4,0,0,0,0
3060,29591,9022,9806,6641,1660,280,63,10,4,0,0,0,0
3070,29648,8967,9859,6538,1648,333,72,7,5,0,0,0,0
3080,29544,9137,9776,6594,1626,325,53,18,3,1,0,0,0
3090,29572,9084,9748,6677,1622,291,63,15,5,0,0,0,0
3100,29553,9047,9828,6676,1614,283,61,11,4,0,0,0,0
3110,29548,9114,9688,6792,1569,281,67,16,2,0,0,0,0
3120,29562,9040,9792,6750,1551,312,55,11,4,0,0,0,0
3130,29712,8822,9875,6642,1659,282,65,17,3,0,0,0,0
3140,29645,8929,9867,6606,1667,273,69,19,2,0,0,0,0
3150,29705,8905,9773,6649,1662,292,69,20,1,1,0,0,0
3160,29688,8915,9740,6734,1631,277,76,13,3,0,0,0,0
3170,29677,8983,9717,6631,1684,297,72,14,2,0,0,0,0
3180,29748,8846,9796,6589,1726,283,70,19,0,0,0,0,0
3190,29680,8889,9877,6557,1701,298,60,12,2,1,0,0,0
3200,29605,9000,9855,6586,1648,299,70,11,2,1,0,0,0
3210,29615,8964,9926,6519,1665,298,79,9,1,1,0,0,0
3220,29557,9085,9818,6615,1605,309,74,10,4,0,0,0,0
3230,29595,8956,9896,6648,1626,276,66,10,2,1,1,0,0
3240,29577,8997,9896,6604,1641,279,68,12,2,1,0,0,0
3250,29556,9068,9821,6628,1633,294,65,9,0,2,1,0,0
3260,29518,9164,9770,6576,1682,300,55,11,0,0,1,0,0
3270,29582,9059,9809,6583,1671,289,70,12,1,0,1,0,0
3280,29602,9036,9788,6639,1604,337,54,13,4,0,0,0,0
3290,29628,8969,9842,6583,1687,302,49,14,2,1,0,0,0
3300,29710,8846,9873,6567,1709,303,55,11,2,0,1,0,0
3310,29654,8906,9849,6668,1620,311,55,10,3,0,1,0,0
3320,29574,9061,9805,6609,1650,308,56,11,2,0,1,0,0
3330,29603,9038,9764,6635,1675,289,56,13,2,2,0,0,0
3340,29619,8951,9824,6705,1617,290,55,14,1,1,0,0,0
3350,29597,9055,9755,6654,1641,289,65,19,1,0,1,0,0
3360,29647,8949,9807,6647,1647,313,52,12,3,0,0,0,0
3370,29700,8844,9885,6628,1623,317,63,13,3,1,0,0,0
3380,29789,8724,9847,6712,1605,317,65,16,2,0,0,0,0
3390,29797,8715,9833,6702,1654,295,69,11,1,0,0,0,0
3400,29735,8855,9797,6638,1645,328,61,16,2,0,0,0,0
3410,29764,8869,9674,6733,1622,335,64,14,2,0,0,0,0
3420,29697,8866,9838,6657,1624,321,57,15,2,0,0,0,0
3430,29653,8920,9828,6660,1649,290,66,9,2,0,0,0,0
3440,29614,8952,9874,6629,1638,296,60,14,0,0,0,0,0
3450,29612,8943,9933,6553,1664,289,74,8,1,0,0,0,0
3460,29696,8937,9788,6565,1693,313,67,15,2,1,0,0,0
3470,29712,8824,9906,6590,1652,314,66,8,4,1,0,0,0
3480,29724,8857,9860,6550,1690,304,79,8,5,0,0,0,0
3490,29708,8840,9865,6630,1652,301,66,12,3,0,0,0,0
3500,29637,8970,9821,6608,1665,292,72,9,2,0,1,0,0
3510,29694,8853,9843,6682,1623,313,53,12,3,1,0,0,0
3520,29683,8916,9806,6629,1646,319,66,10,1,1,0,0,0
3530,29750,8823,9811,6637,1666,303,71,13,2,1,0,0,0
3540,29676,8885,9841,6670,1625,300,65,12,1,2,0,0,0
3550,29695,8933,9745,6638,1685,301,70,7,2,0,1,0,0
3560,29723,8821,9824,6697,1634,299,70,6,3,0,0,0,0
3570,29733,8858,9820,6564,1714,314,60,12,1,1,0,0,0
3580,29751,8803,9816,6666,1653,314,60,11,2,1,0,0,0
3590,29677,8944,9750,6677,1631,324,63,8,3,0,0,0,0
3600,29727,8896,9711,6689,1668,316,55,10,5,0,0,0,0
3610,29746,8880,9738,6623,1689,328,59,10,4,0,0,0,0
3620,29835,8788,9671,6665,1729,309,72,5,3,0,0,0,0
3630,29761,8852,9743,6646,1673,316,76,9,0,0,1,0,0
3640,29782,8805,9762,6673,1646,322,75,11,1,0,0,0,0
3650,29767,8787,9807,6666,1661,309,71,9,0,0,0,0,0
3660,29733,8835,9817,6630,1687,293,71,9,2,0,0,0,0
3670,29752,8828,9740,6702,1693,291,62,8,1,0,0,0,0
3680,29787,8861,9604,6774,1672,294,69,15,0,1,0,0,0
3690,29780,8790,9752,6695,1696,282,72,9,0,1,0,0,0
3700,29648,8918,9875,6597,1674,281,75,7,0,2,0,0,0
3710,29553,9008,9838,6759,1569,271,70,8,0,1,0,0,0
3720,29620,8971,9841,6615,1669,279,70,9,2,1,0,0,0
3730,29669,8922,9766,6704,1657,283,66,9,0,1,0,0,0
3740,29612,8921,9947,6588,1644,284,68,12,0,0,1,0,0
3750,29627,8977,9864,6570,1646,302,72,16,3,0,0,0,0
3760,29596,8987,9940,6518,1631,315,74,15,1,0,0,0,0
3770,29693,8845,9916,6543,1715,291,64,8,2,0,0,0,0
3780,29669,8904,9860,6599,1667,307,49,17,5,0,0,0,0
3790,29740,8873,9820,6518,1723,323,63,12,4,1,0,0,0
3800,29640,8980,9849,6531,1679,319,60,17,2,0,0,0,0
3810,29692,8915,9792,6590,1719,295,62,11,1,0,0,0,0
3820,29628,8976,9830,6602,1662,304,60,13,2,0,0,0,0
3830,29619,8997,9825,6577,1678,310,62,7,2,0,0,0,0
3840,29689,8959,9784,6543,1691,328,67,13,3,0,0,0,0
3850,29693,8908,9778,6659,1661,294,68,14,2,0,0,0,0
3860,29693,8931,9803,6587,1645,327,75,14,2,0,0,0,0
3870,29747,8885,9695,6685,1675,309,66,14,1,0,0,0,0
3880,29727,8911,9728,6627,1695,302,74,10,2,1,0,0,0
3890,29696,8876,9832,6626,1660,317,59,9,1,1,0,0,0
3900,29806,8790,9719,6715,1651,301,76,14,4,1,0,0,0
3910,29823,8740,9771,6675,1674,305,76,11,2,0,0,0,0
3920,29819,8773,9800,6558,1712,323,79,11,2,0,0,0,0
3930,29755,8852,9757,6654,1654,316,73,13,3,0,0,0,0
3940,29724,8844,9831,6640,1643,309,72,11,2,1,0,0,0
3950,29677,8844,9939,6615,1613,300,69,17,2,1,0,0,0
3960,29704,8883,9824,6630,1633,310,80,10,3,0,0,0,0
3970,29695,8920,9790,6602,1685,297,72,14,2,0,0,0,0
3980,29647,8960,9865,6532,1672,313,78,10,0,0,0,0,0
3990,29724,8940,9767,6490,1760,301,81,11,2,1,0,0,0
4000,29723,8885,9791,6582,1723,285,73,13,1,0,1,0,0
4010,29661,8976,9822,6524,1690,322,65,11,6,0,0,0,0
4020,29711,8923,9742,6627,1675,324,58,15,2,0,0,0,0
4030,29744,8806,9846,6622,1683,291,71,12,2,0,0,0,0
4040,29712,8826,9927,6541,1684,299,74,13,1,0,0,0,0
4050,29689,8876,9810,6678,1659,294,59,9,3,0,0,0,0
4060,29642,8973,9762,6647,1710,270,63,9,1,0,0,0,0
4070,29686,8940,9726,6657,1716,278,59,14,1,0,0,0,0
4080,29656,8986,9737,6643,1681,297,63,11,3,0,0,0,0
4090,29717,8899,9741,6649,1706,281,69,14,1,0,0,0,0
4100,29675,8968,9755,6588,1709,303,71,6,2,0,0,0,0
4110,29684,8870,9855,6624,1677,298,58,9,2,0,0,0,0
4120,29698,8895,9852,6559,1663,326,70,13,1,0,0,0,0
