iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
160,1544940099685,27420,-1.010966562e+06,588,1414,4121,6281,64,74,45549,10541,960,27,0,0,0
170,1544940101676,27432,-1.010385845e+06,638,1397,4140,6156,52,68,45681,10365,1007,24,0,0,0
180,1544940103813,27317,-1.010707680e+06,570,1448,4210,6138,52,81,45617,10446,989,25,0,0,0
190,1544940105621,27257,-1.010683357e+06,611,1436,4234,6156,47,80,45545,10525,982,25,0,0,0
200,1544940108131,27334,-1.009729826e+06,527,1473,4198,6044,49,81,45718,10364,977,18,0,0,0
210,1544940110139,27406,-1.010168130e+06,593,1546,4176,6079,47,70,45602,10473,968,34,0,0,0
220,1544940112018,27349,-1.011048253e+06,643,1574,4159,6134,54,68,45521,10512,1012,32,0,0,0
230,1544940113865,27342,-1.010869522e+06,621,1578,4151,6119,72,63,45485,10607,958,27,0,0,0
240,1544940115813,27414,-1.010845096e+06,642,1619,4204,5911,62,67,45597,10480,976,23,1,0,0
250,1544940117598,27318,-1.010254440e+06,654,1656,4175,5881,47,59,45618,10469,967,23,0,0,0
260,1544940119542,27410,-1.009986914e+06,661,1619,4115,5921,54,59,45662,10420,976,19,0,0,0
270,1544940121232,27291,-1.012292542e+06,726,1697,4214,6059,65,60,45392,10583,1069,32,1,0,0
280,1544940123149,27298,-1.011077856e+06,707,1689,4189,5980,53,51,45519,10479,1047,32,0,0,0
290,1544940124944,27238,-1.011940394e+06,695,1722,4157,6040,50,71,45375,10693,985,24,0,0,0
300,1544940127296,27293,-1.010723091e+06,652,1726,4173,5927,45,61,45518,10555,983,21,0,0,0
310,1544940129317,27308,-1.010166028e+06,604,1782,4150,5821,68,66,45577,10538,933,29,0,0,0
320,1544940131314,27259,-1.011944138e+06,695,1847,4177,5897,67,57,45405,10638,1000,34,0,0,0
330,1544940133155,27311,-1.011071644e+06,654,1902,4112,5831,63,75,45514,10518,1016,29,0,0,0
340,1544940135135,27393,-1.011158236e+06,651,1839,4153,5821,65,75,45529,10518,1004,26,0,0,0
350,1544940137027,27307,-1.011747829e+06,648,1828,4162,5899,63,61,45471,10582,993,31,0,0,0
360,1544940139035,27277,-1.011360072e+06,688,1880,4156,5851,48,58,45460,10582,1007,27,1,0,0
370,1544940140669,27312,-1.010335883e+06,703,1890,4091,5774,57,44,45605,10417,1024,30,1,0,0
380,1544940142470,27349,-1.011373533e+06,695,1901,4102,5902,62,71,45432,10592,1018,35,0,0,0
390,1544940144249,27244,-1.012351259e+06,732,1936,4154,5845,65,77,45390,10605,1042,40,0,0,0
400,1544940146560,27265,-1.013124815e+06,730,1925,4215,5920,73,70,45270,10711,1066,30,0,0,0
410,1544940148401,27293,-1.010939994e+06,692,1921,4136,5739,66,73,45555,10447,1046,28,1,0,0
420,1544940150478,27247,-1.011606547e+06,678,2002,4142,5773,60,64,45479,10514,1048,35,1,0,0
430,1544940152329,27236,-1.012242020e+06,747,1903,4263,5807,63,52,45354,10639,1057,26,1,0,0
440,1544940154343,27217,-1.012123357e+06,719,1937,4266,5789,66,60,45385,10577,1085,30,0,0,0
450,1544940156110,27189,-1.012892012e+06,700,2038,4269,5838,68,64,45298,10621,1118,40,0,0,0
460,1544940158016,27184,-1.013859180e+06,719,1973,4394,5815,62,66,45261,10632,1155,29,0,0,0
470,1544940159884,27135,-1.013556234e+06,704,1978,4327,5849,58,61,45271,10664,1113,29,0,0,0
480,1544940161803,27158,-1.013348912e+06,679,1980,4363,5874,55,57,45246,10688,1110,32,1,0,0
490,1544940163794,27181,-1.012927087e+06,723,1960,4359,5798,66,69,45260,10696,1084,37,0,0,0
500,1544940165964,27184,-1.012405999e+06,708,1901,4328,5786,51,77,45345,10648,1049,35,0,0,0
510,1544940167898,27188,-1.012358362e+06,745,1908,4228,5763,49,79,45389,10627,1038,23,0,0,0
520,1544940169827,27282,-1.011312902e+06,705,1961,4157,5690,69,72,45490,10546,1015,26,0,0,0
530,1544940171467,27204,-1.011652067e+06,733,1916,4149,5820,45,59,45437,10591,1016,33,0,0,0
540,1544940173510,27202,-1.011788627e+06,748,1915,4189,5802,60,67,45410,10582,1056,29,0,0,0
550,1544940175236,27233,-1.012196949e+06,789,1907,4250,5799,59,55,45324,10676,1048,29,0,0,0
560,1544940177038,27283,-1.011846116e+06,730,1968,4187,5727,64,50,45464,10531,1051,31,0,0,0
570,1544940178924,27208,-1.011657920e+06,711,1991,4176,5813,41,68,45381,10627,1036,31,2,0,0
580,1544940180849,27244,-1.011973488e+06,696,2041,4242,5704,53,57,45406,10582,1056,33,0,0,0
590,1544940182502,27286,-1.012022190e+06,787,2074,4217,5651,49,58,45365,10624,1053,34,1,0,0
600,1544940184647,27214,-1.012048149e+06,693,1978,4221,5742,38,74,45422,10586,1047,22,0,0,0
610,1544940186488,27153,-1.013047155e+06,694,2075,4287,5784,49,73,45246,10733,1065,33,0,0,0
620,1544940188462,27165,-1.012468493e+06,746,2004,4144,5828,49,66,45338,10672,1036,31,0,0,0
630,1544940190278,27180,-1.012166480e+06,691,1993,4271,5750,51,70,45389,10591,1056,41,0,0,0
640,1544940192143,27234,-1.012247436e+06,679,2016,4228,5746,64,83,45321,10724,1004,28,0,0,0
650,1544940193975,27150,-1.012146022e+06,697,1986,4218,5772,55,74,45424,10536,1085,32,0,0,0
660,1544940196019,27142,-1.012918353e+06,699,2041,4211,5859,57,64,45294,10671,1076,36,0,0,0
670,1544940197830,27146,-1.013635361e+06,749,2142,4170,5897,58,57,45205,10713,1118,40,1,0,0
680,1544940199779,27163,-1.012272591e+06,672,2158,4170,5714,64,68,45354,10623,1077,23,0,0,0
690,1544940201576,27268,-1.011839391e+06,717,2149,4109,5682,68,59,45401,10611,1023,41,1,0,0
700,1544940203616,27210,-1.011916447e+06,695,2171,4168,5657,53,67,45357,10668,1013,39,0,0,0
710,1544940205537,27195,-1.012262470e+06,734,2183,4146,5686,58,78,45310,10684,1048,35,0,0,0
720,1544940207490,27281,-1.012889327e+06,755,2254,4145,5711,67,69,45238,10725,1067,46,1,0,0
730,1544940209320,27218,-1.011945785e+06,767,2254,4110,5678,56,50,45303,10662,1083,29,0,0,0
740,1544940211252,27209,-1.012410642e+06,752,2239,4096,5676,52,55,45297,10729,1013,37,1,0,0
750,1544940212978,27124,-1.013070201e+06,736,2240,4184,5630,62,65,45261,10741,1049,26,0,0,0
760,1544940214907,27190,-1.012869700e+06,708,2269,4141,5643,56,58,45331,10656,1051,39,0,0,0
770,1544940216724,27149,-1.013513757e+06,847,2274,4193,5636,52,58,45189,10747,1110,31,0,0,0
780,1544940218714,27266,-1.012328833e+06,769,2254,4130,5610,67,55,45344,10613,1089,30,1,0,0
790,1544940220521,27211,-1.012834049e+06,726,2299,4078,5698,46,61,45316,10644,1087,30,0,0,0
800,1544940222690,27129,-1.014374601e+06,734,2347,4047,5890,64,64,45160,10723,1159,35,0,0,0
810,1544940224505,27234,-1.012392346e+06,653,2349,3955,5803,59,62,45331,10647,1063,36,0,0,0
820,1544940226496,27187,-1.012596473e+06,743,2299,3990,5736,51,51,45382,10556,1104,34,1,0,0
830,1544940228428,27214,-1.011986005e+06,730,2306,3874,5747,57,56,45436,10547,1059,35,0,0,0
840,1544940230296,27275,-1.011154604e+06,686,2317,3943,5672,52,61,45477,10498,1073,29,0,0,0
850,1544940232142,27294,-1.012164557e+06,761,2298,3970,5648,56,67,45409,10579,1046,43,0,0,0
860,1544940234093,27150,-1.012759409e+06,726,2315,4053,5723,77,64,45217,10791,1040,29,0,0,0
870,1544940235881,27275,-1.011345373e+06,708,2254,3995,5637,61,56,45503,10473,1065,36,0,0,0
880,1544940237721,27320,-1.011251043e+06,690,2346,3959,5556,73,50,45531,10451,1062,33,0,0,0
890,1544940239645,27200,-1.012606200e+06,685,2375,3967,5723,55,55,45324,10681,1037,35,0,0,0
900,1544940241796,27160,-1.012781917e+06,678,2350,4097,5619,53,55,45344,10641,1066,25,1,0,0
910,1544940243589,27150,-1.012536910e+06,714,2355,4092,5585,61,69,45361,10584,1104,28,0,0,0
920,1544940245739,27210,-1.012760812e+06,688,2378,4126,5646,59,61,45246,10731,1073,27,0,0,0
930,1544940247448,27173,-1.012789560e+06,688,2368,4100,5606,58,74,45267,10756,1024,30,0,0,0
940,1544940249282,27301,-1.012231211e+06,723,2340,4083,5550,68,71,45336,10688,1012,41,0,0,0
950,1544940250951,27260,-1.013256473e+06,691,2388,4174,5562,57,79,45290,10652,1107,27,1,0,0
960,1544940252791,27238,-1.012175071e+06,720,2318,4136,5592,51,50,45346,10629,1068,34,0,0,0
970,1544940254742,27243,-1.012292426e+06,731,2333,4222,5479,46,56,45351,10635,1042,48,1,0,0
980,1544940256627,27258,-1.012311303e+06,689,2375,4256,5509,52,57,45305,10641,1096,35,0,0,0
990,1544940258507,27268,-1.012896474e+06,766,2404,4184,5483,50,75,45298,10632,1111,36,0,0,0
1000,1544940260741,27239,-1.011861785e+06,786,2371,4151,5424,48,66,45412,10527,1095,43,0,0,0
1010,1544940262639,27293,-1.011756865e+06,780,2351,4204,5322,60,58,45434,10548,1059,35,1,0,0
1020,1544940264526,27249,-1.012138695e+06,855,2334,4152,5408,49,61,45384,10566,1088,39,0,0,0
1030,1544940266275,27167,-1.012639743e+06,823,2364,4195,5433,55,47,45342,10590,1108,37,0,0,0
1040,1544940268127,27210,-1.012471843e+06,837,2387,4169,5424,59,68,45296,10650,1099,32,0,0,0
1050,1544940269922,27265,-1.013034569e+06,839,2396,4165,5470,54,64,45276,10658,1099,44,0,0,0
1060,1544940271820,27205,-1.014093305e+06,913,2341,4266,5522,81,60,45101,10809,1127,40,0,0,0
1070,1544940273616,27265,-1.012322386e+06,815,2303,4212,5476,57,78,45342,10572,1120,43,0,0,0
1080,1544940275434,27202,-1.012948624e+06,821,2265,4172,5559,58,51,45305,10649,1092,31,0,0,0
1090,1544940277293,27223,-1.012349209e+06,766,2298,4161,5500,57,62,45367,10608,1070,32,0,0,0
1100,1544940279421,27281,-1.011472227e+06,799,2202,4180,5479,54,71,45464,10470,1114,29,0,0,0
1110,1544940281221,27291,-1.011622307e+06,782,2193,4116,5552,57,56,45425,10580,1040,32,0,0,0
1120,1544940283537,27233,-1.012599275e+06,850,2168,4161,5610,70,50,45279,10714,1058,25,1,0,0
1130,1544940285231,27235,-1.013173645e+06,737,2254,4210,5655,47,67,45198,10815,1037,27,0,0,0
1140,1544940287234,27247,-1.012033787e+06,837,2285,4074,5494,58,64,45374,10629,1039,35,0,0,0
1150,1544940289174,27185,-1.012287029e+06,784,2291,4120,5609,58,60,45250,10761,1037,29,0,0,0
1160,1544940291065,27117,-1.012548366e+06,738,2317,4127,5672,64,48,45263,10693,1091,29,1,0,0
1170,1544940292871,27028,-1.012922323e+06,751,2309,4260,5603,51,58,45184,10789,1069,35,0,0,0
1180,1544940294787,27179,-1.011950395e+06,753,2291,4213,5492,42,74,45349,10635,1050,42,1,0,0
1190,1544940296602,27166,-1.012275472e+06,766,2307,4113,5517,70,65,45358,10630,1060,28,1,0,0
1200,1544940298826,27128,-1.012678822e+06,871,2308,4214,5500,56,68,45198,10771,1078,30,0,0,0
1210,1544940300729,27213,-1.011559036e+06,819,2262,4159,5527,48,50,45401,10524,1115,37,0,0,0
1220,1544940302596,27196,-1.013187377e+06,785,2308,4270,5569,49,61,45253,10647,1136,41,0,0,0
1230,1544940304567,27146,-1.013430585e+06,775,2362,4274,5527,61,55,45174,10795,1069,35,4,0,0
1240,1544940306502,27273,-1.012626631e+06,794,2377,4214,5449,58,46,45332,10598,1103,42,2,0,0
1250,1544940308243,27324,-1.011682959e+06,820,2250,4146,5464,74,55,45450,10487,1099,40,1,0,0
1260,1544940310270,27311,-1.012000428e+06,815,2302,4148,5535,66,48,45367,10546,1124,40,0,0,0
1270,1544940312035,27233,-1.012020689e+06,740,2379,4094,5518,45,55,45383,10586,1079,29,0,0,0
1280,1544940313926,27199,-1.012924549e+06,848,2323,4154,5557,69,73,45222,10727,1088,39,1,0,0
1290,1544940315794,27131,-1.013228947e+06,823,2335,4162,5612,69,63,45222,10690,1121,44,0,0,0
1300,1544940317798,27103,-1.013562195e+06,858,2321,4138,5672,63,63,45138,10805,1093,40,1,0,0
1310,1544940319577,27042,-1.014467018e+06,778,2369,4286,5620,69,55,45113,10793,1129,42,0,0,0
1320,1544940321558,27120,-1.013731324e+06,798,2331,4266,5564,71,49,45199,10716,1124,37,1,0,0
1330,1544940323365,27157,-1.013651811e+06,827,2423,4253,5479,70,82,45212,10643,1176,45,1,0,0
1340,1544940325276,27154,-1.012890414e+06,819,2412,4280,5429,50,58,45222,10706,1105,44,0,0,0
1350,1544940327069,27107,-1.012772274e+06,774,2379,4208,5551,60,62,45242,10667,1137,31,0,0,0
1360,1544940328869,27139,-1.013712629e+06,782,2463,4217,5532,58,64,45154,10759,1135,29,0,0,0
1370,1544940330781,27154,-1.012704385e+06,782,2313,4243,5533,47,60,45242,10717,1093,25,0,0,0
1380,1544940332624,27161,-1.013626450e+06,873,2332,4189,5555,59,67,45224,10665,1154,34,0,0,0
1390,1544940334276,27051,-1.013788592e+06,802,2382,4230,5607,46,67,45141,10772,1130,34,0,0,0
1400,1544940336411,27089,-1.013025419e+06,846,2228,4232,5564,61,65,45225,10732,1096,24,0,0,0
1410,1544940338200,27226,-1.012548512e+06,780,2274,4164,5543,58,61,45335,10637,1072,33,0,0,0
1420,1544940340082,27236,-1.012955633e+06,753,2314,4253,5510,47,65,45271,10707,1062,37,0,0,0
1430,1544940342189,27187,-1.012571931e+06,788,2319,4217,5545,51,64,45268,10673,1097,39,0,0,0
1440,1544940344079,27167,-1.013172597e+06,797,2280,4270,5549,43,68,45265,10654,1121,37,0,0,0
1450,1544940345753,27245,-1.011448782e+06,726,2267,4222,5421,48,68,45417,10603,1023,33,1,0,0
1460,1544940347777,27231,-1.013113780e+06,814,2278,4196,5528,57,76,45280,10682,1078,37,0,0,0
1470,1544940349584,27338,-1.013323474e+06,821,2301,4166,5580,85,66,45226,10725,1084,42,0,0,0
1480,1544940351516,27298,-1.012981840e+06,788,2261,4359,5484,54,55,45246,10688,1118,23,2,0,0
1490,1544940353301,27255,-1.012953109e+06,855,2264,4214,5503,53,64,45321,10592,1132,31,1,0,0
1500,1544940355216,27243,-1.012790717e+06,820,2249,4249,5532,53,56,45264,10694,1092,27,0,0,0
1510,1544940357208,27240,-1.012139768e+06,776,2222,4192,5566,48,59,45315,10693,1037,32,0,0,0
1520,1544940359113,27245,-1.011998451e+06,790,2211,4125,5514,46,64,45368,10688,1001,20,0,0,0
1530,1544940360917,27249,-1.012182790e+06,833,2142,4205,5526,41,79,45381,10597,1068,31,0,0,0
1540,1544940362872,27207,-1.013257875e+06,819,2206,4251,5625,61,64,45247,10667,1130,33,0,0,0
1550,1544940364680,27129,-1.014697333e+06,844,2228,4326,5695,60,70,45072,10836,1121,47,1,0,0
1560,1544940366604,27140,-1.012649685e+06,780,2184,4301,5573,51,53,45353,10558,1115,50,1,0,0
1570,1544940368502,27169,-1.012644767e+06,762,2170,4280,5597,47,62,45317,10644,1074,42,0,0,0
1580,1544940370203,27281,-1.011219836e+06,730,2158,4137,5566,54,53,45489,10509,1048,31,0,0,0
1590,1544940371770,27302,-1.011981137e+06,738,2146,4147,5597,63,56,45406,10628,1011,31,1,0,0
1600,1544940373750,27231,-1.012200194e+06,819,2183,4152,5555,48,54,45433,10523,1075,46,0,0,0
1610,1544940375569,27182,-1.012411833e+06,747,2221,4206,5585,59,59,45382,10545,1118,32,0,0,0
1620,1544940377552,27310,-1.012008704e+06,773,2226,4098,5610,53,64,45390,10589,1059,39,0,0,0
1630,1544940379226,27236,-1.012212687e+06,764,2277,4100,5563,45,70,45393,10578,1077,29,0,0,0
1640,1544940380969,27175,-1.013370023e+06,716,2285,4260,5640,49,60,45274,10632,1135,36,0,0,0
1650,1544940382676,27154,-1.013188260e+06,794,2290,4124,5605,60,61,45312,10634,1093,38,0,0,0
1660,1544940384401,27145,-1.012565013e+06,806,2336,4115,5527,47,69,45311,10675,1049,41,1,0,0
1670,1544940386199,27213,-1.012884861e+06,799,2245,4230,5519,59,69,45332,10604,1106,35,0,0,0
1680,1544940388131,27248,-1.011419344e+06,807,2149,4153,5426,44,81,45534,10451,1068,23,1,0,0
1690,1544940389954,27269,-1.011729494e+06,776,2238,4094,5514,49,68,45471,10517,1045,44,0,0,0
1700,1544940392049,27336,-1.011925679e+06,822,2184,4101,5497,59,73,45496,10455,1097,29,0,0,0
1710,1544940393927,27267,-1.012791000e+06,790,2189,4136,5596,67,85,45354,10620,1066,37,0,0,0
1720,1544940395774,27235,-1.012110602e+06,871,2139,4194,5489,53,80,45404,10558,1077,38,0,0,0
1730,1544940397520,27280,-1.012245312e+06,800,2132,4232,5500,58,73,45407,10584,1047,39,0,0,0
1740,1544940399503,27224,-1.013579794e+06,831,2267,4276,5580,63,63,45246,10621,1172,37,1,0,0
1750,1544940401277,27247,-1.011861018e+06,760,2236,4233,5501,47,67,45421,10502,1120,34,0,0,0
1760,1544940403217,27131,-1.013231958e+06,787,2297,4291,5567,43,64,45197,10739,1113,28,0,0,0
1770,1544940404903,27268,-1.012402098e+06,852,2217,4200,5506,49,79,45324,10636,1084,33,0,0,0
1780,1544940406651,27266,-1.012456199e+06,821,2204,4274,5551,42,76,45279,10668,1091,38,1,0,0
1790,1544940408432,27240,-1.012293373e+06,863,2176,4252,5418,48,67,45416,10527,1105,29,0,0,0
1800,1544940410608,27252,-1.011761318e+06,720,2160,4303,5513,50,52,45412,10563,1071,31,0,0,0
1810,1544940412513,27221,-1.012699363e+06,826,2149,4348,5521,55,66,45323,10583,1131,40,0,0,0
1820,1544940414576,27238,-1.012329191e+06,826,2172,4249,5523,54,75,45381,10539,1111,46,0,0,0
1830,1544940416360,27268,-1.013586395e+06,839,2230,4211,5654,64,60,45234,10665,1142,35,1,0,0
1840,1544940418265,27169,-1.013284366e+06,801,2194,4271,5601,59,73,45294,10595,1160,28,0,0,0
1850,1544940420152,27259,-1.013177605e+06,843,2221,4284,5546,50,89,45253,10655,1129,40,0,0,0
1860,1544940421896,27326,-1.012366457e+06,861,2220,4121,5520,76,56,45370,10589,1089,29,0,0,0
1870,1544940423692,27338,-1.011972970e+06,750,2234,4097,5551,47,55,45514,10427,1101,35,0,0,0
1880,1544940425802,27313,-1.012135031e+06,807,2204,4157,5562,55,50,45396,10559,1090,32,0,0,0
1890,1544940427587,27310,-1.011988745e+06,758,2182,4142,5616,45,61,45446,10497,1095,39,0,0,0
1900,1544940429718,27281,-1.011334590e+06,794,2096,4188,5573,44,58,45435,10564,1046,31,1,0,0
1910,1544940431578,27188,-1.012439572e+06,777,2159,4153,5698,37,67,45349,10599,1095,34,0,0,0
1920,1544940433410,27206,-1.012799621e+06,752,2251,4188,5697,46,61,45387,10430,1217,41,2,0,0
1930,1544940435142,27168,-1.013381692e+06,767,2223,4333,5651,45,53,45249,10630,1152,46,0,0,0
1940,1544940436990,27235,-1.011665932e+06,734,2174,4261,5512,53,50,45396,10609,1041,31,0,0,0
1950,1544940438730,27207,-1.012718560e+06,794,2197,4245,5595,57,63,45247,10733,1073,24,0,0,0
1960,1544940440658,27278,-1.011707772e+06,735,2209,4151,5524,49,51,45402,10667,973,34,1,0,0
1970,1544940442220,27270,-1.011204578e+06,688,2268,4166,5420,43,68,45500,10536,1006,35,0,0,0
1980,1544940443937,27382,-1.010635521e+06,750,2217,4087,5468,48,58,45498,10559,993,25,2,0,0
1990,1544940445693,27372,-1.010188443e+06,745,2194,4011,5461,46,54,45587,10503,953,34,0,0,0
2000,1544940447823,27352,-1.011302462e+06,787,2275,4118,5451,47,63,45401,10641,1005,30,0,0,0
2010,1544940449727,27382,-1.011814011e+06,797,2278,4065,5526,45,67,45438,10537,1066,35,1,0,0
2020,1544940451636,27380,-1.010871052e+06,781,2252,4044,5389,43,60,45573,10474,995,35,0,0,0
2030,1544940453423,27292,-1.012475302e+06,827,2286,4133,5505,38,64,45347,10646,1045,39,0,0,0
2040,1544940455391,27314,-1.012160594e+06,806,2310,4126,5418,58,75,45410,10567,1074,26,0,0,0
2050,1544940457182,27310,-1.012123798e+06,807,2265,4107,5567,53,78,45340,10630,1074,33,0,0,0
2060,1544940458935,27244,-1.012684848e+06,831,2244,4123,5568,48,60,45380,10556,1105,36,0,0,0
2070,1544940460814,27196,-1.012801838e+06,841,2252,4151,5603,49,63,45306,10614,1126,31,0,0,0
2080,1544940462738,27113,-1.014041146e+06,849,2217,4185,5714,46,79,45170,10754,1124,28,1,0,0
2090,1544940464485,27237,-1.012099704e+06,806,2165,4166,5569,49,63,45378,10615,1051,31,2,0,0
2100,1544940466620,27187,-1.011301683e+06,746,2212,4181,5456,50,61,45487,10510,1044,36,0,0,0
2110,1544940468333,27272,-1.011967295e+06,794,2238,4176,5451,51,63,45441,10533,1069,34,0,0,0
2120,1544940470106,27218,-1.013226725e+06,807,2332,4206,5564,53,47,45294,10602,1136,45,0,0,0
2130,1544940471973,27276,-1.011999385e+06,815,2274,4296,5349,53,58,45400,10549,1088,40,0,0,0
2140,1544940473818,27194,-1.012865538e+06,752,2281,4304,5525,57,48,45295,10635,1109,38,0,0,0
2150,1544940475559,27136,-1.013791396e+06,809,2176,4405,5594,59,47,45185,10729,1129,33,1,0,0
2160,1544940477417,27198,-1.011874013e+06,748,2112,4266,5573,41,55,45394,10612,1031,39,1,0,0
2170,1544940479221,27260,-1.011666907e+06,742,2110,4303,5509,62,58,45433,10541,1066,37,0,0,0
2180,1544940481218,27290,-1.011579943e+06,804,2105,4287,5425,58,47,45481,10501,1060,35,0,0,0
2190,1544940482922,27218,-1.011944267e+06,755,2131,4393,5462,50,49,45352,10644,1047,34,0,0,0
2200,1544940484911,27249,-1.012170225e+06,812,2107,4337,5476,62,66,45374,10577,1095,31,0,0,0
2210,1544940486755,27339,-1.011616741e+06,724,2104,4323,5511,52,65,45370,10660,1022,25,0,0,0
2220,1544940488699,27359,-1.011348000e+06,787,2038,4222,5518,56,63,45509,10475,1070,23,0,0,0
2230,1544940490575,27299,-1.012230155e+06,757,2043,4273,5648,61,54,45407,10541,1093,35,1,0,0
2240,1544940492549,27187,-1.013242985e+06,790,2101,4359,5590,71,57,45324,10566,1159,28,0,0,0
2250,1544940494349,27168,-1.012975428e+06,807,2114,4242,5703,51,69,45247,10702,1100,28,0,0,0
2260,1544940496341,27199,-1.012343922e+06,767,2058,4240,5728,63,83,45278,10692,1074,33,0,0,0
2270,1544940498166,27204,-1.013057780e+06,828,2166,4213,5671,55,69,45230,10732,1075,40,0,0,0
2280,1544940500090,27229,-1.012682277e+06,800,2109,4285,5641,63,64,45312,10605,1124,35,1,0,0
2290,1544940501900,27272,-1.011932325e+06,691,2145,4279,5579,46,51,45411,10573,1061,32,0,0,0
2300,1544940503912,27187,-1.012417848e+06,715,2157,4325,5618,46,47,45296,10679,1077,25,0,0,0
2310,1544940505798,27097,-1.012760418e+06,809,2116,4234,5695,63,56,45255,10707,1079,36,0,0,0
2320,1544940507782,27161,-1.012566693e+06,777,2081,4213,5705,44,62,45329,10651,1061,35,1,0,0
2330,1544940509520,27189,-1.012187637e+06,752,2114,4178,5660,50,60,45364,10638,1049,26,0,0,0
2340,1544940511295,27208,-1.011626641e+06,705,2100,4163,5646,53,46,45431,10608,1010,27,1,0,0
2350,1544940513161,27293,-1.010724140e+06,812,2102,4053,5498,57,42,45572,10472,1007,26,0,0,0
2360,1544940515114,27228,-1.012451962e+06,737,2177,4148,5660,51,60,45373,10611,1057,36,0,0,0
2370,1544940516914,27207,-1.012566227e+06,737,2214,4102,5754,48,57,45320,10641,1077,39,0,0,0
2380,1544940518878,27222,-1.012517716e+06,708,2213,4117,5777,66,51,45289,10674,1085,28,1,0,0
2390,1544940520710,27268,-1.011765303e+06,737,2175,4035,5714,78,66,45399,10581,1067,30,0,0,0
2400,1544940522994,27141,-1.013720862e+06,761,2256,4041,5886,76,53,45195,10729,1115,38,0,0,0
2410,1544940524918,27063,-1.013534988e+06,788,2255,4129,5818,58,60,45148,10788,1103,38,0,0,0
2420,1544940526820,27094,-1.013699219e+06,793,2352,4141,5696,66,60,45149,10799,1079,49,1,0,0
2430,1544940528702,27142,-1.013931441e+06,821,2390,4050,5708,95,63,45168,10733,1134,42,0,0,0
2440,1544940530638,27239,-1.012231049e+06,809,2357,3981,5601,67,51,45349,10624,1070,34,0,0,0
2450,1544940532329,27227,-1.011998803e+06,806,2366,3919,5626,63,43,45320,10731,986,40,0,0,0
2460,1544940534184,27292,-1.011237863e+06,756,2358,3916,5535,71,54,45508,10487,1043,39,0,0,0
2470,1544940535747,27303,-1.011754511e+06,789,2342,4004,5544,71,59,45448,10487,1104,38,0,0,0
2480,1544940537449,27261,-1.012585950e+06,802,2425,4012,5555,63,69,45367,10532,1140,38,0,0,0
2490,1544940539340,27244,-1.012210519e+06,817,2438,3968,5563,71,52,45354,10570,1120,33,0,0,0
2500,1544940541451,27267,-1.012674001e+06,768,2421,4022,5561,68,57,45335,10630,1069,43,0,0,0
2510,1544940543396,27210,-1.012661332e+06,779,2385,3893,5707,55,75,45322,10640,1092,22,1,0,0
2520,1544940545248,27155,-1.013150039e+06,745,2404,3924,5745,66,76,45280,10673,1085,39,0,0,0
2530,1544940546955,27209,-1.012531043e+06,763,2473,3859,5717,64,60,45296,10653,1101,27,0,0,0
2540,1544940548939,27128,-1.013602177e+06,805,2447,3932,5810,50,57,45174,10745,1119,38,1,0,0
2550,1544940550786,27231,-1.012062188e+06,780,2439,3846,5719,46,66,45318,10649,1083,27,0,0,0
