4920,4999,5001
4930,5010,4990
4940,5020,4980
4950,4989,5011
4960,5044,4956
4970,5010,4990
4980,5011,4989
4990,4999,5001
5000,5041,4959
5010,5018,4982
5020,5058,4942
5030,5016,4984
5040,5005,4995
5050,4953,5047
5060,5005,4995
5070,5001,4999
5080,4964,5036
5090,5025,4975
5100,4966,5034
5110,5016,4984
5120,4976,5024
5130,4993,5007
5140,5022,4978
5150,5036,4964
5160,5019,4981
5170,4986,5014
5180,4991,5009
5190,4969,5031
5200,4968,5032
5210,5007,4993
5220,4972,5028
5230,4974,5026
5240,4988,5012
5250,4989,5011
5260,4942,5058
5270,5028,4972
5280,4975,5025
5290,5001,4999
5300,5036,4964
5310,4983,5017
5320,4989,5011
5330,5038,4962
5340,4985,5015
5350,5030,4970
5360,5024,4976
5370,5056,4944
5380,5006,4994
5390,5030,4970
5400,4983,5017
5410,4978,5022
5420,4993,5007
5430,5038,4962
5440,5029,4971
5450,4996,5004
5460,5024,4976
5470,4949,5051
5480,4972,5028
5490,4995,5005
5500,4982,5018
5510,5065,4935
5520,5008,4992
5530,5016,4984
5540,5035,4965
5550,5005,4995
5560,5000,5000
5570,5033,4967
5580,5030,4970
5590,4951,5049
5600,5067,4933
5610,5005,4995
5620,4962,5038
5630,4992,5008
5640,4993,5007
5650,4986,5014
5660,4980,5020
5670,4978,5022
5680,5021,4979
5690,4975,5025
5700,5002,4998
5710,5005,4995
5720,4997,5003
5730,4998,5002
5740,5011,4989
5750,4973,5027
5760,5007,4993
5770,4978,5022
5780,4992,5008
5790,4975,5025
5800,4969,5031
5810,5041,4959
5820,5022,4978
5830,4974,5026
5840,5026,4974
5850,5019,4981
5860,5007,4993
5870,5001,4999
5880,4976,5024
5890,5010,4990
5900,4984,5016
5910,5029,4971
5920,5002,4998
5930,5011,4989
5940,4986,5014
5950,4974,5026
5960,5015,4985
5970,4971,5029
5980,5044,4956
5990,5028,4972
6000,5025,4975
6010,5040,4960
6020,4975,5025
6030,5021,4979
6040,4991,5009
6050,4982,5018
6060,4993,5007
6070,5013,4987
6080,4996,5004
6090,5033,4967
6100,4973,5027
6110,4990,5010
6120,5015,4985
6130,5006,4994
6140,5017,4983
6150,4980,5020
6160,4986,5014
6170,4989,5011
6180,4970,5030
6190,5031,4969
6200,5019,4981
6210,5054,4946
6220,5005,4995
6230,5019,4981
6240,5006,4994
6250,5014,4986
6260,4967,5033
6270,5000,5000
6280,5034,4966
6290,4984,5016
6300,4997,5003
6310,5000,5000
6320,5060,4940
6330,5036,4964
6340,5003,4997
6350,5003,4997
6360,5028,4972
6370,5033,4967
6380,4974,5026
6390,5043,4957
6400,5004,4996
6410,5017,4983
6420,5019,4981
6430,4992,5008
6440,5052,4948
6450,5025,4975
6460,5061,4939
6470,5069,4931
6480,5048,4952
6490,5076,4924
6500,4987,5013
6510,5007,4993
6520,4992,5008
6530,4983,5017
6540,5037,4963
6550,5028,4972
6560,4993,5007
6570,4992,5008
6580,5017,4983
6590,5011,4989
6600,5012,4988
6610,5031,4969
6620,4982,5018
6630,5023,4977
6640,5022,4978
6650,4977,5023
6660,5055,4945
6670,4994,5006
6680,5007,4993
6690,5066,4934
6700,5003,4997
6710,5030,4970
6720,4999,5001
6730,5002,4998
6740,4995,5005
6750,5009,4991
6760,4992,5008
6770,4985,5015
6780,5024,4976
6790,5018,4982
6800,5019,4981
6810,5055,4945
6820,5009,4991
6830,5025,4975
6840,4998,5002
6850,5039,4961
6860,5036,4964
6870,5041,4959
6880,5038,4962
6890,5002,4998
6900,4975,5025
6910,5039,4961
6920,5030,4970
6930,5036,4964
6940,5050,4950
6950,4999,5001
6960,5003,4997
6970,4997,5003
6980,5037,4963
6990,5017,4983
7000,5024,4976
7010,5018,4982
7020,4959,5041
7030,5043,4957
7040,4948,5052
7050,4996,5004
7060,5008,4992
7070,4992,5008
7080,5008,4992
7090,4984,5016
7100,4976,5024
7110,4953,5047
7120,4985,5015
7130,5012,4988
7140,4976,5024
7150,4983,5017
7160,4993,5007
7170,5028,4972
7180,5015,4985
7190,5042,4958
7200,4999,5001
7210,5023,4977
7220,4994,5006
7230,4987,5013
7240,4990,5010
7250,5010,4990
7260,4980,5020
7270,5007,4993
7280,5011,4989
7290,4979,5021
7300,5044,4956
7310,5000,5000
7320,5018,4982
7330,4979,5021
7340,5011,4989
7350,5008,4992
7360,4971,5029
7370,5038,4962
7380,4969,5031
7390,5031,4969
7400,4997,5003
7410,5069,4931
7420,4977,5023
7430,5010,4990
7440,5005,4995
7450,5047,4953
7460,5002,4998
7470,4984,5016
7480,4982,5018
7490,5003,4997
7500,4998,5002
7510,5026,4974
7520,5016,4984
7530,5037,4963
7540,4997,5003
7550,5028,4972
7560,5019,4981
7570,5024,4976
7580,4977,5023
7590,4980,5020
7600,5003,4997
7610,4950,5050
7620,4987,5013
7630,4990,5010
7640,5009,4991
7650,5051,4949
7660,5026,4974
7670,4988,5012
7680,4975,5025
7690,5050,4950
7700,4977,5023
7710,5027,4973
7720,5031,4969
7730,5058,4942
7740,5033,4967
7750,5006,4994
7760,5017,4983
7770,5015,4985
7780,4988,5012
7790,5020,4980
7800,4989,5011
7810,4981,5019
7820,4983,5017
7830,5005,4995
7840,5015,4985
7850,4998,5002
7860,4999,5001
7870,4993,5007
7880,4999,5001
7890,4982,5018
7900,5041,4959
7910,5022,4978
7920,4996,5004
7930,5023,4977
7940,4986,5014
7950,5006,4994
7960,4978,5022
7970,4993,5007
7980,5015,4985
7990,5029,4971
8000,5008,4992
8010,5010,4990
8020,5015,4985
8030,4948,5052
8040,5004,4996
8050,5000,5000
8060,4972,5028
8070,4994,5006
8080,4995,5005
8090,4983,5017
8100,4974,5026
8110,5023,4977
8120,5066,4934
8130,5009,4991
8140,4976,5024
8150,4950,5050
8160,4989,5011
8170,4993,5007
8180,5052,4948
8190,4968,5032
8200,5059,4941
8210,5000,5000
8220,5013,4987
8230,5030,4970
8240,5038,4962
8250,4998,5002
8260,5025,4975
8270,5029,4971
8280,4989,5011
8290,5037,4963
8300,5059,4941
8310,5014,4986
8320,5036,4964
8330,5015,4985
8340,4994,5006
8350,5019,4981
8360,5004,4996
8370,4991,5009
8380,5068,4932
8390,4995,5005
8400,5006,4994
8410,5020,4980
8420,5010,4990
8430,5021,4979
8440,5028,4972
8450,4989,5011
8460,4994,5006
8470,5020,4980
8480,4995,5005
8490,5005,4995
8500,5052,4948
8510,5027,4973
8520,5065,4935
8530,4999,5001
8540,5021,4979
8550,4951,5049
8560,5079,4921
8570,5023,4977
8580,4989,5011
8590,5011,4989
8600,5012,4988
8610,4947,5053
8620,5039,4961
8630,5014,4986
8640,4996,5004
8650,4981,5019
8660,5027,4973
8670,5016,4984
8680,4994,5006
8690,5015,4985
8700,5035,4965
8710,4961,5039
8720,5037,4963
8730,5016,4984
8740,4973,5027
8750,5012,4988
8760,4991,5009
8770,5001,4999
8780,5013,4987
8790,4976,5024
8800,4974,5026
8810,4999,5001
8820,5010,4990
8830,4967,5033
8840,4968,5032
8850,5028,4972
8860,4962,5038
8870,5000,5000
8880,4979,5021
8890,5025,4975
8900,4987,5013
8910,5047,4953
8920,5013,4987
8930,4993,5007
8940,5016,4984
8950,5013,4987
8960,4997,5003
8970,5032,4968
8980,5010,4990
8990,5062,4938
9000,4984,5016
9010,5044,4956
9020,5010,4990
9030,5031,4969
9040,4995,5005
9050,5008,4992
9060,5017,4983
9070,4994,5006
9080,5043,4957
9090,5029,4971
9100,5031,4969
9110,5028,4972
9120,5030,4970
9130,4988,5012
9140,5004,4996
9150,5054,4946
9160,5015,4985
9170,5031,4969
9180,5054,4946
9190,5008,4992
9200,5050,4950
9210,5039,4961
9220,4992,5008
9230,4987,5013
9240,5005,4995
9250,5015,4985
9260,4982,5018
9270,5033,4967
9280,5021,4979
9290,5038,4962
9300,4995,5005
9310,5036,4964
9320,5026,4974
9330,5033,4967
9340,5029,4971
9350,5007,4993
9360,5053,4947
9370,4989,5011
9380,5036,4964
9390,5011,4989
9400,4999,5001
9410,4979,5021
9420,4976,5024
9430,5023,4977
9440,4982,5018
9450,4962,5038
9460,4972,5028
9470,5046,4954
9480,4996,5004
9490,5022,4978
9500,5016,4984
9510,5034,4966
9520,5070,4930
9530,4993,5007
9540,5013,4987
9550,4977,5023
9560,4984,5016
9570,5036,4964
9580,5073,4927
9590,5035,4965
9600,5042,4958
9610,5023,4977
9620,4989,5011
9630,4973,5027
9640,4998,5002
9650,5011,4989
9660,5032,4968
9670,5028,4972
9680,5059,4941
9690,5021,4979
9700,5058,4942
9710,4978,5022
9720,5063,4937
9730,5018,4982
9740,4977,5023
9750,5010,4990
9760,5005,4995
9770,5027,4973
9780,5004,4996
9790,5011,4989
9800,5020,4980
9810,5071,4929
9820,5023,4977
9830,4975,5025
9840,4984,5016
9850,4963,5037
9860,5009,4991
9870,5011,4989
9880,5016,4984
9890,5010,4990
9900,5003,4997
9910,5005,4995
9920,5048,4952
9930,5025,4975
9940,4995,5005
9950,4979,5021
9960,5015,4985
9970,5006,4994
9980,5006,4994
9990,5020,4980
10000,5007,4993
10010,5014,4986
10020,4967,5033
10030,5005,4995
10040,4963,5037
10050,5020,4980
10060,5019,4981
10070,4981,5019
10080,5019,4981
10090,5031,4969
10100,5000,5000
10110,5025,4975
10120,5008,4992
10130,5023,4977
10140,5023,4977
10150,5002,4998
10160,5049,4951
10170,5005,4995
10180,5022,4978
10190,5006,4994
10200,4977,5023
10210,4988,5012
10220,5014,4986
10230,5035,4965
10240,5000,5000
10250,4983,5017
10260,5007,4993
10270,5035,4965
10280,5017,4983
10290,5014,4986
10300,4987,5013
10310,5002,4998
10320,5009,4991
10330,4982,5018
10340,5022,4978
10350,5058,4942
10360,5032,4968
10370,5005,4995
10380,5056,4944
10390,5023,4977
10400,5010,4990
10410,5043,4957
10420,5030,4970
10430,5029,4971
10440,4972,5028
10450,5033,4967
10460,5023,4977
10470,5004,4996
10480,5052,4948
10490,5013,4987
10500,4998,5002
10510,5009,4991
10520,5025,4975
10530,4984,5016
10540,4995,5005
10550,5003,4997
10560,5005,4995
10570,5021,4979
10580,4964,5036
10590,5005,4995
10600,4971,5029
10610,5002,4998
10620,5007,4993
10630,4987,5013
10640,4977,5023
10650,5020,4980
10660,5024,4976
10670,5041,4959
10680,5033,4967
10690,5023,4977
10700,4968,5032
10710,5012,4988
10720,5023,4977
10730,5045,4955
10740,5023,4977
10750,4997,5003
10760,5019,4981
10770,5011,4989
10780,5011,4989
10790,4994,5006
10800,5012,4988
10810,5044,4956
10820,5023,4977
10830,5026,4974
10840,4998,5002
10850,5020,4980
10860,5037,4963
10870,5012,4988
10880,4998,5002
10890,5010,4990
10900,5011,4989
10910,5002,4998
10920,5003,4997
10930,5010,4990
10940,5016,4984
10950,5038,4962
10960,4960,5040
10970,5025,4975
10980,5013,4987
10990,5049,4951
11000,5003,4997
11010,5033,4967
11020,5028,4972
11030,5030,4970
11040,4997,5003
11050,5028,4972
11060,5005,4995
11070,5008,4992
11080,5006,4994
11090,4998,5002
11100,5051,4949
11110,4980,5020
11120,5004,4996
11130,4998,5002
11140,5000,5000
11150,4983,5017
11160,5012,4988
11170,4985,5015
11180,4980,5020
11190,4979,5021
11200,4961,5039
11210,4958,5042
11220,5014,4986
11230,4999,5001
11240,4986,5014
11250,5006,4994
11260,4984,5016
11270,5000,5000
11280,4997,5003
11290,4992,5008
11300,4964,5036
11310,5023,4977
11320,5031,4969
11330,5015,4985
11340,4966,5034
11350,5019,4981
11360,4964,5036
11370,4973,5027
11380,4970,5030
11390,5007,4993
11400,5020,4980
11410,5015,4985
11420,5040,4960
11430,5009,4991
11440,5025,4975
11450,5002,4998
11460,4996,5004
11470,5020,4980
11480,5027,4973
11490,5068,4932
11500,5008,4992
11510,5019,4981
11520,5013,4987
11530,5000,5000
11540,5039,4961
11550,4993,5007
11560,5024,4976
11570,4990,5010
11580,5038,4962
11590,5008,4992
11600,5006,4994
11610,4999,5001
11620,5029,4971
11630,5003,4997
11640,5018,4982
11650,5009,4991
11660,5012,4988
11670,4979,5021
11680,5038,4962
11690,5043,4957
11700,5029,4971
11710,5017,4983
11720,4966,5034
11730,4988,5012
11740,4999,5001
11750,4978,5022
11760,5006,4994
11770,4987,5013
11780,5040,4960
11790,5012,4988
11800,4964,5036
11810,4994,5006
11820,5041,4959
11830,4985,5015
11840,4994,5006
11850,4976,5024
11860,4964,5036
11870,5018,4982
11880,5003,4997
11890,5013,4987
11900,5003,4997
11910,5022,4978
11920,4996,5004
11930,5008,4992
11940,5002,4998
11950,5000,5000
11960,4993,5007
11970,5050,4950
11980,4989,5011
11990,5074,4926
12000,5005,4995
12010,5043,4957
12020,4969,5031
12030,5020,4980
12040,5009,4991
12050,4997,5003
12060,4989,5011
12070,5025,4975
12080,5006,4994
12090,5027,4973
12100,4974,5026
12110,5007,4993
12120,5003,4997
12130,5009,4991
12140,4983,5017
12150,4982,5018
12160,5034,4966
12170,4981,5019
12180,4966,5034
12190,4976,5024
12200,4992,5008
12210,4959,5041
12220,5015,4985
12230,5022,4978
12240,5040,4960
12250,4948,5052
12260,5013,4987
12270,5030,4970
12280,5002,4998
12290,5028,4972
12300,5011,4989
12310,5027,4973
12320,4977,5023
12330,5036,4964
12340,4959,5041
12350,5007,4993
12360,4962,5038
12370,5023,4977
12380,5004,4996
12390,5058,4942
12400,5041,4959
12410,5031,4969
12420,5050,4950
12430,4983,5017
12440,4966,5034
12450,4948,5052
12460,4985,5015
12470,4991,5009
12480,5017,4983
12490,5002,4998
12500,5034,4966
12510,5002,4998
12520,4996,5004
12530,5020,4980
12540,5026,4974
12550,5012,4988
12560,5020,4980
12570,4987,5013
12580,5026,4974
12590,4990,5010
12600,5000,5000
12610,5020,4980
12620,5022,4978
12630,5031,4969
12640,5036,4964
12650,5081,4919
12660,4983,5017
12670,5021,4979
12680,4986,5014
12690,5038,4962
12700,4988,5012
12710,5004,4996
12720,5058,4942
12730,5026,4974
12740,5040,4960
12750,4990,5010
12760,5021,4979
12770,5014,4986
12780,5038,4962
12790,5001,4999
12800,5011,4989
12810,5016,4984
12820,4971,5029
12830,5014,4986
12840,5072,4928
12850,4979,5021
12860,5004,4996
12870,4973,5027
12880,4990,5010
12890,4966,5034
12900,5011,4989
12910,4980,5020
12920,4994,5006
12930,5003,4997
12940,5002,4998
12950,5023,4977
12960,5027,4973
12970,5048,4952
12980,5006,4994
12990,5021,4979
13000,5033,4967
13010,5045,4955
13020,5036,4964
13030,5000,5000
13040,4986,5014
13050,5038,4962
13060,5002,4998
13070,5048,4952
13080,5026,4974
13090,5000,5000
13100,5026,4974
13110,5048,4952
13120,5021,4979
13130,4984,5016
13140,5004,4996
13150,5063,4937
13160,5002,4998
13170,5028,4972
13180,5015,4985
13190,5018,4982
13200,5000,5000
13210,4994,5006
13220,4997,5003
13230,5058,4942
13240,5015,4985
13250,4986,5014
13260,5041,4959
13270,4973,5027
13280,4983,5017
13290,5034,4966
13300,5007,4993
13310,5008,4992
13320,4971,5029
13330,4982,5018
13340,4967,5033
13350,4989,5011
13360,4998,5002
13370,5012,4988
13380,4982,5018
13390,5051,4949
13400,5015,4985
13410,5052,4948
13420,4987,5013
13430,5005,4995
13440,5011,4989
13450,4971,5029
13460,4997,5003
13470,4980,5020
13480,5014,4986
13490,5026,4974
13500,4990,5010
13510,5013,4987
13520,4969,5031
13530,5031,4969
13540,4992,5008
13550,5025,4975
13560,5036,4964
13570,5046,4954
13580,5067,4933
13590,5038,4962
13600,5064,4936
13610,5017,4983
13620,5018,4982
13630,5012,4988
13640,4965,5035
13650,5040,4960
13660,5021,4979
13670,5080,4920
13680,4963,5037
13690,4991,5009
13700,5012,4988
13710,5006,4994
13720,5015,4985
13730,4994,5006
13740,4977,5023
13750,4972,5028
13760,4992,5008
13770,5004,4996
13780,5007,4993
13790,4962,5038
13800,4994,5006
13810,5036,4964
13820,5015,4985
13830,4947,5053
13840,4965,5035
13850,5016,4984
13860,4986,5014
13870,5053,4947
13880,5035,4965
13890,4966,5034
13900,4963,5037
13910,4997,5003
13920,5003,4997
13930,5036,4964
13940,4992,5008
13950,5022,4978
13960,4969,5031
13970,4987,5013
13980,4982,5018
13990,5038,4962
14000,4954,5046
14010,5029,4971
14020,5036,4964
14030,4980,5020
14040,5008,4992
14050,4983,5017
14060,4975,5025
14070,5068,4932
14080,5011,4989
14090,5013,4987
14100,5004,4996
14110,5013,4987
14120,5016,4984
14130,4984,5016
14140,5024,4976
14150,4999,5001
14160,5005,4995
14170,4973,5027
14180,4996,5004
14190,5037,4963
14200,5021,4979
14210,5008,4992
14220,4994,5006
14230,4970,5030
14240,5025,4975
14250,4993,5007
14260,5017,4983
14270,5022,4978
14280,5007,4993
14290,5052,4948
14300,5039,4961
14310,5029,4971
14320,5007,4993
14330,5020,4980
14340,4995,5005
14350,5025,4975
14360,5002,4998
14370,5007,4993
14380,4991,5009
14390,5027,4973
14400,4983,5017
14410,4998,5002
14420,5035,4965
14430,5059,4941
14440,4984,5016
14450,5073,4927
14460,5005,4995
14470,5018,4982
14480,5027,4973
14490,5017,4983
14500,5017,4983
14510,4996,5004
14520,5053,4947
14530,5021,4979
14540,4977,5023
14550,4997,5003
14560,4969,5031
14570,4974,5026
14580,5029,4971
14590,5040,4960
14600,5027,4973
14610,4972,5028
14620,5026,4974
14630,5005,4995
14640,5048,4952
14650,5020,4980
14660,5015,4985
14670,4989,5011
14680,5031,4969
14690,5022,4978
14700,5019,4981
14710,5030,4970
14720,4994,5006
14730,5003,4997
14740,5036,4964
14750,5018,4982
14760,4968,5032
14770,5016,4984
14780,4998,5002
14790,5016,4984
14800,5055,4945
14810,5037,4963
14820,4992,5008
14830,5033,4967
14840,5002,4998
14850,5041,4959
14860,5023,4977
14870,5047,4953
14880,4969,5031
14890,5019,4981
14900,5041,4959
14910,5054,4946
14920,5019,4981
14930,4998,5002
14940,5020,4980
14950,5009,4991
14960,5013,4987
14970,4987,5013
14980,4990,5010
14990,5031,4969
15000,5064,4936
15010,5025,4975
15020,4987,5013
15030,5000,5000
15040,5038,4962
15050,5049,4951
15060,5070,4930
15070,5014,4986
15080,5010,4990
15090,5051,4949
15100,5064,4936
15110,5037,4963
15120,5062,4938
15130,5015,4985
15140,4993,5007
15150,5037,4963
15160,4985,5015
15170,5018,4982
15180,5013,4987
15190,5056,4944
15200,5053,4947
15210,5041,4959
15220,5020,4980
15230,5018,4982
15240,5019,4981
15250,5034,4966
15260,4998,5002
15270,5015,4985
15280,5001,4999
15290,5035,4965
15300,5007,4993
15310,5029,4971
15320,4989,5011
15330,5049,4951
15340,5007,4993
15350,5022,4978
15360,5018,4982
15370,5022,4978
15380,4978,5022
15390,5017,4983
15400,5008,4992
15410,4974,5026
15420,5030,4970
15430,4977,5023
15440,4980,5020
15450,4981,5019
15460,4980,5020
15470,5043,4957
15480,4980,5020
15490,5006,4994
15500,4998,5002
15510,4991,5009
15520,5073,4927
15530,5007,4993
15540,5038,4962
15550,5029,4971
15560,4994,5006
15570,5029,4971
15580,4981,5019
15590,4978,5022
15600,5015,4985
15610,5030,4970
15620,4987,5013
15630,5028,4972
15640,5049,4951
