iteration,0,1,2,3,4,5,6,7,8,9,10,11
450,29570,9063,9840,6583,1618,325,62,13,2,1,0,0
460,29575,9122,9750,6578,1640,330,67,11,4,0,0,0
470,29590,9069,9770,6602,1661,311,60,10,3,1,0,0
480,29593,9029,9864,6536,1660,322,53,16,4,0,0,0
490,29545,9167,9710,6610,1664,301,65,12,2,1,0,0
500,29624,9065,9725,6595,1661,325,70,9,2,1,0,0
510,29512,9117,9883,6547,1640,298,61,16,2,1,0,0
520,29453,9196,9894,6552,1582,312,70,15,3,0,0,0
530,29547,9056,9899,6576,1604,310,68,15,2,0,0,0
540,29628,8957,9933,6492,1661,319,72,13,2,0,0,0
550,29619,8964,9904,6562,1632,306,73,13,4,0,0,0
560,29653,8874,9963,6550,1658,300,62,13,4,0,0,0
570,29536,9131,9815,6539,1676,300,69,7,4,0,0,0
580,29607,8953,9941,6526,1683,293,54,17,3,0,0,0
590,29541,9120,9794,6577,1688,276,65,12,4,0,0,0
600,29586,9076,9778,6576,1680,307,60,10,4,0,0,0
610,29517,9163,9814,6548,1639,310,71,11,3,1,0,0
620,29446,9250,9855,6462,1687,294,71,9,3,0,0,0
630,29524,9160,9815,6525,1661,303,74,12,2,1,0,0
640,29627,9019,9802,6556,1683,302,74,12,2,0,0,0
650,29673,8932,9851,6505,1743,304,53,11,4,1,0,0
660,29733,8880,9779,6590,1711,301,65,14,4,0,0,0
670,29771,8804,9772,6652,1706,298,63,8,2,1,0,0
680,29733,8848,9842,6558,1705,313,64,10,4,0,0,0
690,29797,8744,9853,6602,1693,301,68,16,3,0,0,0
700,29657,8964,9818,6566,1687,297,74,11,2,1,0,0
710,29633,8946,9907,6529,1679,309,57,11,4,2,0,0
720,29686,8895,9797,6698,1617,296,74,11,2,1,0,0
730,29608,9010,9855,6518,1721,289,61,12,3,0,0,0
740,29636,9013,9826,6485,1735,297,69,11,4,1,0,0
750,29717,8946,9718,6606,1675,332,67,13,3,0,0,0
760,29704,8942,9733,6631,1659,329,61,15,3,0,0,0
770,29757,8872,9729,6624,1701,320,52,17,5,0,0,0
780,29774,8846,9796,6510,1752,315,63,20,1,0,0,0
790,29669,9018,9717,6592,1661,338,61,19,2,0,0,0
800,29658,8942,9814,6624,1655,303,69,10,2,0,0,0
810,29759,8863,9726,6644,1700,296,75,12,2,0,0,0
820,29742,8872,9768,6621,1680,305,65,21,3,0,0,0
830,29768,8836,9790,6556,1743,306,59,16,2,1,0,0
840,29701,8942,9773,6555,1708,309,78,9,2,0,0,0
850,29722,8881,9804,6596,1679,305,74,14,1,1,0,0
860,29818,8837,9669,6638,1692,337,68,17,1,0,0,0
870,29782,8801,9780,6628,1691,322,56,15,1,1,0,0
880,29781,8819,9769,6619,1686,316,74,9,4,0,0,0
890,29833,8775,9672,6737,1656,319,70,12,3,0,0,0
900,29756,8879,9721,6624,1691,329,68,6,2,1,0,0
910,29680,8957,9802,6540,1700,315,66,12,4,1,0,0
920,29741,8816,9835,6613,1693,313,52,9,5,0,0,0
930,29755,8815,9830,6572,1732,301,55,14,2,1,0,0
940,29735,8856,9786,6641,1667,315,61,11,5,0,0,0
950,29753,8820,9766,6708,1651,300,61,13,5,0,0,0
960,29716,8892,9781,6618,1672,322,64,9,3,0,0,0
970,29659,8913,9812,6716,1595,298,70,11,2,1,0,0
980,29666,8915,9788,6709,1624,301,63,9,1,1,0,0
990,29677,8921,9772,6700,1620,304,71,10,2,0,0,0
1000,29670,8966,9774,6612,1657,310,70,16,1,1,0,0
1010,29550,9072,9842,6611,1620,299,71,10,1,1,0,0
1020,29617,8955,9874,6629,1619,301,71,9,1,1,0,0
1030,29630,8937,9855,6655,1625,302,60,10,2,1,0,0
1040,29637,8936,9852,6644,1629,300,65,13,1,0,0,0
1050,29661,8906,9883,6590,1650,305,66,14,2,0,0,0
1060,29693,8875,9834,6623,1686,292,59,13,2,0,0,0
1070,29592,8975,9911,6612,1587,323,60,15,2,0,0,0
1080,29673,8926,9845,6558,1692,296,71,15,1,0,0,0
1090,29614,8938,9926,6563,1673,288,61,12,2,0,0,0
1100,29599,9037,9801,6592,1672,291,78,5,2,0,0,0
1110,29738,8841,9824,6555,1763,283,60,8,5,0,0,0
1120,29695,8935,9762,6593,1721,289,67,12,3,0,0,0
1130,29678,8857,9894,6613,1682,272,65,13,3,0,0,0
1140,29695,8956,9732,6612,1695,300,73,9,5,0,0,0
1150,29634,8999,9777,6616,1687,278,68,14,4,0,0,0
1160,29636,8994,9806,6608,1636,301,80,11,4,1,0,0
1170,29620,8952,9851,6675,1622,260,75,17,4,1,0,0
1180,29668,8866,9964,6541,1647,297,74,17,3,0,0,0
1190,29723,8841,9859,6605,1652,309,70,15,2,1,0,0
1200,29690,8916,9835,6535,1722,299,62,13,5,0,0,0
1210,29664,8978,9761,6622,1659,307,69,12,3,2,0,0
1220,29686,8879,9913,6548,1641,318,73,16,3,0,0,0
1230,29660,8952,9823,6620,1618,305,75,20,4,0,0,0
1240,29688,8906,9836,6591,1678,283,69,23,3,0,0,0
1250,29659,8905,9869,6631,1626,306,64,13,4,0,0,0
1260,29696,8855,9866,6635,1641,298,73,11,2,0,0,0
1270,29716,8805,9869,6671,1650,290,62,13,1,0,0,0
1280,29687,8845,9875,6653,1657,284,58,17,1,0,0,0
1290,29648,8896,9907,6593,1684,261,74,10,3,1,0,0
1300,29601,8982,9901,6571,1641,290,72,18,1,0,0,0
1310,29798,8763,9774,6693,1661,303,72,8,5,0,0,0
1320,29655,8940,9806,6642,1675,273,72,11,2,1,0,0
1330,29686,8900,9832,6601,1676,305,63,10,3,1,0,0
1340,29732,8881,9804,6559,1696,315,79,10,1,0,0,0
1350,29691,8960,9720,6638,1672,322,56,15,3,0,0,0
1360,29758,8777,9858,6659,1631,299,80,12,3,0,0,0
1370,29793,8742,9839,6644,1660,323,64,10,2,0,0,0
1380,29720,8873,9814,6588,1694,308,67,10,3,0,0,0
1390,29744,8862,9800,6566,1702,329,60,8,6,0,0,0
1400,29691,8928,9825,6537,1690,324,68,12,2,0,0,0
1410,29666,8942,9815,6584,1695,295,66,10,4,0,0,0
1420,29666,8907,9870,6587,1667,300,62,15,3,0,0,0
1430,29607,9038,9803,6573,1669,303,69,11,4,0,0,0
1440,29639,9018,9748,6611,1684,287,72,17,1,0,0,0
1450,29622,9025,9757,6604,1714,277,62,15,1,0,0,0
1460,29634,8980,9789,6641,1654,306,62,10,1,0,0,0
1470,29619,9042,9762,6575,1711,283,70,13,2,0,0,0
1480,29623,9011,9768,6645,1657,285,77,8,3,0,0,0
1490,29621,8986,9805,6625,1694,264,65,16,1,0,0,0
1500,29610,9026,9743,6696,1634,284,68,15,1,0,0,0
1510,29701,8895,9890,6504,1662,329,77,17,2,0,0,0
1520,29659,8909,9951,6455,1700,328,66,7,2,0,0,0
1530,29705,8878,9855,6575,1659,319,73,9,4,0,0,0
1540,29686,8911,9809,6620,1671,291,76,11,2,0,0,0
1550,29609,8986,9874,6578,1634,318,65,11,2,0,0,0
1560,29652,8892,9873,6637,1674,277,59,11,2,0,0,0
1570,29662,8927,9822,6639,1653,292,61,17,4,0,0,0
1580,29741,8821,9854,6601,1672,293,75,18,2,0,0,0
1590,29684,8902,9864,6553,1685,300,76,12,1,0,0,0
1600,29734,8841,9791,6674,1652,303,68,11,3,0,0,0
1610,29691,8908,9822,6588,1676,313,65,10,4,0,0,0
1620,29732,8817,9881,6577,1679,310,68,11,2,0,0,0
1630,29629,8936,9846,6686,1607,296,59,16,1,1,0,0
1640,29683,8884,9845,6650,1622,311,67,12,3,0,0,0
1650,29645,8926,9865,6639,1602,322,63,12,3,0,0,0
1660,29660,8876,9886,6656,1632,288,65,9,5,0,0,0
1670,29627,9040,9780,6530,1716,295,77,10,2,0,0,0
1680,29682,8942,9783,6609,1671,300,74,14,2,0,0,0
1690,29631,8964,9813,6659,1636,293,69,9,3,0,0,0
1700,29595,8980,9928,6554,1622,317,64,14,3,0,0,0
1710,29597,9014,9875,6525,1700,282,67,11,5,1,0,0
1720,29701,8920,9786,6594,1675,327,55,14,5,0,0,0
1730,29655,8956,9845,6532,1712,290,74,11,2,0,0,0
1740,29618,9063,9761,6535,1712,308,66,10,3,1,0,0
1750,29666,8954,9819,6572,1676,300,68,20,1,1,0,0
1760,29666,8957,9780,6608,1696,287,69,9,5,0,0,0
1770,29643,9021,9732,6632,1664,291,76,15,3,0,0,0
1780,29668,8895,9861,6644,1630,290,70,15,3,1,0,0
1790,29651,8989,9781,6601,1666,303,66,14,4,2,0,0
1800,29728,8931,9673,6686,1654,324,66,10,5,0,0,0
1810,29748,8876,9750,6613,1696,308,69,12,5,0,0,0
1820,29663,8954,9823,6576,1666,309,68,14,3,0,1,0
1830,29706,8895,9779,6685,1602,320,75,11,3,0,1,0
1840,29516,9118,9822,6635,1621,283,68,11,2,0,1,0
1850,29613,9000,9792,6667,1629,301,61,9,4,0,1,0
1860,29621,8952,9869,6649,1598,303,67,13,5,0,0,0
1870,29652,8918,9829,6669,1643,286,69,10,1,0,0,0
1880,29664,8982,9747,6655,1616,330,63,16,4,0,0,0
1890,29671,8954,9779,6632,1645,311,66,14,5,0,0,0
1900,29755,8828,9771,6668,1681,290,64,16,3,1,0,0
1910,29681,8900,9794,6685,1641,303,59,11,3,0,0,0
1920,29672,8948,9742,6681,1667,287,63,15,2,0,0,0
1930,29613,9006,9809,6624,1654,290,58,18,4,1,0,0
1940,29652,8961,9791,6640,1656,293,66,15,3,0,0,0
1950,29575,9091,9713,6686,1643,300,55,12,2,0,0,0
1960,29687,8916,9748,6695,1659,304,54,12,2,0,0,0
1970,29674,8960,9751,6653,1632,328,67,11,0,1,0,0
1980,29716,8934,9726,6625,1682,298,78,16,0,2,0,0
1990,29685,8957,9738,6633,1665,322,66,10,0,1,0,0
2000,29653,8996,9780,6577,1674,310,66,20,1,0,0,0
2010,29678,9002,9711,6593,1696,315,62,18,1,1,0,0
2020,29670,8946,9778,6635,1668,303,61,12,3,1,0,0
2030,29640,9030,9699,6665,1668,290,66,16,3,0,0,0
2040,29648,8911,9847,6682,1621,287,64,14,2,1,0,0
2050,29687,8946,9720,6676,1679,290,60,16,2,1,0,0
2060,29742,8847,9756,6674,1689,295,56,15,3,0,0,0
2070,29820,8798,9700,6636,1742,304,60,14,2,1,0,0
2080,29838,8784,9672,6662,1727,320,65,8,0,1,0,0
2090,29740,8897,9784,6489,1783,305,67,10,2,0,0,0
2100,29636,8987,9798,6595,1689,297,59,14,2,0,0,0
2110,29670,8945,9829,6513,1759,285,62,10,4,0,0,0
2120,29704,8874,9872,6533,1709,311,54,16,3,1,0,0
2130,29702,8934,9702,6706,1632,324,68,7,2,0,0,0
2140,29711,8875,9824,6622,1645,312,70,16,2,0,0,0
2150,29718,8897,9766,6610,1705,303,65,11,2,0,0,0
2160,29651,8918,9884,6580,1658,311,63,10,2,0,0,0
2170,29593,9008,9847,6588,1673,300,60,5,3,0,0,0
2180,29634,8953,9841,6631,1632,311,62,10,3,0,0,0
2190,29709,8902,9736,6715,1619,311,71,12,1,1,0,0
2200,29672,8921,9812,6663,1597,330,71,9,2,0,0,0
2210,29756,8886,9738,6593,1701,313,66,21,3,0,0,0
2220,29735,8881,9732,6668,1677,305,60,17,2,0,0,0
2230,29723,8929,9698,6645,1698,297,73,10,4,0,0,0
2240,29759,8842,9775,6630,1676,304,72,14,4,1,0,0
2250,29705,8959,9730,6580,1701,316,71,12,3,0,0,0
2260,29715,8893,9780,6611,1701,295,65,14,3,0,0,0
2270,29805,8796,9746,6608,1755,272,82,11,2,0,0,0
2280,29688,8844,9897,6624,1658,282,65,17,2,0,0,0
2290,29720,8847,9817,6649,1669,294,67,11,3,0,0,0
2300,29733,8824,9855,6623,1645,313,62,19,3,0,0,0
2310,29685,8906,9807,6675,1607,300,77,18,2,0,0,0
2320,29656,8998,9724,6662,1640,316,64,15,2,0,0,0
2330,29689,8921,9777,6626,1693,292,64,12,3,0,0,0
2340,29611,8948,9931,6552,1656,306,57,13,3,0,0,0
2350,29611,9002,9798,6637,1668,289,57,11,4,0,0,0
2360,29650,8953,9817,6621,1651,298,77,9,1,0,0,0
2370,29679,8909,9822,6631,1650,301,72,10,3,0,0,0
2380,29679,8872,9858,6657,1642,288,61,16,4,0,0,0
2390,29643,8878,9925,6656,1602,284,74,11,4,0,0,0
2400,29709,8835,9820,6717,1629,291,54,20,2,0,0,0
2410,29787,8736,9860,6634,1678,303,64,12,3,0,0,0
2420,29734,8820,9810,6704,1622,304,67,13,3,0,0,0
2430,29704,8829,9876,6645,1645,306,59,9,2,2,0,0
2440,29698,8899,9776,6661,1676,287,62,13,4,1,0,0
2450,29671,8898,9799,6730,1618,273,66,19,2,1,0,0
2460,29676,8859,9866,6679,1638,279,62,14,4,0,0,0
2470,29734,8827,9828,6637,1682,283,66,16,4,0,0,0
2480,29599,8975,9894,6600,1631,298,63,14,3,0,0,0
2490,29642,8913,9910,6603,1609,319,65,14,2,0,0,0
2500,29684,8941,9774,6625,1648,319,77,8,1,0,0,0
2510,29694,8978,9728,6587,1680,318,75,14,3,0,0,0
2520,29655,9004,9716,6644,1682,294,66,13,3,0,0,0
2530,29654,8978,9794,6573,1689,315,59,13,2,0,0,0
2540,29715,8837,9840,6661,1653,280,75,13,3,0,0,0
2550,29733,8865,9787,6637,1658,309,69,17,1,1,0,0
2560,29670,8960,9771,6652,1613,322,70,15,4,0,0,0
2570,29775,8859,9693,6661,1699,310,61,15,4,0,0,0
2580,29715,8859,9842,6571,1725,284,70,7,4,0,0,0
2590,29744,8872,9744,6618,1711,323,52,12,1,0,0,0
2600,29736,8939,9693,6588,1715,320,74,12,0,0,0,0
2610,29661,8926,9853,6595,1656,299,68,19,0,0,0,0
2620,29677,8928,9807,6615,1667,297,69,14,2,1,0,0
2630,29668,8926,9835,6573,1709,285,67,13,1,0,0,0
2640,29690,8909,9816,6592,1692,295,64,19,0,0,0,0
2650,29607,8965,9778,6783,1605,260,66,13,0,0,0,0
2660,29683,8965,9709,6653,1692,297,66,10,2,0,0,0
2670,29670,8925,9796,6667,1646,286,67,18,1,1,0,0
2680,29737,8822,9777,6732,1625,313,60,9,1,1,0,0
2690,29692,8918,9721,6749,1608,317,55,14,2,1,0,0
2700,29752,8830,9762,6670,1702,281,66,10,3,0,1,0
2710,29682,8904,9795,6672,1653,290,66,12,2,1,0,0
2720,29681,8913,9830,6599,1663,308,70,9,4,0,0,0
2730,29641,8911,9891,6619,1650,281,70,11,2,1,0,0
2740,29688,8893,9772,6716,1653,271,69,11,2,2,0,0
2750,29702,8923,9735,6639,1721,279,60,16,2,0,0,0
2760,29717,8864,9818,6622,1682,283,70,20,1,0,0,0
2770,29735,8823,9853,6600,1675,319,53,17,2,0,0,0
2780,29727,8773,9954,6597,1631,303,79,12,1,0,0,0
2790,29644,8893,9897,6663,1597,298,73,11,1,0,0,0
2800,29655,8901,9878,6599,1678,294,64,7,1,0,0,0
2810,29607,8998,9832,6599,1662,318,49,10,2,0,0,0
2820,29647,8961,9837,6604,1603,347,63,15,0,0,0,0
2830,29692,8871,9901,6531,1695,308,64,13,2,0,0,0
2840,29649,8970,9807,6592,1664,320,66,7,2,0,0,0
2850,29720,8940,9745,6580,1664,337,73,16,2,0,0,0
2860,29649,8991,9756,6633,1672,289,70,14,3,0,0,0
2870,29716,8881,9799,6619,1671,305,73,10,3,0,0,0
2880,29706,8924,9770,6593,1695,300,73,13,2,1,0,0
2890,29769,8878,9720,6604,1690,330,68,16,1,1,0,0
2900,29797,8792,9746,6657,1717,282,66,15,3,1,1,0
2910,29867,8777,9647,6656,1727,313,70,18,0,1,1,0
2920,29823,8773,9773,6598,1691,339,60,16,3,1,0,0
2930,29794,8743,9817,6661,1682,303,66,10,1,0,0,0
2940,29852,8765,9674,6678,1713,317,60,12,5,1,0,0
2950,29784,8806,9798,6584,1705,313,72,14,1,0,0,0
2960,29693,8944,9752,6609,1708,280,68,22,1,0,0,0
2970,29626,8974,9848,6573,1688,287,69,9,3,0,0,0
2980,29715,8857,9837,6603,1681,304,70,7,3,0,0,0
2990,29746,8777,9911,6569,1697,301,56,18,2,0,0,0
3000,29710,8840,9911,6517,1725,296,64,12,2,0,0,0
3010,29704,8853,9913,6508,1715,309,60,11,4,0,0,0
3020,29664,8904,9900,6543,1678,312,61,14,1,0,0,0
3030,29627,8967,9817,6637,1678,271,65,12,3,0,0,0
3040,29684,8852,9898,6615,1656,293,63,12,3,1,0,0
3050,29640,8948,9820,6679,1602,302,72,11,2,1,0,0
3060,29634,8949,9864,6601,1653,287,76,10,3,0,0,0
3070,29682,8926,9786,6625,1683,294,69,8,4,0,0,0
3080,29580,9054,9809,6617,1638,290,74,12,3,0,0,0
3090,29629,9004,9808,6568,1699,275,81,8,5,0,0,0
3100,29620,8999,9804,6653,1604,310,70,11,6,0,0,0
3110,29734,8840,9817,6626,1680,298,63,16,2,1,0,0
3120,29689,8913,9771,6663,1681,275,67,15,1,1,1,0
3130,29756,8793,9841,6637,1657,312,68,11,1,0,1,0
3140,29794,8790,9785,6604,1732,278,75,15,4,0,0,0
3150,29741,8872,9699,6720,1675,294,57,17,2,0,0,0
3160,29713,8877,9773,6666,1688,274,72,11,2,1,0,0
3170,29740,8883,9742,6634,1685,308,70,13,1,1,0,0
3180,29683,8908,9860,6554,1674,319,60,16,3,0,0,0
3190,29731,8849,9852,6534,1746,275,75,7,8,0,0,0
3200,29632,8967,9836,6624,1629,302,73,10,4,0,0,0
3210,29607,8992,9850,6599,1673,260,77,18,1,0,0,0
3220,29620,8959,9892,6572,1659,287,71,15,2,0,0,0
3230,29657,8915,9889,6557,1689,284,68,15,3,0,0,0
3240,29614,8959,9904,6551,1689,283,60,10,7,0,0,0
3250,29705,8855,9859,6604,1677,300,62,9,5,1,0,0
3260,29765,8783,9827,6645,1684,290,66,13,4,0,0,0
3270,29692,8831,9867,6713,1601,290,66,13,4,0,0,0
3280,29675,8898,9841,6611,1683,297,60,10,1,1,0,0
3290,29660,8949,9780,6647,1679,286,56,16,3,1,0,0
3300,29706,8932,9723,6642,1701,289,69,12,2,0,1,0
3310,29628,9007,9810,6565,1693,290,61,20,1,1,1,0
3320,29743,8869,9805,6544,1711,328,61,14,0,2,0,0
3330,29748,8841,9832,6547,1706,326,65,10,1,1,0,0
3340,29716,8861,9849,6553,1723,298,66,8,2,1,0,0
3350,29708,8884,9847,6528,1733,295,71,7,3,1,0,0
3360,29677,8961,9753,6619,1684,301,66,13,2,1,0,0
3370,29732,8879,9795,6557,1735,298,64,13,4,0,0,0
3380,29744,8824,9831,6599,1701,296,66,14,2,0,0,0
3390,29736,8851,9822,6579,1702,306,63,15,3,0,0,0
3400,29712,8936,9744,6605,1668,322,75,14,1,0,0,0
3410,29614,9045,9734,6660,1638,300,72,12,2,0,0,0
3420,29662,8944,9819,6597,1661,319,61,13,1,0,0,0
3430,29737,8857,9798,6632,1638,333,66,13,3,0,0,0
3440,29632,9041,9733,6628,1626,334,70,12,1,0,0,0
3450,29630,9059,9709,6605,1684,305,72,12,1,0,0,0
3460,29625,9030,9736,6640,1675,288,67,15,1,0,0,0
3470,29605,9065,9742,6608,1679,297,65,15,1,0,0,0
3480,29666,8969,9774,6597,1689,302,59,19,2,0,0,0
3490,29729,8901,9736,6620,1701,317,58,13,2,0,0,0
3500,29690,8892,9863,6560,1676,312,75,7,2,0,0,0
3510,29705,8997,9652,6616,1708,321,58,18,1,1,0,0
3520,29660,9020,9731,6591,1675,305,75,15,4,0,1,0
3530,29667,8980,9716,6654,1691,295,59,12,2,0,1,0
3540,29654,9012,9769,6564,1680,299,79,16,3,0,1,0
3550,29714,8906,9837,6488,1741,297,80,8,6,0,0,0
3560,29586,9099,9771,6544,1687,305,71,8,5,1,0,0
3570,29751,8880,9714,6676,1650,320,67,14,4,1,0,0
3580,29650,8950,9852,6549,1699,303,59,10,4,1,0,0
3590,29677,8941,9778,6619,1687,295,63,14,3,0,0,0
3600,29729,8918,9754,6531,1767,301,58,15,4,0,0,0
3610,29767,8811,9801,6607,1720,284,71,11,5,0,0,0
3620,29658,9000,9729,6633,1673,300,64,17,2,1,0,0
3630,29725,8912,9708,6673,1669,304,72,10,4,0,0,0
3640,29794,8811,9705,6705,1686,282,76,14,3,1,0,0
3650,29740,8833,9788,6664,1681,293,63,12,2,1,0,0
3660,29726,8844,9796,6673,1667,291,66,9,5,0,0,0
3670,29738,8824,9805,6669,1660,303,67,9,2,0,0,0
3680,29654,8971,9772,6657,1618,328,61,15,1,0,0,0
3690,29695,8895,9755,6737,1611,306,60,17,1,0,0,0
3700,29683,8907,9785,6698,1604,322,67,10,1,0,0,0
3710,29698,8905,9778,6659,1641,313,73,8,2,0,0,0
3720,29712,8921,9721,6696,1613,325,76,11,2,0,0,0
3730,29754,8814,9796,6663,1654,326,56,12,2,0,0,0
3740,29621,9017,9777,6613,1680,282,73,13,1,0,0,0
3750,29680,8966,9690,6724,1623,311,70,12,1,0,0,0
3760,29651,8953,9809,6630,1647,313,57,15,2,0,0,0
3770,29696,8947,9672,6735,1654,295,59,16,3,0,0,0
3780,29608,9009,9824,6592,1670,304,48,20,2,0,0,0
3790,29737,8812,9828,6650,1681,294,61,13,1,0,0,0
3800,29730,8835,9848,6613,1652,310,77,9,3,0,0,0
3810,29759,8734,9917,6645,1627,315,71,7,2,0,0,0
3820,29711,8856,9777,6730,1632,285,80,4,2,0,0,0
3830,29718,8849,9845,6640,1603,338,73,10,1,0,0,0
3840,29749,8866,9773,6594,1684,328,75,7,1,0,0,0
3850,29802,8852,9669,6628,1733,299,83,10,1,0,0,0
3860,29631,8919,9912,6563,1704,277,54,16,1,0,0,0
3870,29655,8936,9817,6623,1686,282,63,14,1,0,0,0
3880,29647,8904,9896,6611,1650,286,66,14,3,0,0,0
3890,29623,8955,9900,6545,1672,310,56,15,1,0,0,0
3900,29653,8944,9840,6584,1672,304,68,11,1,0,0,0
3910,29715,8852,9801,6668,1689,269,66,14,3,0,0,0
3920,29820,8750,9784,6605,1741,304,57,12,2,2,0,0
3930,29750,8854,9769,6628,1679,317,63,14,3,0,0,0
3940,29671,8997,9775,6487,1753,320,63,9,2,0,0,0
3950,29588,9128,9695,6568,1738,274,70,15,1,0,0,0
3960,29591,9063,9764,6628,1648,304,66,10,3,0,0,0
3970,29536,9044,9873,6653,1616,280,64,9,1,1,0,0
3980,29569,9025,9867,6633,1597,300,75,7,4,0,0,0
3990,29556,9074,9773,6715,1581,298,65,12,3,0,0,0
4000,29620,9051,9738,6608,1675,301,70,11,3,0,0,0
4010,29704,8866,9834,6656,1631,295,70,14,5,2,0,0
4020,29614,8974,9862,6605,1653,287,64,12,5,1,0,0
4030,29691,8941,9755,6633,1652,328,63,11,3,0,0,0
4040,29650,8958,9768,6686,1643,295,63,12,2,0,0,0
4050,29611,9041,9746,6629,1692,277,66,13,1,1,0,0
4060,29611,9110,9637,6673,1655,308,71,8,4,0,0,0
4070,29615,9039,9709,6692,1664,284,54,17,2,1,0,0
4080,29682,8928,9741,6699,1661,290,59,14,3,0,0,0
4090,29702,8938,9732,6617,1712,300,60,14,0,2,0,0
4100,29693,8925,9745,6675,1668,287,61,20,3,0,0,0
4110,29705,8905,9750,6682,1646,310,63,14,2,0,0,0
4120,29772,8823,9756,6630,1723,296,60,16,1,0,0,0
4130,29684,9018,9587,6749,1645,318,64,12,0,0,0,0
4140,29607,8983,9822,6681,1607,296,69,11,1,0,0,0
4150,29699,8969,9634,6733,1663,303,60,14,2,0,0,0
4160,29677,8951,9763,6588,1745,275,67,9,2,0,0,0
4170,29708,8891,9781,6639,1681,299,61,14,3,0,0,0
4180,29590,9007,9860,6624,1606,307,64,17,2,0,0,0
4190,29510,9174,9752,6632,1625,309,68,6,1,0,0,0
4200,29563,9074,9832,6547,1699,284,67,8,3,0,0,0
4210,29645,8966,9819,6583,1684,305,62,13,0,0,0,0
4220,29580,9059,9816,6574,1666,303,69,9,1,0,0,0
4230,29550,9116,9763,6612,1667,294,64,11,0,0,0,0
4240,29683,8862,9870,6635,1650,307,56,13,1,0,0,0
4250,29654,8964,9764,6653,1672,299,56,13,2,0,0,0
4260,29659,8958,9773,6645,1665,303,56,17,1,0,0,0
4270,29660,8892,9845,6667,1661,282,52,17,0,1,0,0
4280,29606,9032,9707,6755,1614,290,54,17,1,1,0,0
4290,29714,8910,9737,6637,1710,291,62,14,1,1,0,0
4300,29667,8961,9780,6600,1669,332,57,10,1,0,0,0
4310,29650,8964,9777,6649,1659,313,48,13,4,0,0,0
4320,29736,8839,9836,6581,1706,295,67,14,3,0,0,0
4330,29721,8943,9636,6712,1690,303,56,13,3,0,0,0
4340,29644,8945,9819,6640,1663,286,70,8,2,0,0,0
4350,29692,8922,9738,6703,1637,302,71,10,2,0,0,0
4360,29632,9014,9762,6619,1663,306,67,14,0,0,0,0
4370,29562,8987,9991,6516,1654,279,68,19,1,0,0,0
4380,29684,8845,9942,6573,1633,317,71,10,2,0,0,0
