iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
200,1544917824162,27523,-1.008066178e+06,541,2009,2821,6621,66,80,45913,10213,928,23,0,0,0
210,1544917825662,27481,-1.008958936e+06,639,1966,2891,6674,61,77,45734,10407,907,29,0,0,0
220,1544917828051,27477,-1.010191478e+06,712,2036,2992,6593,62,67,45637,10450,958,32,0,0,0
230,1544917829615,27390,-1.010355138e+06,641,2088,3050,6568,60,70,45620,10460,974,23,0,0,0
240,1544917831549,27357,-1.011037191e+06,667,2076,3113,6579,65,53,45548,10538,958,33,0,0,0
250,1544917833174,27326,-1.009963105e+06,632,2057,3116,6519,59,53,45669,10404,980,24,0,0,0
260,1544917834792,27321,-1.010555141e+06,718,2090,3144,6504,57,74,45562,10468,1022,25,0,0,0
270,1544917836579,27314,-1.011260315e+06,718,2083,3286,6495,53,65,45409,10661,982,25,0,0,0
280,1544917838074,27272,-1.011443521e+06,724,2134,3276,6493,47,78,45423,10590,1030,34,0,0,0
290,1544917839731,27313,-1.010926834e+06,730,2111,3342,6363,54,58,45492,10539,1020,25,1,0,0
300,1544917841681,27285,-1.012558576e+06,739,2095,3470,6434,60,59,45369,10598,1071,39,0,0,0
310,1544917843229,27212,-1.012257611e+06,737,2090,3439,6518,53,67,45276,10726,1047,28,0,0,0
320,1544917845212,27236,-1.011871801e+06,746,2077,3502,6363,57,54,45360,10669,1014,34,0,0,0
330,1544917846625,27215,-1.012394849e+06,790,2137,3452,6393,61,59,45359,10588,1087,42,1,0,0
340,1544917848388,27189,-1.012777095e+06,727,2145,3494,6390,71,63,45346,10615,1074,41,1,0,0
350,1544917849919,27181,-1.012077769e+06,718,2118,3581,6266,54,75,45409,10555,1082,31,0,0,0
360,1544917851383,27274,-1.011674826e+06,727,2133,3578,6160,77,61,45435,10579,1033,29,1,0,0
370,1544917853098,27163,-1.012416054e+06,660,2197,3632,6245,58,71,45344,10627,1082,24,0,0,0
380,1544917854569,27161,-1.012117958e+06,690,2149,3723,6100,67,48,45383,10646,1013,35,0,0,0
390,1544917856140,27240,-1.011502787e+06,729,2207,3693,5986,63,46,45398,10662,989,28,0,0,0
400,1544917857875,27201,-1.011749280e+06,699,2256,3698,5997,70,57,45384,10635,1032,26,0,0,0
410,1544917859702,27154,-1.012259922e+06,712,2279,3683,6045,59,55,45363,10626,1058,29,1,0,0
420,1544917861439,27172,-1.012365974e+06,718,2307,3713,6017,51,69,45319,10686,1027,45,0,0,0
430,1544917862823,27180,-1.012400300e+06,724,2263,3786,6055,52,45,45325,10621,1090,40,1,0,0
440,1544917864536,27138,-1.013090480e+06,750,2201,3787,6167,49,54,45220,10742,1079,36,0,0,0
450,1544917866025,27128,-1.013075746e+06,757,2193,3797,6099,52,66,45233,10758,1052,34,0,0,0
460,1544917867704,27169,-1.012667242e+06,687,2184,3724,6081,49,61,45408,10584,1053,32,0,0,0
470,1544917869200,27182,-1.012066380e+06,795,2199,3748,6001,47,59,45299,10739,1008,30,1,0,0
480,1544917870693,27205,-1.012131868e+06,827,2196,3768,5893,57,64,45382,10617,1046,32,0,0,0
490,1544917872263,27145,-1.012825853e+06,802,2177,3857,5976,48,69,45295,10666,1085,31,0,0,0
500,1544917874075,27114,-1.013380375e+06,798,2227,3900,5942,62,62,45274,10646,1127,29,1,0,0
510,1544917875799,27139,-1.012870368e+06,870,2189,3885,5913,41,63,45243,10739,1063,32,0,0,0
520,1544917877434,27163,-1.012332889e+06,768,2202,3902,5871,55,44,45354,10640,1047,36,0,0,0
530,1544917879157,27173,-1.012197347e+06,786,2163,3953,5862,53,58,45270,10764,1018,25,0,0,0
540,1544917880781,27226,-1.012034328e+06,836,2207,3874,5835,48,62,45298,10732,1011,36,0,0,0
550,1544917882261,27173,-1.012710396e+06,832,2214,3958,5788,44,63,45264,10753,1035,24,1,0,0
560,1544917883986,27168,-1.012800801e+06,851,2210,3923,5838,54,66,45222,10795,1033,27,0,0,0
570,1544917885401,27146,-1.012868914e+06,849,2237,3935,5870,37,55,45226,10755,1060,36,0,0,0
580,1544917887093,27221,-1.011856210e+06,831,2178,3894,5831,48,68,45336,10663,1047,31,0,0,0
590,1544917888440,27126,-1.013067981e+06,883,2175,3978,5838,57,63,45221,10750,1074,32,0,0,0
600,1544917890205,27131,-1.012986508e+06,758,2214,3967,5892,56,63,45259,10711,1082,25,0,0,0
610,1544917891825,27145,-1.013072104e+06,798,2268,3970,5792,50,67,45285,10676,1079,37,0,0,0
620,1544917893320,27126,-1.012357734e+06,791,2262,3905,5842,56,66,45295,10673,1078,31,0,0,0
630,1544917894896,27171,-1.013138306e+06,848,2313,3928,5820,35,69,45199,10783,1055,40,0,0,0
640,1544917896414,27233,-1.012691710e+06,862,2268,3922,5765,46,81,45271,10698,1078,30,0,0,0
650,1544917898156,27275,-1.012131090e+06,913,2220,3954,5689,43,69,45317,10653,1086,21,0,0,0
660,1544917899715,27191,-1.012142604e+06,867,2266,3898,5740,49,57,45291,10718,1045,23,0,0,0
670,1544917901212,27177,-1.012346161e+06,793,2224,4048,5722,53,61,45307,10674,1061,35,0,0,0
680,1544917902970,27093,-1.012953505e+06,800,2289,4047,5783,40,59,45238,10692,1115,32,0,0,0
690,1544917904358,27129,-1.013226915e+06,897,2224,4072,5798,40,68,45202,10687,1152,36,0,0,0
700,1544917906332,27224,-1.013092713e+06,858,2217,4093,5767,55,52,45239,10658,1157,22,1,0,0
710,1544917907845,27164,-1.013485340e+06,891,2277,4115,5714,51,53,45200,10694,1142,41,0,0,0
720,1544917909446,27199,-1.012966460e+06,874,2267,4077,5637,59,56,45310,10597,1138,31,1,0,0
730,1544917911097,27170,-1.013630942e+06,915,2288,4174,5619,55,54,45206,10672,1164,35,0,0,0
740,1544917912618,27124,-1.013832161e+06,852,2369,4223,5564,47,58,45222,10638,1176,41,0,0,0
750,1544917914170,27048,-1.014223981e+06,874,2329,4172,5696,46,54,45112,10782,1160,23,0,0,0
760,1544917915603,27050,-1.014547913e+06,854,2259,4293,5690,66,53,45130,10724,1178,45,0,0,0
770,1544917917082,26980,-1.013520404e+06,851,2267,4172,5643,50,53,45200,10749,1098,29,1,0,0
780,1544917918854,26995,-1.013707862e+06,813,2276,4154,5707,56,65,45158,10795,1096,28,0,0,0
790,1544917920466,26981,-1.014081211e+06,800,2353,4192,5743,62,58,45051,10874,1122,30,0,0,0
800,1544917922481,27012,-1.012669257e+06,808,2275,4096,5695,58,53,45264,10676,1102,35,0,0,0
810,1544917923984,27141,-1.012801003e+06,764,2287,4107,5692,59,56,45242,10736,1068,31,0,0,0
820,1544917925926,27081,-1.013118487e+06,794,2261,4100,5762,53,73,45184,10759,1118,16,0,0,0
830,1544917927461,27086,-1.013270107e+06,787,2270,4143,5701,51,69,45250,10673,1115,38,1,0,0
840,1544917929114,27050,-1.013790529e+06,800,2277,4166,5749,53,67,45172,10738,1127,40,0,0,0
850,1544917930977,27063,-1.014014376e+06,810,2354,4095,5720,78,57,45146,10780,1119,32,0,0,0
860,1544917932543,27056,-1.014312626e+06,801,2418,4144,5709,56,54,45111,10786,1144,36,0,0,0
870,1544917934366,27048,-1.013849634e+06,782,2344,4199,5666,62,59,45161,10761,1114,41,0,0,0
880,1544917936009,27205,-1.012978095e+06,818,2372,4160,5485,56,64,45276,10697,1055,48,1,0,0
890,1544917937795,27064,-1.013987646e+06,713,2413,4246,5585,64,56,45158,10792,1097,29,1,0,0
900,1544917939566,27109,-1.012755311e+06,734,2409,4133,5557,68,59,45299,10636,1103,38,1,0,0
910,1544917941115,27111,-1.012108535e+06,733,2376,4156,5496,62,50,45348,10621,1073,34,1,0,0
920,1544917942891,27044,-1.013972165e+06,820,2439,4208,5554,60,55,45137,10773,1138,29,0,0,0
930,1544917944318,27089,-1.012696652e+06,770,2407,4177,5517,61,49,45243,10720,1081,33,0,0,0
940,1544917946175,27129,-1.013279830e+06,770,2395,4139,5555,80,68,45189,10796,1065,27,0,0,0
950,1544917947684,27081,-1.013498292e+06,780,2394,4226,5553,69,49,45227,10671,1139,38,2,0,0
960,1544917949334,27072,-1.013072328e+06,813,2390,4168,5515,67,58,45247,10688,1103,39,0,0,0
970,1544917950942,27157,-1.012440941e+06,784,2367,4279,5369,57,54,45307,10662,1077,30,1,0,0
980,1544917952765,27108,-1.013573907e+06,840,2372,4237,5514,65,49,45176,10764,1099,37,1,0,0
990,1544917954449,27117,-1.013862248e+06,779,2457,4212,5556,67,55,45168,10727,1149,31,2,0,0
1000,1544917956243,27107,-1.013576645e+06,785,2409,4158,5588,48,71,45209,10711,1123,34,0,0,0
1010,1544917957993,27093,-1.013913481e+06,826,2498,4111,5575,63,61,45148,10753,1147,29,0,0,0
1020,1544917959559,27158,-1.013328709e+06,785,2481,4091,5594,61,56,45165,10798,1073,40,1,0,0
1030,1544917960966,27113,-1.012660263e+06,700,2530,4069,5540,64,42,45278,10687,1078,34,0,0,0
1040,1544917962737,27065,-1.013810879e+06,743,2549,4100,5621,55,57,45161,10737,1149,30,0,0,0
1050,1544917964124,27181,-1.012158728e+06,684,2503,3985,5609,58,51,45327,10642,1076,32,0,0,0
1060,1544917965875,27130,-1.012933246e+06,711,2512,4042,5658,57,50,45172,10807,1071,27,0,0,0
1070,1544917967254,27130,-1.012884055e+06,647,2539,4059,5614,48,52,45230,10758,1066,23,0,0,0
1080,1544917968773,27135,-1.012504253e+06,714,2488,4027,5581,57,55,45276,10721,1039,41,0,0,0
1090,1544917970519,27075,-1.013327410e+06,720,2494,4097,5608,57,77,45177,10779,1090,30,1,0,0
1100,1544917972380,27105,-1.013347919e+06,742,2477,4162,5576,74,59,45147,10812,1076,42,0,0,0
1110,1544917973921,27050,-1.013562072e+06,791,2509,4153,5524,50,62,45165,10774,1100,37,1,0,0
1120,1544917975389,27140,-1.013305600e+06,809,2467,4097,5587,44,70,45202,10718,1115,42,0,0,0
1130,1544917977164,27108,-1.012570101e+06,733,2396,4120,5561,62,63,45315,10631,1090,40,1,0,0
1140,1544917978699,27178,-1.013112360e+06,787,2430,4151,5528,54,62,45255,10676,1103,42,1,0,0
1150,1544917980420,27139,-1.012769380e+06,700,2359,4192,5563,66,63,45275,10690,1084,27,1,0,0
1160,1544917981946,27121,-1.013302515e+06,807,2393,4101,5660,58,74,45174,10754,1108,41,0,0,0
1170,1544917983331,27066,-1.013364148e+06,808,2334,4150,5635,44,75,45200,10744,1097,36,0,0,0
1180,1544917985041,27087,-1.013273253e+06,815,2359,4165,5623,50,62,45164,10787,1092,33,1,0,0
1190,1544917986405,27157,-1.012498864e+06,738,2374,4112,5572,49,62,45301,10672,1077,27,0,0,0
1200,1544917988400,27277,-1.010966722e+06,665,2319,4060,5432,48,64,45516,10554,987,20,0,0,0
1210,1544917989963,27123,-1.012692390e+06,826,2298,4148,5545,44,56,45259,10759,1019,40,0,0,0
1220,1544917991841,27131,-1.012990208e+06,772,2329,4253,5522,48,59,45257,10698,1081,41,0,0,0
1230,1544917993243,27061,-1.014131397e+06,749,2369,4334,5543,48,78,45159,10762,1109,47,0,0,0
1240,1544917994762,27104,-1.014258954e+06,814,2367,4334,5580,52,66,45065,10854,1116,41,1,0,0
1250,1544917996546,27084,-1.013754830e+06,819,2367,4237,5599,50,67,45122,10815,1097,42,1,0,0
1260,1544917998142,27092,-1.013558014e+06,868,2344,4255,5533,46,55,45148,10791,1105,32,1,0,0
1270,1544917999906,27118,-1.013102974e+06,866,2392,4184,5519,52,70,45163,10785,1090,38,1,0,0
1280,1544918001364,27099,-1.013305199e+06,848,2444,4132,5549,47,49,45195,10739,1099,44,0,0,0
1290,1544918002744,27069,-1.014557182e+06,789,2400,4228,5699,36,68,45081,10816,1136,44,0,0,0
1300,1544918004713,27091,-1.014208698e+06,843,2347,4220,5652,49,59,45094,10823,1133,27,0,0,0
1310,1544918006238,27075,-1.013682506e+06,802,2456,4150,5581,55,72,45147,10773,1128,29,0,0,0
1320,1544918008099,27042,-1.013411407e+06,807,2374,4263,5578,56,60,45154,10741,1150,31,1,0,0
1330,1544918009646,27092,-1.013819384e+06,811,2333,4246,5586,51,69,45153,10785,1106,33,0,0,0
1340,1544918011593,27044,-1.014231470e+06,865,2317,4275,5620,57,68,45105,10778,1158,36,0,0,0
1350,1544918013150,27066,-1.013920505e+06,842,2385,4266,5538,60,78,45105,10806,1135,31,0,0,0
1360,1544918015003,27054,-1.014110651e+06,787,2365,4260,5640,49,68,45102,10813,1130,32,0,0,0
1370,1544918016394,27085,-1.014837151e+06,826,2361,4295,5675,48,65,45059,10798,1188,32,0,0,0
1380,1544918017912,27145,-1.013349721e+06,773,2332,4200,5587,54,78,45237,10698,1100,42,0,0,0
1390,1544918019679,27100,-1.013658448e+06,749,2361,4268,5568,53,60,45226,10681,1133,36,1,0,0
1400,1544918021558,27108,-1.013112315e+06,734,2425,4189,5528,51,57,45288,10631,1121,37,0,0,0
1410,1544918023299,27172,-1.013228970e+06,774,2429,4222,5489,54,59,45264,10641,1133,36,3,0,0
1420,1544918024781,27167,-1.014543517e+06,772,2457,4301,5518,62,66,45128,10760,1153,34,2,0,0
1430,1544918026516,27093,-1.012578309e+06,738,2473,4191,5430,63,52,45294,10656,1090,37,0,0,0
1440,1544918028220,27124,-1.012623072e+06,744,2454,4188,5440,57,71,45307,10629,1098,43,0,0,0
1450,1544918029758,27146,-1.013316130e+06,799,2358,4291,5490,48,72,45130,10867,1050,29,1,0,0
1460,1544918031606,27059,-1.013691362e+06,784,2443,4287,5479,55,76,45175,10718,1146,38,0,0,0
1470,1544918033089,27086,-1.014057775e+06,791,2355,4330,5555,53,66,45103,10829,1115,29,1,0,0
1480,1544918035095,27164,-1.012763891e+06,788,2348,4257,5469,61,53,45266,10689,1079,43,0,0,0
1490,1544918036564,27093,-1.013648229e+06,830,2332,4304,5562,47,51,45184,10695,1163,35,0,0,0
1500,1544918038657,27185,-1.012666046e+06,738,2292,4198,5620,37,64,45276,10689,1077,34,1,0,0
1510,1544918040036,27134,-1.014031761e+06,775,2356,4215,5724,52,52,45151,10723,1158,45,0,0,0
1520,1544918041546,27095,-1.013604785e+06,826,2308,4269,5638,57,42,45154,10736,1157,30,0,0,0
1530,1544918043290,27096,-1.013099917e+06,782,2341,4304,5511,38,56,45245,10666,1132,34,0,0,0
1540,1544918044923,27127,-1.013642288e+06,809,2394,4226,5581,52,63,45151,10755,1143,28,0,0,0
1550,1544918046706,27159,-1.013127695e+06,764,2380,4242,5465,51,66,45247,10713,1096,21,0,0,0
1560,1544918048259,27111,-1.013186747e+06,733,2375,4256,5503,53,71,45277,10652,1105,43,0,0,0
1570,1544918049856,27109,-1.013444989e+06,739,2392,4261,5489,60,67,45231,10719,1093,33,1,0,0
1580,1544918051412,27104,-1.012987904e+06,714,2355,4218,5559,54,63,45319,10583,1145,30,0,0,0
1590,1544918052846,27141,-1.012696427e+06,645,2419,4192,5536,62,71,45316,10630,1098,33,0,0,0
1600,1544918054840,27106,-1.013375917e+06,740,2432,4196,5595,51,60,45145,10829,1065,37,1,0,0
1610,1544918056279,27110,-1.013399994e+06,754,2348,4158,5639,47,66,45227,10717,1104,29,0,0,0
1620,1544918058014,27101,-1.013636137e+06,797,2389,4185,5584,49,61,45227,10675,1135,40,0,0,0
1630,1544918059404,27056,-1.013762698e+06,739,2435,4170,5572,52,73,45230,10693,1114,40,0,0,0
1640,1544918061122,27164,-1.013814988e+06,766,2436,4266,5549,56,63,45183,10702,1142,50,0,0,0
1650,1544918062698,27179,-1.013633396e+06,761,2316,4267,5616,49,53,45211,10705,1126,35,0,0,0
1660,1544918064267,27214,-1.012372897e+06,742,2316,4207,5481,51,57,45377,10579,1088,33,0,0,0
1670,1544918065906,27179,-1.012335728e+06,726,2204,4265,5576,58,70,45294,10699,1052,32,0,0,0
1680,1544918067435,27131,-1.012936642e+06,770,2233,4256,5583,56,63,45269,10694,1075,39,0,0,0
1690,1544918068966,27127,-1.012735100e+06,719,2255,4264,5616,49,67,45283,10661,1090,43,0,0,0
1700,1544918070618,27128,-1.013667744e+06,736,2351,4313,5550,44,68,45235,10659,1146,37,0,0,0
1710,1544918072179,27102,-1.013199450e+06,754,2325,4290,5550,50,63,45274,10613,1151,39,0,0,0
1720,1544918073663,26998,-1.013948816e+06,734,2446,4318,5552,54,50,45141,10754,1146,36,0,0,0
1730,1544918075024,27037,-1.014006376e+06,729,2415,4313,5548,42,63,45138,10806,1096,36,1,0,0
1740,1544918076701,27051,-1.013481267e+06,745,2439,4244,5513,44,62,45212,10720,1109,35,1,0,0
1750,1544918078014,27031,-1.014367074e+06,813,2409,4228,5547,47,87,45130,10809,1094,42,2,0,0
1760,1544918079665,27144,-1.013279527e+06,810,2463,4219,5471,36,60,45217,10697,1127,36,0,0,0
1770,1544918081094,27109,-1.013724298e+06,837,2372,4318,5517,50,47,45127,10792,1126,31,1,0,0
1780,1544918082657,27108,-1.012330974e+06,792,2378,4211,5369,55,59,45355,10618,1066,38,0,0,0
1790,1544918084385,27145,-1.013850799e+06,768,2495,4278,5470,52,61,45164,10733,1149,31,0,0,0
1800,1544918086224,27084,-1.013886408e+06,792,2464,4288,5425,64,56,45244,10629,1152,52,0,0,0
1810,1544918087964,27085,-1.013457024e+06,769,2507,4230,5428,52,58,45238,10682,1112,42,3,0,0
1820,1544918089472,27158,-1.013957694e+06,826,2423,4254,5466,69,63,45170,10753,1114,40,0,0,0
1830,1544918091074,27045,-1.014428894e+06,806,2443,4251,5510,57,62,45110,10839,1095,32,1,0,0
1840,1544918092624,27019,-1.014555348e+06,800,2383,4283,5618,66,63,45092,10797,1150,36,2,0,0
1850,1544918094116,27021,-1.013385266e+06,785,2375,4274,5492,48,63,45202,10752,1084,39,0,0,0
1860,1544918095906,27048,-1.013404880e+06,783,2335,4284,5572,40,54,45201,10709,1142,25,0,0,0
1870,1544918097277,27087,-1.013568879e+06,847,2373,4251,5466,56,54,45244,10656,1140,37,0,0,0
1880,1544918098988,27057,-1.013508481e+06,790,2343,4175,5576,57,72,45188,10795,1064,30,0,0,0
1890,1544918100462,27072,-1.013374734e+06,784,2383,4184,5560,45,57,45223,10740,1070,43,1,0,0
1900,1544918102778,27002,-1.014089188e+06,781,2426,4185,5643,42,57,45152,10746,1149,30,0,0,0
1910,1544918104314,27063,-1.013657739e+06,818,2385,4258,5552,59,44,45177,10723,1138,39,0,0,0
1920,1544918105792,27049,-1.013592929e+06,868,2332,4194,5576,49,74,45170,10750,1128,29,0,0,0
1930,1544918107289,27049,-1.013661468e+06,827,2361,4243,5586,55,71,45169,10709,1163,36,0,0,0
1940,1544918108745,27144,-1.013196648e+06,864,2286,4200,5548,45,60,45214,10758,1070,35,0,0,0
1950,1544918110723,27052,-1.014250664e+06,806,2343,4347,5627,50,52,45089,10795,1150,42,1,0,0
1960,1544918112212,27067,-1.013693560e+06,817,2438,4257,5534,62,47,45145,10743,1155,34,0,0,0
1970,1544918113825,26984,-1.014440077e+06,790,2466,4253,5585,65,61,45068,10833,1141,35,0,0,0
1980,1544918115383,26969,-1.015564059e+06,860,2389,4385,5689,73,50,44894,10961,1182,39,1,0,0
1990,1544918116870,27019,-1.014040095e+06,908,2423,4253,5606,50,59,45009,10881,1144,42,1,0,0
2000,1544918118971,26955,-1.014632330e+06,849,2401,4306,5663,58,60,45004,10842,1198,33,0,0,0
2010,1544918120494,26929,-1.014908395e+06,851,2377,4320,5635,62,56,44980,10935,1120,42,0,0,0
2020,1544918122319,26953,-1.013726162e+06,759,2405,4397,5470,59,44,45172,10711,1159,35,0,0,0
2030,1544918123741,27058,-1.013486942e+06,790,2382,4328,5452,62,53,45205,10707,1135,30,0,0,0
2040,1544918125422,27099,-1.013573210e+06,789,2445,4320,5424,68,67,45193,10690,1159,35,0,0,0
2050,1544918126860,27051,-1.013492301e+06,772,2402,4243,5495,56,55,45206,10751,1088,32,0,0,0
2060,1544918128522,27016,-1.013899372e+06,797,2384,4298,5535,64,72,45068,10908,1062,38,1,0,0
2070,1544918129856,27094,-1.012957099e+06,790,2391,4306,5433,52,52,45197,10774,1068,38,0,0,0
2080,1544918131344,27019,-1.014736251e+06,805,2378,4376,5572,68,54,45022,10897,1119,38,1,0,0
2090,1544918132983,27037,-1.014007967e+06,838,2396,4316,5516,62,68,45095,10808,1137,34,3,0,0
2100,1544918134894,27112,-1.012377457e+06,781,2353,4263,5423,49,46,45360,10563,1111,42,1,0,0
2110,1544918136578,27152,-1.012428124e+06,801,2351,4221,5455,51,46,45286,10696,1056,39,0,0,0
2120,1544918138247,27113,-1.013367515e+06,770,2404,4242,5482,57,48,45248,10697,1091,40,1,0,0
2130,1544918139852,27049,-1.014180791e+06,778,2346,4358,5485,55,55,45182,10753,1102,40,0,0,0
2140,1544918141355,27070,-1.014185243e+06,838,2371,4285,5580,50,55,45094,10823,1124,36,0,0,0
2150,1544918143012,27002,-1.014514964e+06,797,2389,4303,5603,62,48,45045,10892,1110,30,0,0,0
2160,1544918144806,27044,-1.013561411e+06,822,2447,4284,5444,59,53,45130,10823,1087,36,1,0,0
2170,1544918146173,27117,-1.013567878e+06,812,2289,4275,5538,64,62,45162,10834,1038,42,1,0,0
2180,1544918147829,27109,-1.013635855e+06,816,2302,4261,5531,59,65,45213,10739,1080,45,0,0,0
2190,1544918149404,27072,-1.014097346e+06,820,2293,4347,5594,58,53,45098,10834,1104,41,0,0,0
2200,1544918151230,27072,-1.013788410e+06,878,2363,4221,5539,61,55,45126,10831,1074,46,0,0,0
2210,1544918152803,27083,-1.012780021e+06,874,2289,4128,5583,57,54,45257,10690,1095,35,0,0,0
2220,1544918154952,27009,-1.013090322e+06,787,2301,4230,5577,56,64,45202,10765,1080,30,0,0,0
2230,1544918156464,27082,-1.012854313e+06,747,2281,4163,5621,57,52,45252,10761,1032,32,0,0,0
2240,1544918158106,27041,-1.012767298e+06,801,2335,4125,5626,55,50,45237,10730,1069,40,1,0,0
2250,1544918159741,27089,-1.011923593e+06,764,2331,4147,5494,41,57,45355,10645,1043,33,1,0,0
2260,1544918161337,27074,-1.013326198e+06,767,2358,4231,5614,56,56,45169,10766,1110,32,0,0,0
2270,1544918162944,27002,-1.013783115e+06,739,2349,4179,5706,58,53,45137,10829,1078,33,0,0,0
2280,1544918164502,27087,-1.013567978e+06,758,2379,4185,5643,63,53,45147,10817,1075,38,0,0,0
2290,1544918166026,27064,-1.014211773e+06,794,2372,4228,5667,53,49,45042,10934,1074,27,0,0,0
2300,1544918168097,27082,-1.013911484e+06,708,2408,4270,5631,61,57,45113,10824,1109,31,0,0,0
2310,1544918169498,27029,-1.014079083e+06,723,2374,4383,5579,66,51,45066,10891,1075,45,0,0,0
2320,1544918171206,26986,-1.014630486e+06,739,2473,4310,5613,53,49,45004,10944,1094,35,0,0,0
2330,1544918172602,26998,-1.014036005e+06,721,2379,4254,5692,41,64,45120,10798,1124,35,0,0,0
2340,1544918174275,27045,-1.013612018e+06,700,2396,4262,5600,49,67,45197,10722,1122,36,0,0,0
2350,1544918175739,27113,-1.013917018e+06,705,2474,4267,5582,49,46,45150,10760,1138,29,0,0,0
2360,1544918177477,27128,-1.013013591e+06,735,2418,4166,5609,56,50,45190,10765,1097,25,0,0,0
2370,1544918179024,27083,-1.014022398e+06,694,2411,4155,5795,63,56,45035,10950,1052,40,0,0,0
2380,1544918180647,27044,-1.013474185e+06,705,2480,4136,5641,57,43,45191,10751,1094,41,0,0,0
2390,1544918182242,27089,-1.013570774e+06,713,2439,4072,5723,62,53,45153,10829,1052,43,0,0,0
2400,1544918184025,27146,-1.012554353e+06,684,2406,4000,5748,37,70,45276,10692,1076,31,2,0,0
2410,1544918185779,27093,-1.013608718e+06,752,2355,4137,5777,54,59,45151,10763,1119,43,1,0,0
2420,1544918187432,27110,-1.012813679e+06,724,2383,4073,5688,44,49,45269,10694,1075,39,0,0,0
2430,1544918189148,27008,-1.013600017e+06,704,2439,4200,5667,48,65,45139,10785,1122,30,1,0,0
2440,1544918190770,27008,-1.014251591e+06,747,2479,4180,5610,59,57,45120,10822,1095,40,0,0,0
2450,1544918192318,26937,-1.014011243e+06,704,2438,4273,5645,43,53,45046,10940,1057,34,0,0,0
2460,1544918194158,27066,-1.014101281e+06,869,2460,4211,5551,50,67,45070,10846,1121,40,0,0,0
2470,1544918195650,27115,-1.014045641e+06,781,2403,4293,5543,63,48,45126,10810,1102,39,0,0,0
2480,1544918197364,27132,-1.013038015e+06,765,2434,4232,5454,49,74,45235,10717,1084,41,0,0,0
2490,1544918198916,27082,-1.013596628e+06,840,2414,4257,5417,45,70,45158,10824,1066,29,0,0,0
2500,1544918200925,27143,-1.013030234e+06,845,2431,4213,5441,45,65,45192,10767,1081,37,0,0,0
2510,1544918202376,27122,-1.012823465e+06,791,2416,4269,5386,45,54,45277,10677,1086,36,1,0,0
2520,1544918203962,27122,-1.012411485e+06,765,2442,4196,5375,43,71,45322,10649,1076,29,1,0,0
2530,1544918205714,27129,-1.012971338e+06,801,2406,4238,5380,41,71,45270,10711,1062,34,0,0,0
2540,1544918207333,27163,-1.011522161e+06,760,2391,4171,5441,53,47,45325,10674,1046,31,1,0,0
2550,1544918209042,27158,-1.013431579e+06,746,2479,4310,5452,45,51,45191,10728,1120,37,1,0,0
