iteration,0,1,2,3,4,5,6,7,8,9,10,11
2130,30028,8581,9609,6672,1765,345,64,11,2,0,0,0
2140,30007,8564,9662,6671,1780,317,64,9,3,0,0,0
2150,30075,8492,9653,6659,1783,335,67,11,2,0,0,0
2160,30033,8566,9622,6661,1783,334,65,12,1,0,0,0
2170,29960,8630,9703,6597,1778,333,63,10,2,1,0,0
2180,29968,8650,9622,6675,1761,308,78,14,1,0,0,0
2190,30005,8586,9620,6695,1783,310,64,12,2,0,0,0
2200,30005,8586,9656,6655,1753,345,67,7,2,0,1,0
2210,29994,8603,9675,6625,1742,359,69,9,0,1,0,0
2220,30068,8525,9572,6765,1722,338,77,8,1,1,0,0
2230,29995,8639,9596,6661,1763,342,68,12,0,1,0,0
2240,30036,8570,9598,6720,1717,354,65,14,2,1,0,0
2250,29988,8615,9609,6745,1697,339,65,17,1,1,0,0
2260,30003,8593,9612,6722,1735,342,50,17,2,1,0,0
2270,30075,8537,9569,6731,1725,359,60,17,2,1,1,0
2280,29990,8647,9574,6701,1755,329,58,20,1,2,0,0
2290,30013,8576,9681,6619,1761,341,70,15,1,0,0,0
2300,29995,8611,9659,6597,1807,334,62,10,1,1,0,0
2310,30048,8550,9634,6642,1791,328,65,14,4,1,0,0
2320,30091,8538,9533,6718,1770,344,65,16,1,1,0,0
2330,30079,8463,9673,6726,1705,337,78,12,3,1,0,0
2340,30032,8539,9658,6668,1775,330,61,11,2,1,0,0
2350,29964,8624,9704,6603,1771,329,69,11,2,0,0,0
2360,29949,8719,9569,6644,1795,317,68,13,3,0,0,0
2370,29994,8602,9623,6710,1730,346,58,11,3,0,0,0
2380,30033,8507,9699,6693,1732,330,69,11,3,0,0,0
2390,29988,8609,9640,6667,1767,333,61,8,4,0,0,0
2400,29931,8666,9673,6664,1751,305,70,12,5,0,0,0
2410,29984,8606,9664,6664,1768,295,72,20,4,0,0,0
2420,29967,8624,9641,6717,1731,310,66,18,3,0,0,0
2430,30069,8506,9645,6707,1705,352,75,14,4,0,0,0
2440,30069,8535,9590,6701,1768,320,74,17,3,0,0,0
2450,30140,8390,9712,6638,1767,325,86,13,5,1,0,0
2460,30011,8610,9636,6603,1808,320,72,14,3,0,0,0
2470,29962,8645,9642,6682,1745,302,84,12,3,0,0,0
2480,29945,8666,9663,6677,1693,340,74,15,3,1,0,0
2490,29995,8600,9669,6659,1715,352,72,10,5,0,0,0
2500,29934,8665,9687,6650,1717,339,71,13,1,0,0,0
2510,29955,8643,9678,6671,1697,345,66,20,2,0,0,0
2520,29955,8603,9724,6684,1678,350,69,14,0,0,0,0
2530,29948,8672,9602,6744,1695,324,77,13,2,0,0,0
2540,29914,8642,9794,6585,1720,338,70,11,2,1,0,0
2550,29919,8688,9680,6647,1732,324,71,14,2,0,0,0
2560,30003,8617,9645,6605,1790,326,76,12,2,1,0,0
2570,30030,8576,9612,6712,1704,353,72,16,2,0,0,0
2580,30024,8574,9616,6727,1700,343,78,13,2,0,0,0
2590,30098,8539,9524,6730,1751,337,79,15,4,0,0,0
2600,30014,8511,9796,6568,1788,308,73,13,5,1,0,0
2610,30017,8533,9726,6642,1744,322,72,20,1,0,0,0
2620,30022,8469,9832,6587,1759,319,75,10,4,0,0,0
2630,29949,8615,9772,6531,1827,298,70,13,2,0,0,0
2640,29914,8721,9660,6595,1775,331,72,8,1,0,0,0
2650,29895,8715,9707,6600,1752,329,60,17,2,0,0,0
2660,29938,8642,9691,6662,1748,320,60,13,3,0,0,0
2670,29993,8605,9674,6604,1802,312,68,16,3,0,0,0
2680,29930,8655,9698,6653,1754,294,73,17,3,0,0,0
2690,30015,8563,9689,6661,1718,328,84,17,0,2,0,0
2700,29996,8575,9677,6671,1761,310,69,17,1,0,0,0
2710,30043,8464,9782,6628,1759,298,82,21,0,0,0,0
2720,30029,8524,9703,6667,1725,344,70,14,1,0,0,0
2730,30129,8336,9757,6721,1722,316,81,12,2,0,1,0
2740,30103,8415,9670,6728,1766,307,78,9,1,0,0,0
2750,30034,8481,9764,6651,1742,308,77,16,3,1,0,0
2760,29999,8628,9590,6715,1710,341,80,13,1,0,0,0
2770,29994,8578,9725,6605,1764,312,78,18,3,0,0,0
2780,29935,8643,9743,6614,1729,315,74,21,3,0,0,0
2790,29945,8658,9708,6584,1774,315,71,22,0,0,0,0
2800,29953,8578,9789,6616,1745,310,63,19,4,0,0,0
2810,29991,8539,9760,6643,1742,319,58,23,1,1,0,0
2820,29891,8741,9655,6644,1737,324,69,16,0,0,0,0
2830,29983,8625,9624,6709,1708,336,80,11,1,0,0,0
2840,29997,8520,9809,6607,1706,349,74,15,0,0,0,0
2850,29934,8676,9730,6559,1733,363,62,16,3,1,0,0
2860,29873,8749,9686,6644,1715,317,74,17,2,0,0,0
2870,30015,8554,9692,6663,1724,339,76,9,5,0,0,0
2880,30057,8511,9681,6610,1824,306,72,12,4,0,0,0
2890,30015,8615,9590,6666,1782,315,79,13,2,0,0,0
2900,29980,8645,9607,6700,1715,342,72,12,4,0,0,0
2910,30064,8516,9673,6624,1764,343,81,10,2,0,0,0
2920,30028,8621,9550,6680,1776,337,72,9,4,0,0,0
2930,29959,8675,9622,6657,1735,345,68,14,2,0,0,0
2940,29976,8668,9631,6591,1784,339,75,11,2,0,0,0
2950,30013,8605,9653,6622,1738,353,74,13,6,0,0,0
2960,30062,8546,9615,6661,1754,353,69,13,4,0,0,0
2970,30035,8610,9571,6644,1799,330,74,10,3,1,0,0
2980,30155,8479,9511,6692,1824,316,83,11,5,1,0,0
2990,30077,8479,9679,6649,1783,322,71,13,2,2,0,0
3000,30174,8371,9654,6670,1784,319,85,14,5,1,0,0
3010,30026,8631,9538,6701,1743,355,66,13,3,1,0,0
3020,30060,8576,9545,6697,1786,327,65,18,2,1,0,0
3030,30008,8616,9635,6621,1778,323,79,13,1,2,1,0
3040,30036,8583,9572,6728,1740,327,69,20,1,1,0,0
3050,29953,8725,9604,6582,1791,321,81,17,3,0,0,0
3060,29920,8711,9649,6639,1748,322,70,15,3,0,0,0
3070,29960,8651,9672,6606,1772,337,64,13,2,0,0,0
3080,29971,8591,9746,6621,1722,334,73,17,2,0,0,0
3090,29954,8649,9625,6720,1727,321,65,13,3,0,0,0
3100,29934,8688,9647,6638,1782,296,72,19,1,0,0,0
3110,29966,8687,9632,6548,1852,302,69,18,3,0,0,0
3120,29952,8616,9728,6603,1807,278,74,18,1,0,0,0
3130,29997,8606,9642,6652,1785,304,70,18,2,1,0,0
3140,29999,8613,9642,6646,1769,312,70,22,4,0,0,0
3150,29943,8695,9638,6604,1806,300,70,18,3,0,0,0
3160,29988,8640,9606,6650,1798,311,63,18,3,0,0,0
3170,30029,8605,9616,6594,1824,317,72,16,3,1,0,0
3180,30083,8519,9574,6712,1779,330,58,19,1,1,1,0
3190,30091,8516,9580,6674,1807,326,64,17,0,2,0,0
3200,30006,8644,9603,6585,1830,325,64,18,1,1,0,0
3210,30028,8572,9658,6606,1807,310,82,12,1,1,0,0
3220,30071,8523,9645,6618,1792,341,75,9,3,0,0,0
3230,30007,8597,9628,6670,1768,318,74,12,3,0,0,0
3240,30066,8495,9629,6734,1740,329,73,9,2,0,0,0
3250,30047,8561,9588,6723,1727,340,77,11,3,0,0,0
3260,30037,8639,9540,6625,1810,338,66,19,3,0,0,0
3270,30010,8623,9624,6631,1753,344,68,19,5,0,0,0
3280,29959,8624,9718,6634,1721,316,87,15,3,0,0,0
3290,30023,8567,9674,6633,1760,328,68,18,5,1,0,0
3300,30067,8532,9624,6664,1773,318,76,18,4,1,0,0
3310,29965,8616,9693,6654,1754,303,66,22,4,0,0,0
3320,29979,8617,9635,6719,1715,321,73,14,4,0,0,0
3330,29931,8684,9626,6737,1682,322,78,13,3,1,0,0
3340,29991,8646,9548,6751,1737,314,71,14,5,0,0,0
3350,30129,8472,9576,6718,1743,334,82,19,4,0,0,0
3360,30024,8606,9584,6698,1741,323,82,15,3,1,0,0
3370,30013,8565,9631,6737,1733,304,76,15,1,2,0,0
3380,29986,8584,9697,6673,1713,338,69,13,3,1,0,0
3390,29986,8551,9759,6658,1689,349,67,15,1,2,0,0
3400,30037,8484,9763,6640,1738,321,76,12,4,2,0,0
3410,29936,8613,9746,6677,1701,308,78,15,3,0,0,0
3420,29966,8594,9700,6724,1674,323,77,14,5,0,0,0
3430,29933,8611,9717,6743,1671,313,73,13,2,1,0,0
3440,29941,8649,9637,6815,1596,339,78,17,3,1,1,0
3450,29926,8734,9561,6724,1731,305,76,16,4,0,0,0
3460,30015,8617,9551,6741,1748,310,76,15,4,0,0,0
3470,29996,8574,9711,6627,1760,319,70,16,3,1,0,0
3480,30051,8495,9663,6754,1700,321,67,22,3,1,0,0
3490,30048,8510,9749,6553,1781,353,66,12,4,1,0,0
3500,29965,8612,9720,6613,1757,323,70,13,4,0,0,0
3510,29988,8562,9724,6669,1725,317,74,13,5,0,0,0
3520,29943,8663,9683,6624,1754,324,67,15,3,1,0,0
3530,29920,8655,9694,6695,1715,319,63,13,2,1,0,0
3540,29928,8698,9638,6668,1729,330,72,11,3,0,0,0
3550,29980,8602,9644,6759,1662,341,69,17,3,0,0,0
3560,30094,8479,9628,6713,1739,319,86,18,0,0,1,0
3570,30007,8644,9571,6668,1766,323,82,13,2,1,0,0
3580,30095,8586,9463,6726,1781,319,86,17,3,1,0,0
3590,30110,8539,9488,6742,1776,322,80,18,2,0,0,0
3600,30088,8512,9634,6620,1805,316,81,17,4,0,0,0
3610,29948,8688,9578,6723,1745,307,70,15,3,0,0,0
3620,29999,8606,9591,6735,1759,296,74,13,3,1,0,0
3630,29950,8614,9694,6706,1708,322,70,10,2,1,0,0
3640,30003,8495,9807,6628,1747,310,69,15,1,1,1,0
3650,29859,8794,9657,6605,1748,344,55,9,5,1,0,0
3660,29984,8624,9641,6649,1763,345,54,15,1,0,1,0
3670,29964,8652,9628,6669,1756,328,68,8,3,0,1,0
3680,29976,8634,9620,6680,1777,301,75,12,2,0,0,0
3690,29943,8713,9574,6706,1713,339,76,10,2,1,0,0
3700,29934,8649,9690,6684,1716,308,82,12,2,0,0,0
3710,30025,8571,9618,6687,1783,306,67,16,3,1,0,0
3720,29905,8718,9623,6698,1737,324,59,8,4,1,0,0
3730,30000,8645,9552,6680,1814,311,51,21,3,0,0,0
3740,30038,8564,9595,6703,1780,317,55,21,4,0,0,0
3750,30041,8545,9641,6661,1787,314,71,13,4,0,0,0
3760,29943,8673,9653,6650,1745,328,70,12,3,0,0,0
3770,30016,8581,9679,6618,1746,346,70,18,3,0,0,0
3780,30035,8519,9746,6581,1770,338,67,18,2,1,0,0
3790,30009,8566,9676,6666,1744,331,67,16,2,0,0,0
3800,30034,8564,9656,6619,1780,340,68,13,2,1,0,0
3810,30072,8464,9755,6564,1805,331,68,16,2,0,0,0
3820,29917,8681,9760,6529,1784,315,63,24,4,0,0,0
3830,29909,8652,9812,6521,1796,294,71,19,2,1,0,0
3840,29841,8737,9805,6566,1729,303,73,21,2,0,0,0
3850,29898,8718,9687,6605,1765,329,61,13,1,0,0,0
3860,29797,8850,9683,6626,1718,322,66,15,0,0,0,0
3870,29880,8684,9797,6560,1754,321,70,10,1,0,0,0
3880,29909,8617,9799,6617,1758,297,67,12,1,0,0,0
3890,29877,8702,9759,6564,1802,299,57,16,1,0,0,0
3900,29781,8897,9664,6584,1752,314,75,8,2,0,0,0
3910,29791,8846,9733,6551,1759,322,62,11,1,1,0,0
3920,29918,8699,9677,6609,1770,323,68,11,1,1,0,0
3930,29900,8744,9640,6636,1742,325,81,7,1,1,0,0
3940,29866,8741,9739,6573,1768,295,77,15,2,1,0,0
3950,29902,8697,9700,6624,1757,318,65,13,0,1,0,0
3960,29872,8779,9610,6670,1756,313,61,15,1,0,0,0
3970,29840,8777,9716,6614,1732,311,70,13,4,0,0,0
3980,29856,8727,9731,6660,1716,301,66,18,1,1,0,0
3990,29946,8703,9627,6606,1797,300,77,17,3,1,0,0
4000,29882,8798,9659,6514,1815,313,83,9,3,1,0,0
4010,29922,8714,9700,6519,1802,338,69,11,1,1,0,0
4020,30009,8631,9600,6622,1795,336,71,10,3,0,0,0
4030,30001,8651,9518,6746,1750,327,73,9,2,0,0,0
4040,30030,8562,9669,6592,1819,328,56,19,2,0,0,0
4050,29939,8705,9606,6664,1757,319,69,15,2,0,1,0
4060,30026,8587,9644,6628,1756,343,77,14,1,0,0,1
4070,29970,8574,9754,6630,1744,316,77,11,0,0,1,0
4080,29939,8653,9704,6605,1782,307,72,14,1,0,0,0
4090,30012,8565,9674,6648,1776,311,76,15,0,0,0,0
4100,29939,8670,9672,6641,1755,300,80,20,0,0,0,0
4110,29928,8686,9644,6680,1740,308,74,17,0,0,0,0
4120,29943,8672,9675,6619,1757,314,80,16,1,0,0,0
4130,29889,8721,9695,6632,1748,299,70,21,2,0,0,0
4140,29920,8702,9679,6607,1755,328,70,12,4,0,0,0
4150,29878,8745,9670,6650,1736,305,78,15,0,0,0,0
4160,29873,8707,9670,6767,1683,284,74,19,0,0,0,0
4170,29936,8716,9539,6764,1719,312,82,9,0,0,0,0
4180,29943,8639,9649,6718,1741,311,65,11,0,0,0,0
4190,29973,8596,9681,6708,1694,342,72,11,0,0,0,0
4200,30045,8537,9606,6744,1728,332,72,12,1,0,0,0
4210,30061,8583,9494,6786,1734,320,82,16,1,0,0,0
4220,29986,8657,9588,6675,1754,324,71,20,1,1,0,0
4230,30155,8469,9531,6701,1782,345,72,18,4,0,0,0
4240,30014,8644,9517,6748,1743,308,82,18,2,1,0,0
4250,30053,8613,9547,6640,1782,348,79,12,3,0,0,0
4260,30013,8682,9500,6672,1789,329,70,18,4,0,0,0
4270,29971,8721,9521,6678,1768,324,74,16,4,0,0,0
4280,30002,8632,9571,6723,1718,348,62,18,3,0,0,0
4290,30076,8509,9644,6666,1750,329,89,10,3,1,0,0
4300,30085,8493,9635,6650,1811,320,64,16,3,0,0,0
4310,29993,8585,9731,6567,1781,330,79,8,2,1,0,0
4320,29943,8660,9679,6619,1777,318,67,10,4,0,0,0
4330,29925,8691,9673,6643,1730,324,71,16,3,1,0,0
4340,29855,8799,9667,6592,1753,328,67,14,2,0,0,0
4350,29895,8718,9661,6688,1713,311,73,16,2,0,0,0
4360,29943,8656,9694,6611,1768,321,70,10,3,1,0,0
4370,29941,8691,9691,6560,1761,338,78,14,3,0,0,0
4380,29957,8697,9602,6655,1731,339,80,16,0,0,0,0
