iteration,0,1,2,3,4,5,6,7,8,9,10,11
510,29561,9083,9833,6560,1654,312,55,10,9,0,0,0
520,29482,9177,9837,6577,1631,290,65,13,5,0,0,0
530,29549,9032,9941,6558,1611,294,73,16,2,1,0,0
540,29572,9099,9781,6568,1679,292,67,18,1,0,0,0
550,29482,9203,9792,6594,1620,306,64,14,2,0,0,0
560,29607,9032,9779,6643,1623,310,68,12,3,0,0,0
570,29636,8975,9761,6717,1605,306,61,15,1,0,0,0
580,29755,8754,9866,6713,1594,314,64,14,3,0,0,0
590,29696,8852,9877,6647,1616,290,83,11,4,1,0,0
600,29672,8788,10009,6644,1591,285,71,13,3,1,0,0
610,29747,8753,9911,6670,1609,293,71,21,0,2,0,0
620,29752,8766,9886,6649,1626,316,71,7,3,1,0,0
630,29710,8841,9862,6635,1641,303,71,11,2,1,0,0
640,29709,8941,9716,6640,1675,311,70,12,2,1,0,0
650,29660,8900,9875,6612,1654,297,64,14,1,0,0,0
660,29662,8923,9809,6642,1676,299,54,9,3,0,0,0
670,29673,8942,9781,6605,1716,282,65,10,3,0,0,0
680,29676,8874,9934,6539,1644,328,72,10,0,0,0,0
690,29679,8984,9693,6645,1704,292,65,14,1,0,0,0
700,29699,8909,9783,6620,1681,310,58,16,1,0,0,0
710,29613,8990,9814,6647,1653,278,62,17,2,1,0,0
720,29710,8902,9764,6628,1696,297,69,8,3,0,0,0
730,29683,8960,9705,6694,1653,298,67,15,2,0,0,0
740,29763,8825,9721,6739,1643,306,70,9,1,0,0,0
750,29723,8934,9677,6665,1700,292,71,12,3,0,0,0
760,29701,8905,9799,6603,1679,306,71,11,2,0,0,0
770,29688,8846,9897,6636,1619,308,68,15,0,0,0,0
780,29613,8993,9861,6558,1672,294,75,8,3,0,0,0
790,29628,8969,9847,6588,1677,284,69,12,3,0,0,0
800,29721,8826,9833,6678,1641,295,70,12,1,0,0,0
810,29685,8906,9837,6591,1666,307,70,15,0,0,0,0
820,29722,8851,9863,6537,1722,302,72,5,3,0,0,0
830,29660,8921,9877,6551,1696,286,69,15,2,0,0,0
840,29611,8997,9856,6548,1682,317,53,11,2,0,0,0
850,29644,8940,9862,6581,1687,272,76,14,1,0,0,0
860,29597,8971,9896,6595,1659,279,65,12,3,0,0,0
870,29578,9021,9847,6616,1655,281,67,10,1,1,0,0
880,29634,9040,9704,6670,1631,306,81,9,2,0,0,0
890,29571,9029,9846,6659,1596,278,83,13,2,0,0,0
900,29655,8941,9790,6696,1605,309,66,13,2,0,0,0
910,29665,8864,9896,6643,1660,266,63,17,2,1,0,0
920,29660,8999,9754,6611,1645,320,64,20,3,1,0,0
930,29664,8984,9794,6566,1661,314,70,20,3,1,0,0
940,29725,8930,9713,6624,1680,319,72,11,2,1,0,0
950,29668,8980,9726,6662,1653,303,66,16,3,0,0,0
960,29549,9062,9884,6565,1627,316,56,16,2,0,0,0
970,29581,9028,9859,6587,1639,300,67,16,0,0,0,0
980,29671,8947,9786,6631,1646,310,73,11,2,0,0,0
990,29661,8932,9882,6525,1690,299,69,15,4,0,0,0
1000,29625,8946,9874,6628,1620,310,55,14,4,1,0,0
1010,29696,8917,9785,6640,1638,319,57,19,6,0,0,0
1020,29641,8924,9841,6682,1619,295,55,17,2,1,0,0
1030,29567,9059,9829,6622,1615,302,64,13,5,1,0,0
1040,29651,8882,9896,6647,1641,280,65,13,1,1,0,0
1050,29671,8834,9926,6655,1626,289,61,10,4,1,0,0
1060,29726,8920,9688,6699,1634,330,67,8,5,0,0,0
1070,29614,9017,9788,6628,1642,315,57,13,3,0,0,0
1080,29627,8976,9842,6583,1671,297,71,7,3,0,0,0
1090,29741,8840,9806,6621,1671,326,59,10,3,0,0,0
1100,29704,8892,9817,6604,1658,323,65,10,4,0,0,0
1110,29720,8818,9879,6622,1647,321,56,6,8,0,0,0
1120,29671,8838,9967,6590,1625,306,62,12,5,1,0,0
1130,29639,8968,9808,6599,1701,295,57,6,3,1,0,0
1140,29569,9039,9879,6549,1664,307,52,15,2,1,0,0
1150,29535,9068,9894,6569,1637,296,66,6,6,0,0,0
1160,29531,9075,9883,6537,1715,267,55,12,2,0,0,0
1170,29510,9087,9912,6568,1634,285,72,4,4,1,0,0
1180,29560,9053,9854,6584,1662,286,62,14,2,0,0,0
1190,29531,9045,9891,6653,1591,288,62,13,3,0,0,0
1200,29618,8976,9830,6649,1623,310,52,13,5,1,0,0
1210,29616,9007,9807,6636,1613,314,64,18,2,0,0,0
1220,29636,8938,9908,6549,1659,304,66,13,3,1,0,0
1230,29674,8880,9883,6608,1664,285,63,14,4,2,0,0
1240,29547,9032,9842,6708,1600,272,60,13,2,0,1,0
1250,29556,9032,9868,6642,1607,296,62,10,3,1,0,0
1260,29659,8931,9798,6668,1657,286,63,12,1,2,0,0
1270,29627,8961,9872,6572,1672,295,59,13,6,0,0,0
1280,29714,8851,9824,6669,1635,294,75,11,3,0,1,0
1290,29724,8870,9833,6568,1678,322,64,14,3,1,0,0
1300,29665,8926,9889,6517,1681,316,67,12,4,0,0,0
1310,29637,8892,9976,6551,1630,309,63,16,2,1,0,0
1320,29690,8869,9865,6637,1628,297,75,11,3,1,1,0
1330,29672,8902,9820,6673,1647,276,71,9,5,1,1,0
1340,29631,8951,9880,6560,1679,303,59,11,3,0,0,0
1350,29696,8910,9839,6515,1733,310,60,10,4,0,0,0
1360,29634,9016,9776,6571,1699,298,74,6,3,0,0,0
1370,29598,9001,9872,6541,1711,279,60,10,5,0,0,0
1380,29588,9014,9890,6532,1683,289,62,14,5,0,0,0
1390,29649,8916,9869,6622,1647,292,70,7,5,0,0,0
1400,29664,8899,9894,6566,1685,287,59,21,2,0,0,0
1410,29659,8919,9898,6529,1694,293,66,14,5,0,0,0
1420,29756,8839,9802,6595,1687,311,67,16,4,0,0,0
1430,29542,9109,9877,6487,1669,303,70,18,2,0,0,0
1440,29504,9152,9867,6511,1651,316,62,10,4,0,0,0
1450,29647,9041,9767,6499,1719,316,74,10,2,1,1,0
1460,29653,8960,9854,6526,1693,307,68,13,2,1,0,0
1470,29671,8926,9819,6582,1723,280,61,11,4,0,0,0
1480,29656,8950,9796,6624,1671,319,48,9,3,1,0,0
1490,29583,9037,9823,6595,1673,300,50,12,3,1,0,0
1500,29695,8967,9671,6664,1702,315,51,10,1,1,0,0
1510,29620,9039,9729,6637,1684,291,63,12,2,0,0,0
1520,29740,8871,9734,6648,1707,310,56,8,3,0,0,0
1530,29738,8861,9782,6602,1720,292,71,8,3,0,0,0
1540,29693,8873,9853,6593,1700,284,70,9,2,0,0,0
1550,29669,8847,9948,6605,1624,300,70,10,3,1,0,0
1560,29592,9083,9748,6576,1722,270,73,10,3,0,0,0
1570,29569,9025,9873,6573,1672,305,47,12,1,0,0,0
1580,29676,8917,9851,6527,1746,283,63,12,2,0,0,0
1590,29618,9025,9763,6623,1673,299,66,7,2,1,0,0
1600,29609,9057,9757,6583,1692,306,54,17,2,0,0,0
1610,29637,8966,9825,6615,1642,314,70,6,2,0,0,0
1620,29632,8967,9769,6712,1638,284,64,8,3,0,0,0
1630,29673,8970,9740,6620,1704,284,74,9,3,0,0,0
1640,29684,8918,9795,6615,1704,278,66,14,3,0,0,0
1650,29603,9073,9781,6527,1706,304,69,9,5,0,0,0
1660,29701,8871,9796,6693,1638,300,65,11,2,0,0,0
1670,29632,8980,9781,6646,1678,289,57,14,0,0,0,0
1680,29626,8953,9887,6570,1657,306,65,12,1,0,0,0
1690,29615,9013,9819,6556,1711,284,64,11,3,1,0,0
1700,29680,8918,9778,6651,1693,286,54,12,5,0,0,0
1710,29678,8885,9867,6601,1666,305,62,10,3,0,0,0
1720,29640,8924,9907,6569,1659,290,72,14,2,0,0,0
1730,29572,9034,9873,6569,1657,288,68,14,2,0,0,0
1740,29640,8937,9852,6612,1674,283,64,15,0,0,0,0
1750,29702,8916,9774,6622,1675,304,65,15,4,0,0,0
1760,29664,8987,9752,6570,1742,280,69,11,1,1,0,0
1770,29631,9019,9732,6641,1699,272,67,15,1,0,0,0
1780,29572,9077,9787,6598,1683,283,59,13,5,0,0,0
1790,29588,8995,9887,6601,1631,291,65,16,3,0,0,0
1800,29632,8957,9858,6602,1653,285,72,15,3,0,0,0
1810,29604,8988,9887,6575,1636,296,74,14,3,0,0,0
1820,29633,8952,9836,6649,1625,301,68,11,2,0,0,0
1830,29630,8989,9813,6608,1646,307,72,10,1,1,0,0
1840,29644,8937,9878,6588,1640,298,78,11,2,1,0,0
1850,29694,8867,9845,6637,1653,304,64,11,2,0,0,0
1860,29697,8834,9909,6598,1659,301,65,12,2,0,0,0
1870,29720,8876,9788,6619,1699,292,69,14,0,0,0,0
1880,29725,8854,9811,6636,1661,304,73,13,0,0,0,0
1890,29696,8922,9755,6648,1675,297,74,8,2,0,0,0
1900,29713,8856,9827,6650,1635,316,65,13,2,0,0,0
1910,29682,8890,9866,6586,1660,314,68,10,0,1,0,0
1920,29793,8775,9794,6641,1680,311,66,16,1,0,0,0
1930,29710,8861,9865,6567,1676,318,69,11,0,0,0,0
1940,29737,8819,9873,6563,1696,308,69,11,1,0,0,0
1950,29703,8886,9815,6604,1707,276,67,14,4,1,0,0
1960,29665,8898,9852,6613,1706,264,64,12,3,0,0,0
1970,29548,9004,9969,6556,1621,300,70,9,0,0,0,0
1980,29562,9026,9877,6610,1635,287,69,10,1,0,0,0
1990,29652,8883,9916,6611,1642,289,73,10,1,0,0,0
2000,29649,8925,9853,6629,1648,290,66,15,2,0,0,0
2010,29632,8933,9900,6587,1648,289,71,16,1,0,0,0
2020,29635,8974,9781,6692,1612,302,63,15,3,0,0,0
2030,29682,8877,9828,6669,1665,279,60,14,3,0,0,0
2040,29675,8935,9780,6668,1634,294,70,16,5,0,0,0
2050,29734,8841,9841,6595,1670,308,72,12,3,1,0,0
2060,29676,8933,9810,6616,1651,299,73,14,4,1,0,0
2070,29739,8903,9744,6602,1677,324,68,16,4,0,0,0
2080,29706,8906,9727,6712,1649,293,69,14,1,0,0,0
2090,29641,8953,9826,6643,1634,290,74,15,1,0,0,0
2100,29638,8955,9855,6595,1647,305,62,18,2,0,0,0
2110,29609,9003,9886,6522,1660,309,69,15,4,0,0,0
2120,29822,8722,9813,6645,1674,327,59,11,4,0,0,0
2130,29712,8853,9850,6610,1660,312,68,10,2,0,0,0
2140,29729,8847,9754,6749,1600,326,62,7,3,0,0,0
2150,29728,8905,9724,6657,1651,336,65,10,0,1,0,0
2160,29754,8804,9844,6600,1684,316,61,10,3,1,0,0
2170,29670,8876,9906,6606,1631,301,71,12,4,0,0,0
2180,29615,8979,9847,6606,1660,293,63,9,5,0,0,0
2190,29596,9024,9822,6582,1693,288,56,13,3,0,0,0
2200,29620,8980,9813,6633,1669,288,64,9,0,1,0,0
2210,29619,8914,9945,6571,1654,311,55,5,3,0,0,0
2220,29645,8912,9860,6653,1651,272,68,14,2,0,0,0
2230,29703,8883,9812,6623,1683,284,77,10,1,1,0,0
2240,29540,9077,9846,6633,1601,289,79,10,2,0,0,0
2250,29600,9015,9779,6685,1631,287,71,8,1,0,0,0
2260,29615,9004,9809,6613,1645,321,61,7,2,0,0,0
2270,29645,8956,9789,6637,1702,279,55,13,1,0,0,0
2280,29674,8951,9730,6691,1659,297,56,16,3,0,0,0
2290,29683,8939,9787,6642,1604,334,68,16,4,0,0,0
2300,29581,9041,9813,6636,1632,288,71,12,3,0,0,0
2310,29671,8932,9828,6584,1664,319,68,10,1,0,0,0
2320,29680,8929,9821,6577,1679,302,76,11,2,0,0,0
2330,29630,8938,9858,6661,1610,300,63,14,3,0,0,0
2340,29581,9026,9868,6587,1630,296,73,13,2,1,0,0
2350,29626,8995,9751,6748,1548,325,72,9,3,0,0,0
2360,29770,8820,9800,6623,1651,321,72,16,2,1,1,0
2370,29783,8809,9752,6677,1646,328,68,12,1,1,0,0
2380,29663,8942,9782,6689,1601,325,54,17,4,0,0,0
2390,29658,8958,9841,6525,1702,320,58,14,1,0,0,0
2400,29593,8978,9897,6590,1655,288,61,12,2,1,0,0
2410,29559,9044,9845,6626,1631,305,58,6,2,0,1,0
2420,29661,8882,9916,6571,1678,292,64,10,3,0,0,0
2430,29623,8926,9853,6715,1595,287,65,10,2,1,0,0
2440,29623,8890,9886,6729,1602,273,64,9,1,0,0,0
2450,29596,8988,9869,6611,1637,296,71,8,1,0,0,0
2460,29694,8815,9944,6600,1634,313,69,5,3,0,0,0
2470,29723,8891,9769,6626,1676,302,77,11,1,1,0,0
2480,29600,9045,9785,6622,1624,317,74,9,1,0,0,0
2490,29687,8884,9830,6631,1672,293,74,5,1,0,0,0
2500,29653,8858,9941,6614,1651,282,69,7,1,0,1,0
2510,29670,8953,9780,6613,1678,300,72,9,1,0,1,0
2520,29642,8951,9862,6550,1695,301,68,6,1,1,0,0
2530,29562,9017,9929,6558,1629,298,70,11,2,1,0,0
2540,29506,9106,9874,6602,1620,293,66,7,1,1,1,0
2550,29487,9132,9875,6580,1637,304,51,8,2,1,0,0
2560,29494,9160,9793,6629,1643,292,57,4,3,2,0,0
2570,29582,9027,9831,6623,1643,293,66,10,2,0,0,0
2580,29702,8919,9806,6519,1755,303,61,8,4,0,0,0
2590,29732,8948,9656,6620,1737,309,62,12,1,0,0,0
2600,29737,8919,9680,6653,1697,311,65,14,1,0,0,0
2610,29723,8913,9683,6682,1726,271,65,9,5,0,0,0
2620,29771,8834,9756,6625,1703,305,67,11,5,0,0,0
2630,29713,8884,9793,6619,1690,296,67,12,3,0,0,0
2640,29789,8794,9790,6611,1699,309,70,11,4,0,0,0
2650,29673,8888,9857,6630,1660,284,70,15,0,0,0,0
2660,29649,8967,9771,6678,1618,321,57,14,1,1,0,0
2670,29696,8891,9800,6662,1629,327,59,9,4,0,0,0
2680,29638,8974,9809,6610,1672,298,58,16,1,1,0,0
2690,29560,8990,9935,6616,1619,269,71,15,1,1,0,0
2700,29697,8903,9816,6556,1745,285,59,14,1,1,0,0
2710,29624,8945,9882,6585,1686,280,59,13,3,0,0,0
2720,29793,8774,9790,6628,1717,296,64,13,2,0,0,0
2730,29740,8905,9717,6622,1700,310,63,16,4,0,0,0
2740,29648,8985,9741,6671,1658,298,59,15,2,0,0,0
2750,29588,9081,9714,6695,1622,288,70,17,2,0,0,0
2760,29628,8968,9831,6620,1664,287,62,12,5,0,0,0
2770,29588,9033,9821,6600,1663,298,60,12,2,0,0,0
2780,29559,9025,9894,6595,1644,280,59,19,2,0,0,0
2790,29622,8987,9815,6595,1705,279,59,14,1,0,0,0
2800,29569,8977,9909,6667,1590,284,67,13,1,0,0,0
2810,29731,8804,9912,6562,1677,308,69,13,0,0,1,0
2820,29675,8920,9852,6547,1693,318,59,9,3,1,0,0
2830,29695,8868,9823,6644,1686,293,56,10,2,0,0,0
2840,29684,8870,9824,6692,1641,291,63,10,2,0,0,0
2850,29755,8814,9846,6546,1742,299,64,5,4,1,1,0
2860,29701,8949,9696,6658,1686,322,53,8,2,2,0,0
2870,29753,8875,9733,6621,1697,322,62,10,3,1,0,0
2880,29775,8785,9804,6641,1697,293,67,14,1,0,0,0
2890,29785,8794,9764,6630,1738,297,57,10,2,0,0,0
2900,29678,8921,9823,6593,1685,293,67,12,5,0,0,0
2910,29722,8852,9820,6636,1659,303,73,8,4,0,0,0
2920,29604,8996,9849,6625,1602,323,65,9,4,0,0,0
2930,29588,8986,9834,6742,1533,319,58,14,3,0,0,0
2940,29643,8924,9860,6628,1655,290,63,12,1,1,0,0
2950,29591,9013,9824,6652,1615,309,58,13,2,0,0,0
2960,29652,8891,9886,6659,1608,297,70,12,2,0,0,0
2970,29634,9003,9769,6627,1652,320,60,10,1,1,0,0
2980,29622,9051,9726,6624,1659,321,60,13,0,0,1,0
2990,29565,9121,9767,6569,1666,298,79,9,3,0,0,0
3000,29675,8934,9789,6624,1686,287,65,13,3,1,0,0
3010,29704,8904,9783,6625,1674,304,67,14,2,0,0,0
3020,29656,9009,9724,6634,1660,304,73,16,1,0,0,0
3030,29572,9030,9912,6523,1638,320,73,8,1,0,0,0
3040,29614,9048,9732,6641,1669,291,66,13,3,0,0,0
3050,29599,9047,9754,6672,1614,310,68,12,1,0,0,0
3060,29661,8947,9868,6500,1707,315,62,17,0,0,0,0
3070,29709,8932,9756,6584,1700,310,72,13,1,0,0,0
3080,29581,9054,9786,6611,1686,295,51,11,2,0,0,0
3090,29647,8951,9842,6575,1692,294,57,16,2,1,0,0
3100,29654,8992,9795,6546,1697,312,60,19,2,0,0,0
3110,29725,8861,9813,6601,1691,307,66,12,1,0,0,0
3120,29688,8888,9861,6584,1665,310,65,14,1,1,0,0
3130,29641,8929,9893,6571,1667,293,68,12,3,0,0,0
3140,29663,8896,9899,6559,1693,282,72,12,1,0,0,0
3150,29588,9046,9830,6561,1671,304,57,18,2,0,0,0
3160,29663,8922,9883,6555,1665,300,65,19,4,1,0,0
3170,29735,8909,9695,6672,1668,317,64,15,2,0,0,0
3180,29752,8843,9751,6672,1675,303,68,11,2,0,0,0
3190,29683,8985,9732,6575,1718,301,60,18,5,0,0,0
3200,29737,8954,9658,6604,1730,307,73,10,4,0,0,0
3210,29721,8940,9746,6538,1730,313,79,8,2,0,0,0
3220,29768,8801,9802,6645,1658,328,61,13,1,0,0,0
3230,29740,8891,9681,6689,1712,291,60,10,3,0,0,0
3240,29726,8921,9708,6612,1750,272,74,12,2,0,0,0
3250,29825,8664,9894,6609,1717,290,69,6,3,0,0,0
3260,29754,8791,9856,6602,1690,312,59,10,3,0,0,0
3270,29697,8849,9862,6639,1663,287,64,12,4,0,0,0
3280,29687,8854,9880,6622,1662,300,57,13,2,0,0,0
3290,29575,8960,9959,6593,1618,303,55,10,3,1,0,0
3300,29552,9078,9818,6640,1613,291,63,18,4,0,0,0
3310,29662,8871,9891,6647,1641,287,65,11,1,1,0,0
3320,29699,8899,9816,6581,1699,311,55,14,3,0,0,0
3330,29692,8862,9873,6592,1686,301,56,13,1,1,0,0
3340,29720,8924,9696,6659,1701,298,66,10,3,0,0,0
3350,29758,8841,9782,6583,1740,296,59,15,3,0,0,0
3360,29674,8943,9793,6571,1745,275,55,18,3,0,0,0
3370,29692,8933,9765,6629,1669,303,70,13,2,1,0,0
3380,29732,8797,9865,6649,1671,278,68,15,2,0,0,0
3390,29752,8854,9773,6616,1672,335,60,14,1,0,0,0
3400,29687,8895,9803,6658,1663,293,63,13,2,0,0,0
3410,29700,8896,9809,6614,1667,319,52,16,2,2,0,0
3420,29667,8937,9818,6635,1615,313,74,14,4,0,0,0
3430,29668,8976,9732,6690,1592,328,80,9,2,0,0,0
3440,29735,8859,9761,6676,1671,284,76,12,3,0,0,0
3450,29781,8795,9782,6668,1656,302,73,18,2,0,0,0
3460,29768,8745,9904,6591,1700,285,66,14,4,0,0,0
3470,29746,8823,9724,6783,1636,291,62,10,2,0,0,0
3480,29849,8722,9697,6725,1713,303,58,9,1,0,0,0
3490,29810,8754,9775,6649,1708,311,55,11,4,0,0,0
3500,29797,8778,9726,6733,1669,288,73,10,3,0,0,0
3510,29658,8885,9884,6619,1663,306,51,9,2,0,0,0
3520,29685,8914,9830,6596,1647,327,58,16,4,0,0,0
3530,29712,8865,9852,6591,1658,311,71,14,3,0,0,0
3540,29713,8863,9813,6664,1636,301,67,17,1,2,0,0
3550,29669,8951,9750,6663,1689,272,64,15,4,0,0,0
3560,29689,8925,9795,6634,1637,304,64,24,5,0,0,0
3570,29767,8790,9820,6620,1717,281,65,12,5,0,0,0
3580,29675,8903,9794,6687,1656,288,59,13,2,0,0,0
3590,29667,8962,9775,6597,1698,309,50,15,4,0,0,0
3600,29738,8858,9803,6586,1712,294,70,12,3,1,0,0
3610,29743,8845,9862,6529,1683,321,77,14,3,0,0,0
3620,29634,8992,9789,6616,1678,281,70,14,3,0,0,0
3630,29761,8820,9771,6661,1683,304,61,14,2,0,0,0
3640,29742,8819,9794,6696,1657,287,58,21,3,0,0,0
3650,29661,8939,9808,6664,1617,295,70,18,4,1,0,0
3660,29759,8851,9762,6632,1670,312,76,10,5,0,0,0
3670,29805,8824,9700,6652,1699,306,72,14,4,1,0,0
3680,29737,8878,9734,6674,1677,291,67,10,7,2,0,0
3690,29647,8972,9761,6676,1647,297,62,11,3,1,0,0
3700,29690,8891,9780,6730,1599,302,71,10,2,2,0,0
3710,29701,8831,9902,6619,1632,318,55,15,4,0,0,0
3720,29735,8811,9813,6709,1629,303,61,12,4,0,0,0
3730,29813,8733,9793,6695,1642,321,64,12,4,0,0,0
3740,29708,8863,9784,6708,1643,292,66,10,3,0,0,0
3750,29697,8856,9842,6656,1663,282,65,12,3,1,0,0
3760,29711,8840,9815,6696,1643,299,62,8,3,0,0,0
3770,29702,8894,9812,6592,1694,310,59,10,3,1,0,0
3780,29752,8814,9749,6749,1644,293,60,11,5,0,0,0
3790,29739,8818,9825,6642,1687,282,64,19,1,0,0,0
3800,29720,8866,9770,6686,1672,276,68,16,2,1,0,0
3810,29679,8878,9827,6687,1648,276,66,12,4,0,0,0
3820,29687,8895,9783,6682,1673,282,60,12,3,0,0,0
3830,29712,8812,9889,6624,1672,294,61,13,0,0,0,0
3840,29746,8864,9737,6668,1678,303,64,12,5,0,0,0
3850,29792,8760,9804,6652,1691,299,61,16,2,0,0,0
3860,29769,8828,9752,6676,1647,321,67,14,3,0,0,0
3870,29770,8819,9769,6642,1690,305,68,11,3,0,0,0
3880,29712,8875,9818,6606,1681,301,71,11,2,0,0,0
3890,29673,8896,9870,6597,1659,298,69,10,5,0,0,0
3900,29718,8904,9753,6633,1685,297,69,15,3,0,0,0
3910,29766,8853,9700,6705,1663,304,68,15,3,0,0,0
3920,29790,8776,9825,6589,1713,293,75,11,5,0,0,0
3930,29740,8850,9772,6688,1629,305,76,14,3,0,0,0
3940,29702,8926,9768,6634,1640,316,71,14,5,1,0,0
3950,29623,8944,9913,6582,1628,299,68,14,6,0,0,0
3960,29549,9004,9980,6563,1591,304,65,18,3,0,0,0
3970,29576,8911,10004,6680,1519,307,58,17,5,0,0,0
3980,29637,8923,9924,6576,1611,320,71,12,3,0,0,0
3990,29667,8918,9842,6619,1627,328,65,8,3,0,0,0
4000,29699,8865,9847,6609,1681,309,51,12,4,0,0,0
4010,29701,8862,9864,6594,1670,307,65,12,2,0,0,0
4020,29606,8968,9887,6608,1623,307,65,10,3,0,0,0
4030,29662,8850,9930,6632,1633,301,54,11,3,1,0,0
4040,29657,8910,9826,6648,1688,288,43,15,2,0,0,0
4050,29554,9003,9905,6633,1637,278,49,11,7,0,0,0
4060,29649,8949,9834,6560,1727,295,48,11,4,0,0,0
4070,29697,8884,9851,6552,1721,299,59,10,4,0,0,0
4080,29701,8887,9852,6548,1696,321,55,14,2,1,0,0
4090,29738,8849,9826,6549,1745,292,63,10,4,1,0,0
4100,29738,8865,9778,6605,1711,305,57,15,2,1,0,0
4110,29782,8801,9755,6648,1725,289,66,8,2,1,0,0
4120,29777,8826,9760,6597,1733,311,61,10,1,1,0,0
4130,29804,8812,9765,6551,1732,339,61,11,2,0,0,0
4140,29823,8770,9761,6590,1746,307,67,11,1,1,0,0
4150,29650,8973,9783,6615,1684,297,61,7,6,1,0,0
4160,29702,8919,9765,6596,1726,299,54,11,5,0,0,0
4170,29722,8888,9772,6627,1679,310,60,14,5,0,0,0
4180,29740,8935,9669,6602,1754,294,70,12,1,0,0,0
4190,29742,8858,9751,6637,1737,275,60,13,4,0,0,0
4200,29678,8951,9752,6610,1733,274,65,12,2,0,0,0
4210,29666,8958,9739,6653,1707,288,49,16,1,0,0,0
4220,29697,8890,9781,6695,1636,298,61,13,5,1,0,0
4230,29682,8930,9742,6672,1709,264,60,13,5,0,0,0
4240,29633,8988,9826,6555,1714,276,65,14,6,0,0,0
4250,29753,8833,9772,6670,1663,299,71,11,5,0,0,0
4260,29779,8791,9826,6583,1707,310,64,13,4,0,0,0
4270,29810,8800,9688,6687,1708,311,61,9,3,0,0,0
4280,29700,8900,9813,6584,1694,310,64,8,3,1,0,0
4290,29613,9036,9753,6638,1672,283,59,20,3,0,0,0
4300,29669,8891,9872,6608,1677,273,66,19,2,0,0,0
4310,29729,8857,9792,6647,1666,305,65,12,4,0,0,0
4320,29805,8770,9801,6601,1710,305,64,15,6,0,0,0
4330,29800,8802,9779,6578,1712,321,69,12,4,0,0,0
4340,29780,8780,9852,6568,1691,326,70,5,5,0,0,0
4350,29774,8813,9743,6697,1658,318,59,10,4,1,0,0
4360,29653,8970,9781,6628,1655,313,64,12,1,0,0,0
4370,29712,8914,9732,6664,1657,321,67,8,2,0,0,0
4380,29772,8761,9840,6659,1663,306,62,9,3,2,0,0
