iteration,0,1,2,3,4,5,6,7,8,9,10,11
660,30050,8602,9568,6634,1792,337,78,12,4,0,0,0
670,30028,8544,9697,6608,1788,327,69,14,2,0,0,0
680,29991,8650,9598,6662,1746,339,74,14,3,0,0,0
690,30015,8571,9696,6599,1774,333,72,12,5,0,0,0
700,30027,8618,9584,6679,1712,362,74,16,5,0,0,0
710,30112,8531,9561,6627,1808,343,74,16,5,0,0,0
720,30043,8597,9558,6688,1773,324,74,16,4,0,0,0
730,30097,8563,9514,6671,1806,331,75,17,2,1,0,0
740,30070,8603,9508,6647,1835,325,73,14,2,0,0,0
750,30115,8510,9554,6651,1827,334,75,10,1,0,0,0
760,30116,8492,9590,6648,1803,334,81,11,2,0,0,0
770,30126,8489,9566,6657,1806,354,64,13,2,0,0,0
780,30073,8566,9525,6700,1799,339,57,16,2,0,0,0
790,30019,8625,9541,6695,1796,323,62,14,2,0,0,0
800,30112,8527,9581,6586,1830,355,69,16,0,1,0,0
810,30097,8540,9548,6655,1814,335,73,13,2,0,0,0
820,30069,8564,9551,6698,1775,317,90,12,1,0,0,0
830,30130,8450,9637,6630,1807,329,71,21,1,1,0,0
840,30141,8436,9657,6601,1806,342,73,16,5,0,0,0
850,30125,8491,9598,6616,1807,350,70,17,2,1,0,0
860,30101,8500,9646,6592,1805,329,88,12,4,0,0,0
870,30185,8402,9610,6637,1800,340,81,18,4,0,0,0
880,30109,8446,9676,6653,1751,358,65,16,3,0,0,0
890,30105,8450,9712,6595,1770,361,61,18,4,1,0,0
900,30073,8504,9703,6575,1784,341,80,15,2,0,0,0
910,30091,8514,9625,6635,1770,349,71,19,3,0,0,0
920,30113,8552,9537,6608,1821,357,69,16,4,0,0,0
930,30148,8483,9510,6718,1787,339,71,17,4,0,0,0
940,30116,8447,9685,6630,1751,353,72,16,6,1,0,0
950,30112,8514,9582,6633,1798,350,64,19,4,1,0,0
960,30111,8542,9516,6702,1752,362,72,14,5,1,0,0
970,30104,8522,9619,6578,1817,333,82,18,4,0,0,0
980,30062,8571,9617,6592,1804,332,80,12,7,0,0,0
990,30196,8456,9515,6625,1837,349,79,12,7,1,0,0
1000,30168,8493,9510,6665,1761,380,80,15,5,0,0,0
1010,30176,8477,9531,6612,1829,349,84,15,4,0,0,0
1020,30203,8420,9533,6675,1791,358,72,21,3,1,0,0
1030,30096,8473,9724,6558,1772,355,80,15,2,2,0,0
1040,30052,8527,9650,6695,1719,341,73,15,4,1,0,0
1050,30133,8475,9587,6653,1792,345,73,17,0,1,1,0
1060,30093,8552,9543,6677,1763,358,73,16,2,0,0,0
1070,30059,8593,9536,6666,1801,339,69,12,1,1,0,0
1080,30044,8609,9565,6631,1792,355,68,11,1,1,0,0
1090,29987,8657,9561,6690,1774,331,63,13,1,0,0,0
1100,30002,8630,9658,6572,1765,364,71,11,4,0,0,0
1110,30058,8540,9616,6668,1781,328,69,13,4,0,0,0
1120,30040,8555,9610,6699,1769,319,64,19,1,1,0,0
1130,30045,8578,9624,6608,1805,322,76,12,6,1,0,0
1140,30060,8547,9669,6563,1797,355,65,18,3,0,0,0
1150,30159,8427,9640,6603,1797,355,78,14,4,0,0,0
1160,30108,8529,9574,6634,1775,368,69,16,4,0,0,0
1170,30111,8501,9658,6544,1810,354,80,15,3,1,0,0
1180,30185,8411,9582,6643,1828,329,81,14,4,0,0,0
1190,30211,8443,9483,6643,1852,362,62,19,2,0,0,0
1200,30177,8468,9514,6629,1863,335,75,12,3,1,0,0
1210,30134,8503,9524,6687,1788,357,65,15,3,1,0,0
1220,30149,8473,9591,6612,1783,387,62,16,3,0,0,1
1230,30133,8424,9644,6666,1792,336,60,18,3,1,0,0
1240,30171,8414,9570,6686,1818,337,64,13,3,1,0,0
1250,30203,8391,9529,6699,1854,314,68,15,4,0,0,0
1260,30150,8468,9546,6696,1781,336,79,17,4,0,0,0
1270,30170,8464,9532,6652,1815,350,77,15,2,0,0,0
1280,30209,8436,9528,6614,1839,342,89,17,3,0,0,0
1290,30195,8398,9528,6726,1823,316,68,19,4,0,0,0
1300,30177,8394,9590,6696,1811,309,78,18,4,0,0,0
1310,30163,8379,9679,6614,1827,322,75,14,4,0,0,0
1320,30059,8539,9618,6673,1776,317,77,13,4,1,0,0
1330,30085,8512,9664,6566,1821,341,70,15,2,1,0,0
1340,30125,8454,9668,6601,1781,353,75,16,3,1,0,0
1350,30140,8406,9684,6668,1728,354,70,19,8,0,0,0
1360,30181,8402,9599,6668,1788,349,63,18,9,0,0,0
1370,30060,8543,9621,6650,1798,316,62,20,5,2,0,0
1380,30062,8485,9700,6633,1792,335,49,14,5,2,0,0
1390,30107,8506,9546,6707,1814,309,65,19,2,2,0,0
1400,30129,8495,9597,6582,1833,359,64,14,3,1,0,0
1410,30101,8458,9698,6588,1808,338,69,14,2,1,0,0
1420,30165,8378,9694,6597,1815,334,74,14,6,0,0,0
1430,30145,8496,9536,6624,1860,322,76,13,5,0,0,0
1440,30258,8353,9549,6624,1844,352,70,19,7,1,0,0
1450,30247,8381,9516,6663,1817,345,85,15,6,1,1,0
1460,30223,8375,9516,6756,1761,346,79,14,7,0,0,0
1470,30232,8372,9518,6715,1793,358,66,18,5,0,0,0
1480,30183,8407,9520,6767,1781,333,65,18,3,0,0,0
1490,30297,8292,9481,6737,1854,326,70,14,6,0,0,0
1500,30184,8463,9495,6659,1848,341,67,13,6,1,0,0
1510,30173,8436,9519,6734,1791,331,75,13,4,1,0,0
1520,30127,8543,9484,6670,1820,344,70,16,3,0,0,0
1530,30156,8402,9636,6676,1776,339,74,13,4,1,0,0
1540,30180,8423,9519,6748,1779,339,67,18,3,1,0,0
1550,30189,8423,9564,6618,1851,348,64,17,2,1,0,0
1560,30085,8511,9632,6641,1771,350,67,17,3,0,0,0
1570,30142,8478,9543,6693,1774,363,67,15,2,0,0,0
1580,30103,8505,9621,6614,1808,320,87,18,1,0,0,0
1590,30092,8498,9626,6669,1757,342,72,19,1,1,0,0
1600,30068,8555,9618,6602,1790,360,72,9,2,1,0,0
1610,30095,8508,9650,6579,1809,342,75,17,1,1,0,0
1620,30171,8446,9545,6658,1830,337,71,17,1,1,0,0
1630,30203,8396,9600,6585,1853,350,70,16,4,0,0,0
1640,30199,8378,9597,6656,1804,362,61,16,3,1,0,0
1650,30182,8437,9530,6674,1819,349,70,12,3,1,0,0
1660,30189,8389,9573,6690,1817,332,68,16,3,0,0,0
1670,30184,8338,9673,6671,1773,357,66,13,2,0,0,0
1680,30138,8377,9715,6626,1808,336,61,14,2,0,0,0
1690,30143,8409,9675,6592,1843,341,57,13,4,0,0,0
1700,30055,8569,9646,6536,1844,348,66,8,5,0,0,0
1710,30106,8465,9690,6569,1814,346,73,12,1,1,0,0
1720,30126,8427,9689,6624,1772,344,75,18,2,0,0,0
1730,30213,8363,9580,6694,1783,352,70,18,2,2,0,0
1740,30163,8451,9542,6682,1817,332,66,20,4,0,0,0
1750,30196,8409,9544,6693,1785,363,67,16,4,0,0,0
1760,30201,8443,9490,6726,1737,377,81,19,3,0,0,0
1770,30299,8308,9549,6626,1817,367,89,20,2,0,0,0
1780,30197,8434,9547,6639,1802,348,89,18,3,0,0,0
1790,30124,8422,9679,6668,1731,364,77,9,3,0,0,0
1800,30124,8502,9533,6710,1772,348,68,17,3,0,0,0
1810,30080,8532,9551,6724,1785,321,63,20,1,0,0,0
1820,30084,8534,9605,6614,1816,337,69,16,2,0,0,0
1830,30225,8360,9599,6620,1816,366,73,17,1,0,0,0
1840,30244,8370,9558,6591,1858,372,66,15,2,1,0,0
1850,30202,8419,9539,6642,1817,379,63,15,1,0,0,0
1860,30249,8360,9497,6711,1820,345,83,10,1,1,0,0
1870,30188,8403,9537,6726,1789,353,68,11,2,0,0,0
1880,30128,8488,9557,6671,1800,350,73,7,2,1,0,0
1890,30158,8446,9565,6666,1798,370,59,13,2,0,0,0
1900,30166,8502,9488,6658,1815,353,73,16,4,2,0,0
1910,30095,8536,9604,6582,1831,341,64,19,4,1,0,0
1920,30120,8487,9556,6717,1778,325,73,16,5,0,0,0
1930,30136,8532,9451,6724,1821,316,76,17,4,0,0,0
1940,30118,8473,9564,6727,1794,310,72,17,1,0,1,0
1950,30188,8436,9472,6759,1789,352,66,13,1,1,0,0
1960,30124,8503,9521,6724,1774,340,77,11,2,1,0,0
1970,30145,8482,9491,6759,1773,337,75,12,2,1,0,0
1980,30170,8479,9478,6727,1755,387,66,10,5,0,0,0
1990,30231,8382,9495,6705,1836,346,63,15,3,1,0,0
2000,30256,8371,9462,6723,1825,351,68,18,3,0,0,0
2010,30154,8523,9441,6735,1776,351,77,15,4,1,0,0
2020,30143,8505,9466,6753,1785,329,80,13,2,1,0,0
2030,30129,8489,9501,6769,1772,331,68,17,0,1,0,0
2040,30108,8576,9441,6713,1816,337,72,13,1,0,0,0
2050,30158,8494,9474,6700,1822,345,68,14,2,0,0,0
2060,30163,8471,9526,6651,1835,351,59,16,5,0,0,0
2070,30084,8573,9499,6705,1797,336,64,15,2,2,0,0
2080,30180,8467,9423,6790,1814,305,81,10,6,1,0,0
2090,30252,8347,9530,6678,1831,348,70,16,5,0,0,0
2100,30227,8356,9529,6743,1772,373,62,11,4,0,0,0
2110,30260,8330,9551,6676,1802,365,74,12,7,0,0,0
2120,30184,8442,9477,6737,1819,332,71,13,1,1,0,0
2130,30065,8592,9544,6685,1747,339,81,21,2,0,1,0
2140,30114,8501,9592,6671,1740,361,78,15,4,1,0,0
2150,30114,8487,9596,6663,1797,318,87,13,0,2,0,0
2160,30122,8474,9566,6729,1766,325,74,17,4,0,0,0
2170,30232,8342,9543,6724,1807,340,76,11,2,0,0,0
2180,30239,8355,9563,6659,1805,362,73,17,4,0,0,0
2190,30228,8390,9539,6652,1807,367,71,20,3,0,0,0
2200,30230,8420,9450,6705,1821,364,72,14,1,0,0,0
2210,30200,8499,9434,6675,1776,401,71,19,1,1,0,0
2220,30205,8534,9322,6717,1850,363,71,13,2,0,0,0
2230,30139,8540,9498,6625,1814,377,66,15,3,0,0,0
2240,30167,8519,9372,6781,1815,344,63,15,1,0,0,0
2250,30152,8484,9496,6729,1782,346,64,20,4,0,0,0
2260,30288,8347,9424,6772,1794,350,77,22,3,0,0,0
2270,30212,8443,9476,6656,1859,336,68,26,1,0,0,0
2280,30187,8448,9517,6680,1800,342,81,17,5,0,0,0
2290,30185,8432,9572,6627,1810,356,70,20,5,0,0,0
2300,30169,8467,9532,6663,1794,354,80,14,3,1,0,0
2310,30145,8472,9585,6636,1799,335,83,18,4,0,0,0
2320,30067,8512,9697,6626,1711,367,71,21,4,1,0,0
2330,30175,8407,9645,6606,1776,375,71,19,3,0,0,0
2340,30200,8399,9571,6652,1807,356,77,10,5,0,0,0
2350,30114,8498,9618,6618,1777,356,75,18,2,1,0,0
2360,30121,8458,9618,6693,1745,353,67,20,1,1,0,0
2370,30159,8447,9554,6715,1753,353,76,17,2,1,0,0
2380,30157,8442,9552,6724,1780,320,83,12,6,1,0,0
2390,30251,8341,9572,6631,1831,358,69,21,3,0,0,0
2400,30259,8333,9566,6664,1793,353,85,19,5,0,0,0
2410,30221,8321,9639,6672,1784,333,93,10,3,1,0,0
2420,30157,8405,9641,6662,1783,327,84,12,5,1,0,0
2430,30235,8324,9618,6640,1833,325,79,18,5,0,0,0
2440,30221,8335,9663,6604,1793,360,78,20,3,0,0,0
2450,30323,8219,9560,6750,1759,369,75,19,3,0,0,0
2460,30216,8354,9614,6653,1791,352,71,23,2,1,0,0
2470,30134,8447,9608,6707,1737,341,85,14,4,0,0,0
2480,30152,8421,9624,6687,1746,343,87,11,5,1,0,0
2490,30221,8372,9581,6655,1792,355,79,16,5,1,0,0
2500,30253,8332,9555,6702,1781,347,87,13,6,1,0,0
2510,30195,8394,9601,6607,1866,320,69,19,5,1,0,0
2520,30268,8339,9496,6711,1822,350,69,16,5,1,0,0
2530,30261,8356,9537,6608,1873,349,72,14,7,0,0,0
2540,30181,8510,9420,6709,1800,368,69,15,4,1,0,0
2550,30196,8433,9460,6763,1800,345,57,17,5,1,0,0
2560,30128,8520,9495,6681,1847,321,68,14,2,1,0,0
2570,30219,8355,9568,6683,1826,343,66,14,3,0,0,0
2580,30162,8466,9536,6642,1842,349,64,12,4,0,0,0
2590,30248,8382,9472,6708,1831,345,66,19,5,1,0,0
2600,30258,8337,9560,6626,1849,352,81,12,2,0,0,0
2610,30217,8356,9567,6718,1781,341,79,15,2,1,0,0
2620,30207,8428,9504,6694,1786,356,85,13,3,0,1,0
2630,30150,8502,9493,6703,1785,354,67,18,3,2,0,0
2640,30131,8479,9621,6599,1811,328,87,16,4,1,0,0
2650,30148,8505,9533,6631,1820,337,80,18,3,2,0,0
2660,30194,8344,9634,6673,1829,308,78,14,3,0,0,0
2670,30208,8357,9555,6750,1775,353,63,12,3,1,0,0
2680,30157,8462,9497,6764,1762,351,66,15,2,1,0,0
2690,30217,8441,9450,6706,1810,355,85,11,2,0,0,0
2700,30303,8267,9556,6686,1809,355,82,15,4,0,0,0
2710,30349,8189,9533,6784,1764,354,88,13,2,1,0,0
2720,30324,8243,9510,6743,1808,359,74,14,2,0,0,0
2730,30300,8326,9501,6638,1849,368,71,20,3,1,0,0
2740,30189,8454,9519,6651,1813,346,89,12,4,0,0,0
2750,30137,8440,9597,6717,1757,332,79,14,4,0,0,0
2760,30104,8488,9653,6633,1746,346,83,20,4,0,0,0
2770,30229,8396,9469,6735,1813,347,69,15,4,0,0,0
2780,30201,8438,9527,6623,1846,347,73,18,3,1,0,0
2790,30227,8382,9590,6560,1872,354,71,18,2,1,0,0
2800,30245,8376,9518,6643,1851,352,74,16,2,0,0,0
2810,30259,8307,9647,6571,1835,351,86,16,5,0,0,0
2820,30275,8285,9577,6678,1817,352,77,14,2,0,0,0
2830,30250,8286,9653,6638,1806,337,92,11,3,1,0,0
2840,30185,8413,9627,6596,1780,373,88,12,2,1,0,0
2850,30213,8402,9528,6692,1789,357,75,17,3,1,0,0
2860,30208,8398,9557,6686,1764,354,94,13,1,2,0,0
2870,30263,8281,9621,6653,1827,331,82,15,1,3,0,0
2880,30224,8426,9484,6656,1844,348,76,12,4,3,0,0
2890,30212,8445,9464,6673,1852,334,78,14,4,1,0,0
2900,30296,8335,9473,6669,1855,349,80,16,4,0,0,0
2910,30264,8383,9434,6707,1853,345,75,11,4,1,0,0
2920,30269,8351,9450,6768,1792,348,83,12,4,0,0,0
2930,30276,8344,9465,6743,1785,371,76,13,4,0,0,0
2940,30225,8439,9462,6665,1822,370,80,11,3,0,0,0
2950,30230,8432,9442,6689,1827,368,79,8,2,0,0,0
2960,30198,8415,9481,6752,1817,323,78,11,2,0,0,0
2970,30235,8363,9570,6650,1793,362,89,12,3,0,0,0
2980,30179,8498,9432,6740,1768,358,83,17,2,0,0,0
2990,30169,8473,9545,6641,1780,371,77,16,4,0,1,0
3000,30179,8455,9494,6725,1770,362,78,11,3,0,0,0
3010,30132,8494,9570,6662,1759,365,78,9,7,1,0,0
3020,30170,8455,9475,6775,1775,333,80,10,4,0,0,0
3030,30157,8404,9629,6664,1802,331,75,10,5,0,0,0
3040,30205,8371,9568,6716,1787,331,78,17,4,0,0,0
3050,30143,8454,9548,6723,1790,334,68,16,1,0,0,0
3060,30106,8481,9663,6592,1800,337,81,13,4,0,0,0
3070,30175,8393,9651,6624,1769,375,75,12,2,1,0,0
3080,30173,8429,9600,6617,1804,360,79,13,2,0,0,0
3090,30180,8397,9584,6683,1802,344,76,9,2,0,0,0
3100,30245,8338,9561,6679,1803,357,77,15,2,0,0,0
3110,30254,8364,9519,6644,1847,357,76,14,2,0,0,0
3120,30321,8241,9567,6645,1866,336,87,11,3,0,0,0
3130,30293,8284,9589,6600,1850,368,78,13,2,0,0,0
3140,30291,8308,9532,6620,1890,348,75,9,4,0,0,0
3150,30264,8347,9507,6680,1826,358,86,6,3,0,0,0
3160,30227,8411,9507,6644,1836,358,76,14,4,0,0,0
3170,30168,8449,9603,6594,1795,374,74,15,4,1,0,0
3180,30247,8367,9504,6707,1802,351,81,14,2,2,0,0
3190,30255,8354,9559,6598,1856,364,75,11,5,0,0,0
3200,30277,8325,9533,6645,1837,372,75,11,2,0,0,0
3210,30304,8339,9450,6681,1833,377,77,12,4,0,0,0
3220,30267,8355,9491,6695,1813,355,85,10,6,0,0,0
3230,30189,8441,9528,6660,1800,374,66,18,1,0,0,0
3240,30185,8463,9460,6760,1746,362,89,10,2,0,0,0
3250,30127,8552,9493,6675,1759,369,84,15,3,0,0,0
3260,30205,8442,9529,6607,1828,375,71,17,3,0,0,0
3270,30191,8430,9533,6671,1798,367,72,11,4,0,0,0
3280,30293,8360,9446,6642,1882,372,67,11,4,0,0,0
3290,30276,8351,9405,6828,1775,343,81,13,5,0,0,0
3300,30322,8281,9465,6743,1807,360,86,11,2,0,0,0
3310,30218,8404,9469,6753,1793,353,72,13,2,0,0,0
3320,30259,8376,9445,6745,1800,359,71,21,1,0,0,0
3330,30247,8391,9472,6692,1823,361,70,19,2,0,0,0
3340,30204,8410,9505,6730,1794,339,74,17,3,1,0,0
3350,30182,8514,9445,6671,1805,349,89,15,7,0,0,0
3360,30228,8415,9468,6719,1785,366,79,12,4,1,0,0
3370,30244,8374,9507,6697,1800,359,74,17,5,0,0,0
3380,30196,8520,9389,6670,1856,355,73,13,4,1,0,0
3390,30204,8454,9405,6813,1754,353,75,11,6,2,0,0
3400,30209,8482,9361,6812,1759,355,78,14,5,1,0,1
3410,30283,8345,9468,6691,1847,346,80,14,1,1,1,0
3420,30228,8347,9567,6669,1843,344,63,14,0,0,1,1
3430,30226,8392,9478,6717,1852,327,66,16,1,1,1,0
3440,30245,8386,9419,6787,1804,362,53,20,1,0,0,0
3450,30216,8316,9629,6707,1775,343,75,12,3,1,0,0
3460,30273,8324,9515,6711,1796,367,70,17,4,0,0,0
3470,30211,8376,9586,6667,1776,366,75,16,4,0,0,0
3480,30274,8332,9542,6655,1795,384,77,11,6,1,0,0
3490,30168,8475,9538,6651,1780,360,89,9,7,0,0,0
3500,30204,8400,9553,6676,1787,369,71,13,3,1,0,0
3510,30227,8387,9487,6717,1824,355,67,12,1,0,0,0
3520,30283,8364,9441,6679,1861,364,67,16,2,0,0,0
3530,30299,8272,9510,6722,1845,350,66,11,2,0,0,0
3540,30290,8304,9537,6647,1854,354,68,20,3,0,0,0
3550,30199,8424,9564,6617,1820,345,88,19,1,0,0,0
3560,30133,8537,9462,6709,1801,345,71,18,1,0,0,0
3570,30208,8433,9459,6736,1795,360,68,15,2,1,0,0
3580,30248,8389,9432,6779,1777,361,66,22,3,0,0,0
3590,30246,8410,9428,6738,1804,352,75,22,1,1,0,0
3600,30216,8390,9536,6688,1798,353,81,12,3,0,0,0
3610,30250,8370,9441,6803,1767,352,74,17,2,1,0,0
3620,30232,8410,9442,6746,1810,338,84,10,4,1,0,0
3630,30170,8464,9482,6731,1794,354,66,14,2,0,0,0
3640,30179,8458,9538,6630,1823,352,78,19,0,0,0,0
3650,30148,8478,9566,6662,1759,358,90,13,3,0,0,0
3660,30092,8593,9476,6691,1786,341,79,16,3,0,0,0
3670,30105,8558,9541,6650,1762,361,72,23,4,1,0,0
3680,30117,8544,9500,6687,1797,336,71,22,3,0,0,0
3690,30121,8519,9544,6654,1806,339,72,20,1,1,0,0
3700,30112,8483,9568,6728,1773,321,70,20,1,1,0,0
3710,30127,8463,9558,6763,1739,334,72,17,4,0,0,0
3720,30153,8507,9495,6671,1827,318,78,23,5,0,0,0
3730,30164,8504,9446,6726,1803,332,83,19,0,0,0,0
3740,30143,8483,9536,6713,1756,336,91,19,0,0,0,0
3750,30206,8397,9526,6729,1780,339,77,20,3,0,0,0
3760,30188,8425,9477,6784,1779,334,71,18,1,0,0,0
3770,30184,8464,9464,6729,1800,345,67,22,1,1,0,0
3780,30192,8472,9471,6670,1833,341,72,24,2,0,0,0
3790,30164,8493,9485,6660,1854,331,71,15,4,0,0,0
3800,30215,8465,9437,6656,1878,331,66,25,4,0,0,0
3810,30168,8442,9524,6722,1806,320,71,21,3,0,0,0
3820,30121,8510,9545,6663,1815,332,71,18,2,0,0,0
3830,30064,8607,9524,6666,1787,327,79,18,4,1,0,0
3840,30200,8486,9474,6625,1832,346,93,17,3,1,0,0
3850,30231,8381,9504,6703,1834,328,74,17,5,0,0,0
3860,30240,8402,9466,6707,1821,334,85,18,4,0,0,0
3870,30177,8501,9430,6696,1851,332,69,19,1,1,0,0
3880,30218,8447,9458,6685,1822,337,87,20,3,0,0,0
3890,30254,8398,9482,6663,1798,382,78,20,2,0,0,0
3900,30281,8354,9459,6732,1789,350,85,24,2,1,0,0
3910,30229,8439,9452,6683,1821,347,81,22,1,2,0,0
3920,30289,8338,9522,6615,1858,342,89,20,2,2,0,0
3930,30293,8420,9344,6715,1828,375,83,15,2,2,0,0
3940,30314,8333,9437,6682,1854,358,77,20,2,0,0,0
3950,30277,8384,9430,6671,1860,365,78,9,3,0,0,0
3960,30253,8399,9481,6656,1818,367,85,13,5,0,0,0
3970,30227,8400,9511,6688,1802,339,87,18,5,0,0,0
3980,30263,8324,9510,6741,1811,327,79,19,3,0,0,0
3990,30307,8332,9490,6618,1862,373,74,14,7,0,0,0
4000,30350,8270,9430,6740,1830,351,91,14,1,0,0,0
4010,30243,8390,9499,6668,1820,360,77,17,3,0,0,0
4020,30285,8305,9517,6701,1818,357,81,12,1,0,0,0
4030,30256,8398,9426,6731,1817,345,88,15,1,0,0,0
4040,30268,8386,9422,6736,1796,381,72,13,1,1,1,0
4050,30167,8491,9494,6669,1792,377,72,14,1,0,0,0
4060,30216,8453,9516,6565,1852,379,81,13,1,1,0,0
4070,30198,8480,9477,6598,1880,352,75,17,0,0,0,0
4080,30171,8502,9455,6685,1830,334,84,13,2,1,0,0
4090,30064,8642,9443,6713,1770,357,73,13,2,0,0,0
4100,30232,8433,9385,6785,1810,331,85,14,2,0,0,0
4110,30188,8418,9482,6783,1793,320,79,12,2,0,0,0
4120,30204,8411,9493,6772,1745,351,83,15,1,2,0,0
4130,30148,8460,9564,6680,1802,318,88,13,4,0,0,0
4140,30207,8433,9509,6655,1818,363,76,12,2,2,0,0
4150,30120,8525,9532,6687,1754,366,74,16,2,1,0,0
4160,30157,8534,9409,6756,1760,370,72,17,2,0,0,0
4170,30029,8625,9549,6704,1719,362,71,14,4,0,0,0
4180,30133,8503,9527,6691,1781,350,77,11,2,2,0,0
4190,30089,8505,9618,6668,1757,359,65,10,5,1,0,0
4200,30148,8457,9544,6728,1764,346,72,14,4,0,0,0
4210,30239,8362,9530,6662,1862,340,59,18,4,1,0,0
4220,30199,8443,9522,6645,1814,351,82,17,3,1,0,0
4230,30162,8465,9581,6608,1812,350,74,17,7,1,0,0
4240,30101,8575,9527,6634,1788,349,77,22,3,1,0,0
4250,30165,8459,9549,6671,1784,349,81,13,5,1,0,0
4260,30101,8540,9577,6638,1773,341,83,20,2,2,0,0
4270,30096,8510,9571,6728,1739,336,79,14,3,1,0,0
4280,30026,8614,9537,6768,1693,340,83,13,3,0,0,0
4290,29990,8666,9569,6706,1711,329,81,21,3,1,0,0
4300,30107,8493,9620,6658,1760,335,79,21,2,2,0,0
4310,30142,8517,9516,6659,1783,365,75,16,4,0,0,0
4320,30120,8511,9527,6718,1763,350,65,18,5,0,0,0
4330,30126,8490,9544,6725,1758,339,72,20,2,1,0,0
4340,30109,8517,9557,6679,1777,354,62,18,3,1,0,0
4350,30078,8544,9599,6639,1776,355,67,16,2,1,0,0
4360,30138,8430,9642,6673,1749,346,79,17,2,1,0,0
4370,30107,8525,9591,6602,1804,362,69,14,1,2,0,0
4380,30103,8502,9654,6597,1755,361,86,17,2,0,0,0
