iteration,systemTime-ms,numObservedEntities,logLikelihood,aggDist-SEX,aggDist-DOB_DAY,aggDist-DOB_MONTH,aggDist-DOB_YEAR,aggDist-STATE,aggDist-REGOFF,recDistortion-0,recDistortion-1,recDistortion-2,recDistortion-3,recDistortion-4,recDistortion-5,recDistortion-6
240,1545041695681,27339,-1.011481909e+06,659,1962,4242,5664,74,61,45507,10506,1037,26,1,0,0
250,1545041736887,27443,-1.010080586e+06,729,1905,4135,5561,54,58,45638,10464,948,26,1,0,0
260,1545041777397,27603,-1.009231253e+06,705,1948,3997,5607,63,53,45771,10268,1009,29,0,0,0
270,1545041818937,27363,-1.011189761e+06,750,1941,4141,5742,60,47,45518,10468,1060,31,0,0,0
280,1545041859868,27449,-1.009614310e+06,686,1955,4014,5649,54,57,45704,10361,982,30,0,0,0
290,1545041901929,27507,-1.010050916e+06,726,1911,4080,5645,50,58,45656,10393,1007,21,0,0,0
300,1545041943830,27511,-1.010181693e+06,754,1954,4030,5601,66,52,45672,10384,990,31,0,0,0
310,1545041985367,27432,-1.011287981e+06,755,2006,4149,5664,60,61,45558,10380,1103,35,1,0,0
320,1545042026712,27495,-1.011062093e+06,779,1960,4111,5709,65,52,45539,10426,1086,26,0,0,0
330,1545042067055,27460,-1.010009836e+06,752,2006,4055,5524,62,58,45700,10329,1017,30,1,0,0
340,1545042108783,27532,-1.009682394e+06,674,2056,4000,5561,60,57,45755,10270,1018,34,0,0,0
350,1545042151965,27410,-1.010417497e+06,689,2033,4026,5682,56,58,45627,10386,1035,28,1,0,0
360,1545042192684,27431,-1.010998787e+06,685,2029,4070,5717,60,68,45610,10334,1104,29,0,0,0
370,1545042232256,27426,-1.011055170e+06,726,2077,4125,5667,60,44,45534,10434,1062,47,0,0,0
380,1545042273373,27398,-1.010263754e+06,681,2102,4028,5639,56,52,45591,10443,1014,29,0,0,0
390,1545042314120,27431,-1.010980986e+06,671,2158,4035,5666,48,43,45553,10467,1017,40,0,0,0
400,1545042355522,27463,-1.009776089e+06,676,2106,4049,5509,62,51,45690,10351,1006,30,0,0,0
410,1545042396702,27363,-1.011702247e+06,636,2159,4185,5639,64,47,45460,10542,1037,38,0,0,0
420,1545042439131,27402,-1.011222706e+06,688,2190,4111,5585,51,61,45489,10523,1032,33,0,0,0
430,1545042483362,27425,-1.010883781e+06,687,2088,4077,5559,61,64,45622,10399,1031,25,0,0,0
440,1545042527276,27396,-1.010780282e+06,635,2098,4096,5601,61,67,45583,10469,987,37,1,0,0
450,1545042576370,27432,-1.010471942e+06,659,2049,4043,5643,50,66,45628,10412,1013,24,0,0,0
460,1545042623854,27318,-1.011056431e+06,670,2180,3981,5682,58,61,45573,10413,1054,37,0,0,0
470,1545042666423,27340,-1.011104772e+06,593,2185,4130,5656,50,38,45500,10525,1029,23,0,0,0
480,1545042708979,27383,-1.011419165e+06,624,2238,4052,5663,57,48,45547,10414,1080,36,0,0,0
490,1545042750365,27385,-1.010917101e+06,697,2235,4040,5496,68,67,45545,10483,1027,22,0,0,0
500,1545042793362,27260,-1.011458397e+06,668,2223,4127,5618,49,53,45427,10597,1019,33,1,0,0
510,1545042835219,27250,-1.011949703e+06,657,2209,4154,5665,63,59,45399,10573,1081,24,0,0,0
520,1545042877943,27404,-1.011345106e+06,739,2069,4078,5695,54,60,45531,10429,1085,32,0,0,0
530,1545042920586,27435,-1.011138246e+06,716,2097,4087,5658,52,63,45550,10411,1088,26,2,0,0
540,1545042962706,27427,-1.011453020e+06,718,2184,4025,5611,71,61,45555,10414,1069,38,1,0,0
550,1545043005882,27389,-1.011354092e+06,748,2119,4070,5706,56,57,45425,10582,1036,34,0,0,0
560,1545043046448,27303,-1.011321519e+06,642,2091,4047,5798,69,50,45461,10564,1023,29,0,0,0
570,1545043086359,27475,-1.010282006e+06,753,2097,3914,5569,73,57,45719,10289,1033,36,0,0,0
580,1545043128347,27370,-1.010912963e+06,716,2153,4026,5642,67,44,45556,10421,1073,27,0,0,0
590,1545043169672,27303,-1.010732199e+06,748,2133,4042,5576,69,46,45526,10520,999,32,0,0,0
600,1545043210889,27401,-1.010712377e+06,733,2158,4011,5602,63,58,45541,10479,1026,30,1,0,0
610,1545043254012,27371,-1.010494879e+06,748,2217,3976,5524,51,64,45588,10437,1013,39,0,0,0
620,1545043295428,27416,-1.010532882e+06,780,2236,3911,5553,61,46,45597,10411,1031,38,0,0,0
630,1545043335631,27500,-1.009946506e+06,720,2214,3904,5475,54,64,45704,10343,1002,28,0,0,0
640,1545043375679,27441,-1.010537709e+06,728,2269,3935,5521,52,63,45592,10425,1037,23,0,0,0
650,1545043417631,27380,-1.011793558e+06,730,2282,4022,5554,68,69,45488,10492,1058,39,0,0,0
660,1545043459681,27357,-1.011166731e+06,728,2215,4038,5540,54,58,45497,10551,1005,24,0,0,0
670,1545043501335,27451,-1.009883421e+06,748,2222,3967,5448,65,58,45648,10381,1019,27,2,0,0
680,1545043542959,27473,-1.009586417e+06,712,2240,3981,5408,57,51,45706,10327,1010,34,0,0,0
690,1545043584535,27389,-1.010577938e+06,735,2297,4059,5442,54,54,45502,10531,1022,22,0,0,0
700,1545043626575,27424,-1.009759523e+06,686,2230,4071,5367,59,60,45654,10403,990,30,0,0,0
710,1545043667774,27396,-1.011106038e+06,718,2271,4136,5424,51,55,45529,10479,1031,38,0,0,0
720,1545043710186,27438,-1.010835856e+06,675,2284,4222,5342,69,63,45556,10425,1058,38,0,0,0
730,1545043750958,27427,-1.011167979e+06,706,2295,4208,5401,64,58,45479,10492,1078,28,0,0,0
740,1545043792270,27317,-1.011286380e+06,737,2237,4290,5342,49,77,45434,10585,1027,31,0,0,0
750,1545043834227,27362,-1.010055715e+06,655,2303,4159,5294,47,68,45611,10437,998,31,0,0,0
760,1545043875381,27396,-1.011132625e+06,697,2318,4218,5252,61,71,45536,10494,1019,27,1,0,0
770,1545043916403,27302,-1.011228808e+06,740,2281,4103,5467,53,53,45435,10615,999,28,0,0,0
780,1545043957554,27349,-1.011344451e+06,793,2148,4104,5578,47,62,45456,10542,1047,32,0,0,0
790,1545043998257,27412,-1.010366795e+06,679,2234,3966,5540,64,57,45563,10516,971,26,1,0,0
800,1545044040639,27358,-1.011463901e+06,702,2231,4077,5542,56,57,45453,10612,983,29,0,0,0
810,1545044081260,27396,-1.010328583e+06,660,2192,4122,5461,56,63,45571,10484,996,26,0,0,0
820,1545044123623,27405,-1.011421988e+06,729,2152,4195,5515,58,61,45508,10469,1059,41,0,0,0
830,1545044164003,27381,-1.011496286e+06,741,2122,4144,5581,69,58,45441,10574,1045,17,0,0,0
840,1545044205763,27495,-1.010634615e+06,782,2180,4017,5473,54,71,45596,10418,1030,33,0,0,0
850,1545044248687,27495,-1.010642760e+06,764,2190,4030,5423,55,63,45623,10414,1009,31,0,0,0
860,1545044291275,27431,-1.010709451e+06,811,2301,4033,5405,57,48,45542,10448,1054,33,0,0,0
870,1545044336110,27302,-1.011717903e+06,847,2198,4223,5423,52,68,45419,10541,1082,34,1,0,0
880,1545044382717,27417,-1.011425433e+06,820,2287,4051,5428,64,59,45485,10510,1047,35,0,0,0
890,1545044425438,27402,-1.011037225e+06,701,2180,4070,5577,52,58,45533,10478,1038,28,0,0,0
900,1545044468477,27429,-1.011612473e+06,756,2187,4073,5619,53,57,45436,10567,1045,28,1,0,0
910,1545044511058,27463,-1.010302885e+06,775,2156,4053,5452,57,54,45575,10499,961,42,0,0,0
920,1545044554189,27362,-1.011114942e+06,788,2200,4188,5457,53,57,45447,10549,1049,32,0,0,0
930,1545044595215,27403,-1.011136821e+06,779,2203,4187,5463,43,59,45520,10412,1113,32,0,0,0
940,1545044639966,27339,-1.011385854e+06,757,2268,4251,5348,47,62,45484,10489,1068,36,0,0,0
950,1545044682967,27461,-1.011341163e+06,783,2268,4172,5331,46,63,45579,10362,1107,29,0,0,0
960,1545044724551,27307,-1.011542203e+06,666,2265,4277,5386,59,67,45521,10433,1082,41,0,0,0
970,1545044765522,27407,-1.010242043e+06,738,2215,4130,5351,57,70,45621,10394,1021,39,2,0,0
980,1545044807593,27341,-1.011979113e+06,767,2347,4031,5559,51,66,45359,10634,1065,19,0,0,0
990,1545044847097,27416,-1.011145713e+06,726,2333,4197,5287,78,57,45465,10571,1016,25,0,0,0
1000,1545044888523,27389,-1.010896238e+06,714,2203,4234,5381,50,69,45487,10565,989,36,0,0,0
1010,1545044929515,27375,-1.011333415e+06,817,2229,4159,5420,59,65,45427,10580,1042,27,1,0,0
1020,1545044972377,27372,-1.011561104e+06,797,2321,4115,5377,57,70,45470,10513,1058,36,0,0,0
1030,1545045011892,27388,-1.011918052e+06,711,2385,4120,5443,64,67,45427,10551,1058,41,0,0,0
1040,1545045052957,27329,-1.012090545e+06,780,2338,4169,5409,56,74,45405,10556,1079,36,1,0,0
1050,1545045092922,27355,-1.011532250e+06,818,2358,4109,5426,48,66,45403,10562,1073,39,0,0,0
1060,1545045134143,27327,-1.011918810e+06,830,2314,4194,5323,72,71,45455,10472,1119,30,1,0,0
1070,1545045175323,27308,-1.011527299e+06,749,2341,4239,5307,70,64,45489,10441,1112,35,0,0,0
1080,1545045216308,27365,-1.011653819e+06,850,2325,4255,5227,61,70,45420,10563,1057,37,0,0,0
1090,1545045257527,27368,-1.011903115e+06,787,2356,4189,5280,55,73,45465,10516,1064,32,0,0,0
1100,1545045298641,27511,-1.009671854e+06,703,2269,4154,5186,60,82,45696,10338,1013,30,0,0,0
1110,1545045341678,27436,-1.011730840e+06,782,2306,4204,5357,52,93,45427,10545,1066,39,0,0,0
1120,1545045383953,27455,-1.010711685e+06,790,2234,4131,5334,60,58,45544,10491,1010,32,0,0,0
1130,1545045424520,27372,-1.011312449e+06,775,2303,4218,5302,52,58,45483,10513,1050,29,2,0,0
1140,1545045465695,27378,-1.011009037e+06,740,2241,4174,5409,41,62,45501,10515,1031,30,0,0,0
1150,1545045508147,27330,-1.011409922e+06,709,2264,4122,5464,52,78,45522,10452,1072,31,0,0,0
1160,1545045550139,27381,-1.010164190e+06,741,2268,4081,5405,44,61,45594,10399,1051,33,0,0,0
1170,1545045592354,27433,-1.010862784e+06,733,2242,4140,5398,53,67,45557,10441,1045,34,0,0,0
1180,1545045634078,27472,-1.011586522e+06,721,2349,4035,5491,59,67,45541,10384,1118,34,0,0,0
1190,1545045674364,27459,-1.011001439e+06,688,2304,4016,5522,51,66,45512,10512,1025,27,1,0,0
1200,1545045717184,27407,-1.011255461e+06,701,2325,4036,5494,66,50,45504,10501,1045,27,0,0,0
1210,1545045757378,27447,-1.010224138e+06,721,2291,3906,5564,37,70,45619,10363,1059,36,0,0,0
1220,1545045798935,27372,-1.010735546e+06,726,2319,3991,5492,55,62,45484,10575,985,32,1,0,0
1230,1545045840668,27403,-1.011507727e+06,735,2301,3946,5636,54,80,45437,10567,1034,39,0,0,0
1240,1545045884316,27266,-1.012376651e+06,763,2370,3938,5685,51,70,45323,10667,1051,36,0,0,0
1250,1545045924267,27282,-1.011240478e+06,785,2289,3988,5599,50,61,45348,10710,995,24,0,0,0
1260,1545045965995,27374,-1.011460027e+06,783,2377,3949,5590,48,63,45422,10533,1089,33,0,0,0
1270,1545046008337,27329,-1.010861445e+06,765,2299,3864,5598,64,58,45516,10512,1012,36,1,0,0
1280,1545046052024,27385,-1.010797045e+06,767,2290,3878,5557,52,66,45520,10532,997,28,0,0,0
1290,1545046093764,27353,-1.011083179e+06,734,2203,4001,5600,63,57,45523,10475,1054,25,0,0,0
1300,1545046139552,27394,-1.010990408e+06,793,2218,3966,5539,57,61,45529,10498,1014,36,0,0,0
1310,1545046184039,27322,-1.011902829e+06,809,2206,4131,5579,43,61,45429,10515,1086,46,1,0,0
1320,1545046228742,27331,-1.012178604e+06,778,2250,4091,5560,54,76,45437,10507,1097,36,0,0,0
1330,1545046271093,27432,-1.010758549e+06,705,2265,3913,5614,53,69,45578,10408,1063,27,1,0,0
1340,1545046313553,27380,-1.011449738e+06,760,2326,3818,5727,61,60,45460,10515,1069,33,0,0,0
1350,1545046354346,27338,-1.012473190e+06,784,2291,3957,5720,63,61,45403,10510,1126,38,0,0,0
1360,1545046396981,27336,-1.012204728e+06,759,2304,3932,5711,55,65,45441,10485,1112,39,0,0,0
1370,1545046438591,27331,-1.012136987e+06,791,2333,3975,5650,60,64,45371,10565,1115,26,0,0,0
1380,1545046480856,27329,-1.011524096e+06,771,2348,3906,5587,50,63,45493,10481,1065,38,0,0,0
1390,1545046522766,27307,-1.011582955e+06,711,2323,4047,5580,49,57,45414,10596,1031,35,1,0,0
1400,1545046565133,27305,-1.011156681e+06,769,2259,4030,5574,37,57,45510,10441,1093,33,0,0,0
1410,1545046606839,27317,-1.011071954e+06,758,2214,3945,5676,48,75,45494,10488,1057,38,0,0,0
1420,1545046645301,27437,-1.010435134e+06,707,2246,3880,5579,58,85,45572,10491,979,34,1,0,0
1430,1545046687720,27365,-1.011202986e+06,785,2290,3856,5613,63,71,45510,10485,1053,29,0,0,0
1440,1545046728411,27347,-1.011382913e+06,748,2258,3882,5716,58,70,45446,10556,1049,26,0,0,0
1450,1545046770904,27506,-1.010301161e+06,793,2263,3866,5501,57,66,45572,10488,993,24,0,0,0
1460,1545046813234,27431,-1.010215138e+06,758,2312,3844,5517,50,74,45640,10353,1050,34,0,0,0
1470,1545046853274,27472,-1.010879641e+06,742,2273,3895,5514,65,65,45654,10331,1054,37,1,0,0
1480,1545046896129,27406,-1.010616045e+06,761,2305,3919,5515,73,59,45525,10499,1027,25,1,0,0
1490,1545046935221,27390,-1.010607867e+06,778,2269,3996,5459,45,57,45548,10487,1009,33,0,0,0
1500,1545046977604,27463,-1.010787782e+06,792,2318,4059,5365,50,54,45555,10440,1048,34,0,0,0
1510,1545047019591,27440,-1.009963952e+06,818,2252,4001,5315,57,67,45653,10370,1022,32,0,0,0
1520,1545047062170,27400,-1.010776267e+06,729,2335,4071,5372,48,59,45588,10392,1069,28,0,0,0
1530,1545047103270,27499,-1.010220152e+06,767,2218,4066,5338,44,51,45704,10288,1059,26,0,0,0
1540,1545047144370,27354,-1.011337187e+06,775,2227,4184,5460,45,54,45442,10556,1048,31,0,0,0
1550,1545047184606,27402,-1.011451428e+06,732,2272,4214,5409,57,50,45493,10478,1063,42,1,0,0
1560,1545047225529,27430,-1.011644313e+06,714,2239,4182,5442,46,52,45487,10532,1031,27,0,0,0
1570,1545047268564,27322,-1.011177983e+06,706,2246,4141,5507,50,54,45456,10560,1039,22,0,0,0
1580,1545047309904,27429,-1.011102784e+06,709,2170,4120,5486,53,60,45583,10431,1022,41,0,0,0
1590,1545047351977,27478,-1.009923047e+06,655,2091,4156,5421,56,61,45706,10333,1007,31,0,0,0
1600,1545047393870,27418,-1.010151109e+06,742,2161,4126,5383,54,73,45597,10443,1016,20,1,0,0
1610,1545047435028,27436,-1.011434323e+06,757,2122,4207,5490,54,71,45491,10499,1059,28,0,0,0
1620,1545047475551,27402,-1.011271964e+06,770,2133,4164,5464,56,65,45504,10526,1016,30,1,0,0
1630,1545047516176,27329,-1.010500407e+06,782,2125,4087,5456,50,66,45598,10420,1031,28,0,0,0
1640,1545047557071,27478,-1.011370914e+06,841,2123,4152,5568,64,56,45469,10448,1126,32,2,0,0
1650,1545047597350,27355,-1.011986381e+06,738,2220,4088,5682,61,62,45403,10535,1101,38,0,0,0
1660,1545047641137,27288,-1.011168861e+06,738,2227,4129,5512,48,58,45495,10489,1056,37,0,0,0
1670,1545047686082,27348,-1.011774101e+06,765,2142,4148,5518,59,77,45507,10465,1072,32,1,0,0
1680,1545047733565,27388,-1.011435654e+06,768,2202,4120,5511,54,73,45466,10525,1055,31,0,0,0
1690,1545047778020,27425,-1.010492051e+06,774,2174,4021,5415,53,55,45660,10373,1014,29,1,0,0
1700,1545047830302,27359,-1.011686131e+06,766,2281,4052,5549,38,74,45456,10519,1067,33,2,0,0
1710,1545047882094,27377,-1.012141301e+06,744,2316,4053,5609,53,74,45418,10493,1142,24,0,0,0
1720,1545047932867,27340,-1.012446448e+06,765,2280,4075,5626,45,62,45392,10552,1099,33,1,0,0
1730,1545047981374,27471,-1.010536518e+06,752,2256,3900,5547,51,65,45599,10415,1033,30,0,0,0
1740,1545048033352,27423,-1.011139050e+06,726,2172,3933,5708,62,52,45544,10455,1036,42,0,0,0
1750,1545048082864,27407,-1.011412843e+06,803,2193,3934,5717,51,45,45422,10602,1018,35,0,0,0
1760,1545048134362,27366,-1.011108841e+06,780,2210,3812,5737,57,59,45530,10478,1030,39,0,0,0
1770,1545048186395,27396,-1.011346972e+06,748,2140,3904,5865,62,63,45417,10571,1057,31,1,0,0
1780,1545048234452,27377,-1.011117478e+06,700,2091,3998,5782,70,60,45486,10514,1044,33,0,0,0
1790,1545048283852,27423,-1.010401980e+06,733,2147,3982,5690,47,54,45541,10449,1058,28,1,0,0
1800,1545048334173,27367,-1.011241610e+06,736,2211,4048,5574,52,55,45512,10493,1033,39,0,0,0
1810,1545048385677,27360,-1.010861167e+06,759,2201,4006,5504,63,62,45549,10490,1010,27,1,0,0
1820,1545048434690,27286,-1.012159942e+06,784,2242,4050,5645,59,63,45321,10698,1029,29,0,0,0
1830,1545048485534,27366,-1.010335843e+06,749,2135,3979,5556,51,70,45639,10378,1020,38,2,0,0
1840,1545048537264,27425,-1.010257249e+06,714,2149,4054,5490,47,62,45704,10260,1083,30,0,0,0
1850,1545048587896,27475,-1.010819216e+06,766,2245,3995,5471,63,63,45571,10432,1051,23,0,0,0
1860,1545048640668,27406,-1.012046065e+06,764,2215,4231,5464,50,58,45450,10502,1095,30,0,0,0
1870,1545048692599,27374,-1.011533383e+06,727,2241,4188,5433,67,66,45520,10416,1117,24,0,0,0
1880,1545048745941,27383,-1.011621319e+06,760,2216,4218,5387,57,80,45526,10413,1109,29,0,0,0
1890,1545048799100,27389,-1.011297327e+06,758,2150,4204,5398,67,69,45532,10471,1047,27,0,0,0
1900,1545048852789,27283,-1.011878394e+06,740,2173,4233,5554,45,55,45479,10425,1144,29,0,0,0
1910,1545048903810,27321,-1.012548016e+06,816,2124,4222,5588,57,47,45363,10605,1079,29,1,0,0
1920,1545048953276,27295,-1.012397574e+06,830,2171,4217,5544,61,51,45409,10494,1142,32,0,0,0
1930,1545049007955,27343,-1.012964798e+06,849,2199,4309,5506,71,49,45252,10699,1094,32,0,0,0
1940,1545049057580,27399,-1.011577652e+06,858,2050,4348,5437,50,58,45413,10572,1048,43,1,0,0
1950,1545049108609,27299,-1.012332537e+06,790,2090,4376,5443,62,62,45400,10561,1086,30,0,0,0
1960,1545049162062,27390,-1.010113894e+06,733,2086,4180,5389,52,52,45727,10247,1064,39,0,0,0
1970,1545049212445,27490,-1.010107770e+06,732,2059,4051,5514,55,63,45725,10260,1062,30,0,0,0
1980,1545049266310,27425,-1.011385251e+06,813,2175,4052,5607,56,63,45455,10517,1066,39,0,0,0
1990,1545049318215,27475,-1.010949152e+06,829,2142,4042,5515,61,63,45545,10443,1058,31,0,0,0
2000,1545049371491,27396,-1.010514445e+06,747,2154,4051,5491,55,49,45626,10381,1044,26,0,0,0
2010,1545049422986,27422,-1.010444904e+06,768,2166,4056,5487,56,69,45608,10372,1062,34,1,0,0
2020,1545049475853,27360,-1.010471986e+06,674,2209,4086,5483,53,74,45538,10535,968,36,0,0,0
2030,1545049530532,27289,-1.012050703e+06,749,2261,4161,5529,59,75,45356,10647,1035,39,0,0,0
2040,1545049582803,27313,-1.011584359e+06,727,2299,4167,5450,50,54,45436,10571,1034,36,0,0,0
2050,1545049637112,27378,-1.010972801e+06,723,2316,4105,5363,64,55,45514,10543,977,43,0,0,0
2060,1545049688239,27469,-1.010607676e+06,834,2227,4022,5410,52,58,45534,10514,998,31,0,0,0
2070,1545049739421,27416,-1.010476753e+06,745,2255,3934,5514,57,57,45626,10371,1049,31,0,0,0
2080,1545049793260,27402,-1.010822110e+06,831,2223,4059,5420,62,62,45512,10506,1026,33,0,0,0
2090,1545049845873,27322,-1.011918443e+06,751,2251,4183,5469,72,66,45380,10642,1015,40,0,0,0
2100,1545049898547,27371,-1.011231137e+06,799,2316,4030,5458,66,71,45513,10424,1105,34,1,0,0
2110,1545049952400,27258,-1.011837571e+06,730,2309,4111,5505,55,68,45443,10522,1081,30,1,0,0
2120,1545050005034,27365,-1.012156696e+06,781,2314,4178,5458,46,57,45432,10499,1104,41,1,0,0
2130,1545050057195,27410,-1.011153856e+06,738,2272,4189,5400,56,46,45541,10400,1107,29,0,0,0
2140,1545050108420,27425,-1.011069930e+06,709,2267,4189,5425,49,48,45538,10426,1078,35,0,0,0
2150,1545050159420,27464,-1.010882864e+06,740,2385,4048,5389,56,57,45544,10425,1074,34,0,0,0
2160,1545050208218,27389,-1.010709162e+06,733,2253,4225,5327,33,56,45618,10325,1100,34,0,0,0
2170,1545050261451,27478,-1.010737935e+06,760,2246,4272,5207,60,47,45640,10318,1083,36,0,0,0
2180,1545050314273,27500,-1.010350606e+06,737,2307,4175,5242,44,61,45630,10367,1041,39,0,0,0
2190,1545050366481,27371,-1.011091214e+06,760,2338,4266,5246,46,56,45497,10490,1048,42,0,0,0
2200,1545050421202,27445,-1.010340949e+06,702,2309,4191,5257,54,47,45619,10391,1032,35,0,0,0
2210,1545050473790,27455,-1.009407731e+06,702,2235,4163,5249,56,52,45690,10344,1017,25,1,0,0
2220,1545050524328,27475,-1.010756950e+06,716,2371,4107,5277,46,67,45628,10350,1063,36,0,0,0
2230,1545050575953,27442,-1.010552193e+06,691,2227,4222,5255,52,61,45679,10325,1037,35,1,0,0
2240,1545050629863,27400,-1.010692024e+06,741,2297,4107,5368,34,67,45600,10376,1065,36,0,0,0
2250,1545050682418,27356,-1.011380965e+06,691,2297,4143,5464,59,76,45492,10468,1089,28,0,0,0
2260,1545050742768,27400,-1.011141751e+06,735,2304,4182,5298,66,73,45504,10511,1039,23,0,0,0
2270,1545050820416,27387,-1.010766530e+06,620,2339,4105,5434,53,59,45558,10453,1041,25,0,0,0
2280,1545050881585,27415,-1.011724375e+06,716,2304,4234,5393,39,62,45508,10427,1105,37,0,0,0
2290,1545050936707,27315,-1.011749035e+06,723,2280,4168,5474,51,63,45466,10505,1065,40,1,0,0
2300,1545050989961,27376,-1.010886879e+06,659,2214,4164,5502,51,53,45556,10432,1057,31,1,0,0
2310,1545051041165,27366,-1.011950856e+06,714,2266,4203,5527,47,51,45450,10472,1130,24,1,0,0
2320,1545051089642,27412,-1.011433053e+06,630,2266,4124,5569,51,35,45485,10538,1026,27,1,0,0
2330,1545051141879,27350,-1.011902794e+06,694,2212,4187,5537,48,60,45512,10423,1111,31,0,0,0
2340,1545051192569,27311,-1.011021650e+06,703,2192,4136,5517,50,38,45630,10288,1129,30,0,0,0
2350,1545051247812,27421,-1.011804692e+06,711,2195,4141,5507,61,51,45522,10472,1055,28,0,0,0
2360,1545051305023,27410,-1.010591309e+06,644,2206,4190,5470,46,65,45523,10521,999,34,0,0,0
2370,1545051364968,27495,-1.010507190e+06,687,2124,4137,5480,58,67,45605,10420,1023,29,0,0,0
2380,1545051423785,27404,-1.010756782e+06,742,2141,4113,5472,48,64,45604,10395,1050,27,1,0,0
2390,1545051479513,27435,-1.010421378e+06,747,2117,4201,5395,47,57,45601,10417,1030,29,0,0,0
2400,1545051534640,27446,-1.010636113e+06,771,2195,4102,5421,43,58,45627,10348,1064,38,0,0,0
2410,1545051590750,27442,-1.010994531e+06,646,2162,4286,5427,60,59,45578,10398,1061,40,0,0,0
2420,1545051651077,27294,-1.012061559e+06,703,2243,4314,5450,64,74,45394,10553,1095,35,0,0,0
2430,1545051709496,27384,-1.011312637e+06,672,2195,4233,5433,82,63,45530,10450,1063,34,0,0,0
2440,1545051768485,27359,-1.012083206e+06,714,2258,4232,5426,59,59,45470,10508,1057,42,0,0,0
2450,1545051830399,27414,-1.010485315e+06,739,2222,4205,5305,45,54,45617,10384,1043,32,1,0,0
2460,1545051887845,27577,-1.009077959e+06,783,2146,4093,5240,51,65,45757,10284,1014,22,0,0,0
2470,1545051947724,27421,-1.011018284e+06,790,2188,4083,5448,50,68,45551,10460,1031,35,0,0,0
2480,1545052006326,27468,-1.011131782e+06,729,2234,4115,5451,58,54,45588,10373,1081,34,1,0,0
2490,1545052063615,27484,-1.010732247e+06,794,2195,4042,5456,62,78,45605,10357,1075,40,0,0,0
2500,1545052127655,27471,-1.010661430e+06,803,2144,4151,5382,46,50,45589,10429,1030,29,0,0,0
2510,1545052191217,27333,-1.011804853e+06,790,2141,4227,5500,60,59,45469,10480,1088,39,1,0,0
2520,1545052256604,27309,-1.011244101e+06,824,2162,4073,5586,41,61,45490,10472,1070,45,0,0,0
2530,1545052314822,27279,-1.012082260e+06,763,2188,3970,5777,58,78,45407,10544,1089,36,1,0,0
2540,1545052374657,27304,-1.011722904e+06,766,2188,4056,5617,59,56,45483,10490,1061,42,1,0,0
2550,1545052443475,27507,-1.010204016e+06,774,2112,4016,5508,49,60,45643,10380,1023,31,0,0,0
