iteration,0,1,2,3,4,5,6,7,8,9,10,11
750,29715,8847,9822,6658,1648,315,63,5,4,0,0,0
760,29681,8920,9758,6675,1684,291,55,9,4,0,0,0
770,29775,8800,9733,6736,1652,308,60,9,4,0,0,0
780,29728,8796,9875,6635,1676,300,50,14,3,0,0,0
790,29665,8949,9759,6687,1642,291,66,15,2,1,0,0
800,29719,8901,9710,6711,1661,290,70,11,4,0,0,0
810,29681,8916,9742,6738,1646,268,67,15,4,0,0,0
820,29672,8926,9802,6646,1646,306,64,10,4,1,0,0
830,29696,8903,9758,6684,1681,271,67,11,6,0,0,0
840,29582,8988,9863,6654,1648,261,66,12,3,0,0,0
850,29582,9039,9854,6533,1706,289,59,12,3,0,0,0
860,29646,8946,9855,6600,1641,298,76,9,6,0,0,0
870,29775,8772,9790,6709,1659,289,68,11,4,0,0,0
880,29660,8896,9865,6649,1633,288,75,7,3,1,0,0
890,29675,8887,9855,6623,1670,289,65,9,3,1,0,0
900,29648,8987,9755,6639,1678,282,79,5,4,0,0,0
910,29614,8964,9915,6548,1652,290,83,6,4,1,0,0
920,29715,8908,9787,6573,1698,317,60,13,6,0,0,0
930,29674,8929,9825,6574,1710,283,60,16,5,1,0,0
940,29738,8878,9750,6641,1672,318,65,12,3,0,0,0
950,29616,8984,9835,6645,1611,298,66,18,4,0,0,0
960,29770,8798,9847,6550,1722,312,61,15,2,0,0,0
970,29670,8906,9877,6552,1695,302,56,17,2,0,0,0
980,29736,8823,9835,6621,1685,300,62,12,2,1,0,0
990,29661,8899,9879,6595,1670,298,63,9,3,0,0,0
1000,29688,8910,9831,6573,1689,303,67,15,1,0,0,0
1010,29702,8879,9802,6664,1647,303,66,10,3,1,0,0
1020,29705,8840,9849,6652,1661,297,60,10,3,0,0,0
1030,29689,8974,9721,6602,1702,306,70,9,3,0,1,0
1040,29748,8863,9807,6535,1733,309,61,16,5,0,0,0
1050,29722,8932,9736,6565,1732,308,69,8,5,0,0,0
1060,29750,8896,9749,6541,1738,332,55,11,4,1,0,0
1070,29769,8811,9779,6653,1676,311,62,11,4,1,0,0
1080,29712,8837,9855,6625,1672,308,53,11,4,0,0,0
1090,29709,8889,9793,6616,1689,305,61,13,2,0,0,0
1100,29566,9051,9876,6543,1655,310,63,8,4,1,0,0
1110,29641,8996,9766,6623,1677,292,67,11,3,1,0,0
1120,29622,8961,9881,6576,1666,282,75,11,2,1,0,0
1130,29705,8911,9779,6586,1730,290,56,16,4,0,0,0
1140,29699,8931,9751,6624,1697,286,70,18,1,0,0,0
1150,29747,8815,9809,6653,1671,305,64,12,1,0,0,0
1160,29696,8860,9883,6581,1677,301,61,15,3,0,0,0
1170,29644,8964,9755,6709,1642,282,71,8,2,0,0,0
1180,29605,9043,9775,6597,1683,302,55,15,2,0,0,0
1190,29618,9020,9777,6615,1680,283,67,15,2,0,0,0
1200,29670,8895,9829,6678,1637,284,67,16,1,0,0,0
1210,29630,8959,9837,6632,1646,294,64,13,1,0,0,1
1220,29705,8928,9754,6631,1653,321,67,15,3,0,0,0
1230,29674,8911,9827,6614,1682,288,69,9,2,1,0,0
1240,29811,8824,9721,6589,1726,315,77,11,2,0,1,0
1250,29795,8746,9826,6649,1687,284,71,15,3,1,0,0
1260,29703,8921,9786,6592,1670,319,72,11,3,0,0,0
1270,29748,8824,9840,6578,1705,294,72,12,3,1,0,0
1280,29692,8866,9883,6574,1678,305,70,7,1,1,0,0
1290,29724,8879,9724,6704,1689,277,66,11,3,0,0,0
1300,29683,8860,9872,6644,1645,294,66,9,4,0,0,0
1310,29755,8871,9708,6660,1702,305,61,9,6,0,0,0
1320,29746,8864,9771,6626,1666,314,74,13,3,0,0,0
1330,29645,9070,9732,6493,1718,338,67,12,2,0,0,0
1340,29697,8895,9850,6546,1692,326,54,14,3,0,0,0
1350,29739,8837,9837,6590,1677,313,68,13,3,0,0,0
1360,29741,8836,9776,6683,1659,300,71,10,1,0,0,0
1370,29746,8831,9789,6647,1681,311,60,9,2,1,0,0
1380,29748,8852,9774,6634,1677,304,73,12,2,1,0,0
1390,29770,8849,9704,6672,1711,287,67,14,2,1,0,0
1400,29772,8813,9765,6654,1684,307,74,7,1,0,0,0
1410,29760,8808,9760,6682,1721,273,61,8,4,0,0,0
1420,29640,8975,9810,6591,1681,309,59,11,0,1,0,0
1430,29712,8887,9782,6646,1661,306,69,12,2,0,0,0
1440,29730,8844,9820,6625,1667,308,73,8,2,0,0,0
1450,29571,9049,9812,6632,1651,280,72,8,2,0,0,0
1460,29646,8937,9834,6634,1660,287,65,8,5,1,0,0
1470,29605,8982,9856,6611,1649,300,65,8,1,0,0,0
1480,29671,8945,9767,6627,1709,284,60,11,3,0,0,0
1490,29687,8870,9840,6642,1685,272,68,11,2,0,0,0
1500,29614,8938,9925,6595,1622,303,63,13,4,0,0,0
1510,29637,8981,9793,6651,1614,320,68,11,2,0,0,0
1520,29677,8882,9843,6674,1623,295,63,18,2,0,0,0
1530,29578,9057,9811,6635,1598,316,59,17,6,0,0,0
1540,29723,8779,9928,6630,1641,289,69,15,3,0,0,0
1550,29675,8901,9818,6642,1678,289,62,11,1,0,0,0
1560,29647,8949,9833,6612,1649,306,68,12,1,0,0,0
1570,29755,8807,9839,6591,1702,304,66,9,4,0,0,0
1580,29648,8962,9803,6624,1664,289,77,7,2,1,0,0
1590,29599,9026,9831,6550,1693,311,58,8,1,0,0,0
1600,29659,8871,9900,6661,1601,309,61,12,3,0,0,0
1610,29641,8985,9756,6649,1685,286,63,11,1,0,0,0
1620,29675,8927,9843,6560,1680,304,74,12,2,0,0,0
1630,29748,8743,9935,6624,1653,284,74,12,4,0,0,0
1640,29599,9014,9820,6641,1614,308,66,12,3,0,0,0
1650,29722,8885,9740,6688,1663,301,59,16,2,1,0,0
1660,29789,8769,9812,6631,1694,295,72,12,3,0,0,0
1670,29729,8846,9801,6670,1653,277,87,12,2,0,0,0
1680,29689,8833,9877,6664,1667,265,72,8,1,1,0,0
1690,29652,8921,9861,6629,1626,299,76,12,1,0,0,0
1700,29718,8909,9775,6601,1666,316,75,15,2,0,0,0
1710,29700,8924,9746,6647,1679,305,56,17,3,0,0,0
1720,29737,8911,9653,6716,1679,308,57,14,2,0,0,0
1730,29606,9091,9656,6687,1664,302,52,17,2,0,0,0
1740,29654,8974,9806,6566,1697,291,74,14,1,0,0,0
1750,29670,8973,9761,6583,1718,288,68,15,1,0,0,0
1760,29711,8937,9702,6652,1684,320,54,16,1,0,0,0
1770,29681,8929,9765,6672,1638,320,55,16,1,0,0,0
1780,29700,8938,9734,6643,1685,286,69,19,2,1,0,0
1790,29654,8937,9796,6674,1647,295,58,14,1,1,0,0
1800,29710,8888,9746,6703,1664,281,70,14,0,1,0,0
1810,29717,8983,9625,6671,1677,319,69,14,2,0,0,0
1820,29791,8822,9711,6649,1730,293,68,12,0,1,0,0
1830,29711,8885,9790,6611,1711,293,63,12,1,0,0,0
1840,29652,8936,9823,6641,1645,298,74,6,2,0,0,0
1850,29602,9030,9825,6568,1669,299,71,9,3,1,0,0
1860,29671,8998,9719,6596,1710,302,66,13,2,0,0,0
1870,29703,8957,9689,6634,1720,300,61,11,1,1,0,0
1880,29694,8964,9669,6697,1671,311,57,10,3,1,0,0
1890,29688,8912,9871,6499,1698,338,54,16,1,0,0,0
1900,29794,8769,9824,6592,1702,314,73,5,3,1,0,0
1910,29756,8867,9722,6637,1725,283,71,14,2,0,0,0
1920,29782,8820,9804,6572,1680,326,71,20,1,1,0,0
1930,29734,8844,9833,6565,1727,295,65,13,1,0,0,0
1940,29678,8972,9769,6565,1698,316,56,20,3,0,0,0
1950,29778,8760,9830,6608,1760,271,57,8,5,0,0,0
1960,29687,8820,9968,6536,1707,289,55,11,3,1,0,0
1970,29587,9034,9822,6608,1660,285,63,12,6,0,0,0
1980,29652,8952,9747,6747,1614,282,60,20,3,0,0,0
1990,29602,9062,9788,6542,1698,310,57,15,3,0,0,0
2000,29681,8979,9721,6625,1675,314,65,15,2,0,0,0
2010,29655,8949,9822,6619,1628,326,65,10,2,1,0,0
2020,29717,8892,9765,6637,1674,320,60,8,4,0,0,0
2030,29788,8828,9706,6679,1681,308,73,14,0,0,0,0
2040,29764,8810,9800,6642,1677,295,68,18,3,0,0,0
2050,29699,8879,9826,6629,1663,298,66,15,2,0,0,0
2060,29608,8985,9863,6595,1646,302,62,14,1,1,0,0
2070,29661,8963,9793,6621,1645,300,75,17,2,0,0,0
2080,29675,8938,9794,6601,1688,308,59,10,4,0,0,0
2090,29755,8843,9780,6618,1684,314,69,12,2,0,0,0
2100,29706,8958,9706,6630,1674,312,79,10,1,1,0,0
2110,29819,8806,9670,6690,1697,310,75,8,1,1,0,0
2120,29712,8849,9869,6605,1650,302,69,17,4,0,0,0
2130,29667,8919,9863,6565,1685,293,67,14,4,0,0,0
2140,29652,9028,9715,6601,1692,309,62,13,5,0,0,0
2150,29613,8989,9882,6533,1679,300,62,16,2,1,0,0
2160,29688,8940,9719,6690,1665,299,61,13,1,1,0,0
2170,29599,9029,9788,6630,1662,302,47,18,2,0,0,0
2180,29577,9050,9807,6641,1625,293,65,17,2,0,0,0
2190,29706,8830,9882,6622,1679,271,69,14,2,2,0,0
2200,29632,8954,9877,6583,1642,303,70,12,3,1,0,0
2210,29622,9020,9780,6628,1628,312,70,15,2,0,0,0
2220,29602,9049,9797,6603,1611,325,76,13,0,1,0,0
2230,29635,8980,9790,6677,1583,333,66,11,2,0,0,0
2240,29677,8916,9866,6572,1632,321,74,16,3,0,0,0
2250,29721,8864,9739,6767,1591,319,60,14,1,1,0,0
2260,29677,8946,9826,6537,1697,302,76,15,0,1,0,0
2270,29690,8932,9788,6598,1662,330,63,13,1,0,0,0
2280,29662,8990,9737,6637,1645,326,69,10,1,0,0,0
2290,29762,8873,9735,6584,1713,345,52,11,2,0,0,0
2300,29701,8910,9800,6590,1689,301,70,12,4,0,0,0
2310,29711,8901,9731,6718,1619,317,66,9,5,0,0,0
2320,29665,8926,9813,6656,1622,320,59,13,3,0,0,0
2330,29727,8944,9689,6603,1730,299,69,13,1,2,0,0
2340,29766,8863,9710,6628,1730,308,58,11,2,1,0,0
2350,29656,9001,9739,6620,1671,311,57,20,1,1,0,0
2360,29667,8930,9850,6575,1652,321,68,12,1,1,0,0
2370,29582,9024,9797,6687,1637,274,57,15,3,1,0,0
2380,29673,8920,9763,6712,1638,303,54,10,3,0,1,0
2390,29642,8979,9760,6667,1667,284,61,14,2,1,0,0
2400,29631,8901,9941,6561,1681,299,51,11,0,1,0,0
2410,29635,8969,9805,6646,1642,306,61,8,5,0,0,0
2420,29783,8843,9726,6602,1735,313,58,13,4,0,0,0
2430,29693,8917,9789,6637,1641,316,67,11,6,0,0,0
2440,29718,8937,9691,6652,1693,310,57,14,5,0,0,0
2450,29663,8867,9892,6667,1616,296,57,14,4,1,0,0
2460,29500,9123,9846,6626,1617,287,68,7,3,0,0,0
2470,29656,8881,9934,6591,1630,303,61,14,7,0,0,0
2480,29609,8928,9922,6625,1630,285,63,14,0,1,0,0
2490,29593,8985,9890,6582,1662,287,67,8,2,1,0,0
2500,29606,9019,9854,6535,1675,302,72,10,3,1,0,0
2510,29744,8856,9815,6560,1703,314,71,9,5,0,0,0
2520,29768,8824,9798,6585,1719,296,66,18,3,0,0,0
2530,29798,8780,9774,6634,1712,296,66,13,4,0,0,0
2540,29773,8825,9711,6693,1715,281,70,6,3,0,0,0
2550,29570,9139,9741,6531,1711,309,60,14,2,0,0,0
2560,29609,9021,9794,6596,1686,303,57,9,2,0,0,0
2570,29627,8968,9798,6681,1634,291,69,7,2,0,0,0
2580,29674,8852,9967,6556,1627,311,74,12,4,0,0,0
2590,29713,8900,9802,6585,1676,315,70,11,3,2,0,0
2600,29674,9002,9701,6627,1682,300,76,12,3,0,0,0
2610,29666,8994,9691,6689,1653,302,65,14,3,0,0,0
2620,29742,8894,9686,6697,1681,294,63,15,3,1,1,0
2630,29588,9015,9818,6653,1640,290,56,15,2,0,0,0
2640,29610,9030,9810,6550,1715,278,68,10,5,1,0,0
2650,29545,9149,9769,6554,1691,280,66,18,3,2,0,0
2660,29645,8979,9774,6659,1636,299,64,19,1,1,0,0
2670,29681,8954,9787,6600,1651,308,73,19,2,2,0,0
2680,29776,8824,9734,6669,1698,290,72,9,4,1,0,0
2690,29691,8886,9776,6732,1614,297,70,7,3,1,0,0
2700,29780,8815,9762,6637,1693,312,55,20,2,1,0,0
2710,29672,8954,9769,6635,1653,312,69,10,3,0,0,0
2720,29588,9012,9803,6701,1605,291,65,6,5,1,0,0
2730,29706,8821,9879,6678,1600,318,58,11,5,1,0,0
2740,29680,8933,9777,6643,1661,307,56,16,3,0,1,0
2750,29629,8976,9870,6542,1668,312,61,16,2,1,0,0
2760,29693,8886,9881,6533,1697,304,66,10,7,0,0,0
2770,29669,8932,9812,6616,1661,311,61,12,3,0,0,0
2780,29649,8987,9774,6603,1675,318,57,11,3,0,0,0
2790,29717,8905,9750,6633,1689,295,76,10,2,0,0,0
2800,29666,8913,9890,6537,1681,304,75,9,2,0,0,0
2810,29714,8904,9740,6664,1657,330,56,9,3,0,0,0
2820,29726,8906,9728,6655,1663,312,73,12,2,0,0,0
2830,29590,9012,9863,6565,1678,296,62,8,3,0,0,0
2840,29683,8917,9817,6580,1704,298,69,6,3,0,0,0
2850,29579,9049,9850,6571,1620,330,65,10,2,1,0,0
2860,29636,8977,9829,6578,1680,293,71,10,2,0,0,1
2870,29691,8899,9823,6586,1720,277,63,14,3,1,0,0
2880,29703,8906,9762,6635,1702,296,61,8,4,0,0,0
2890,29723,8845,9803,6678,1643,302,72,10,1,0,0,0
2900,29748,8829,9811,6619,1687,294,74,13,2,0,0,0
2910,29732,8787,9852,6692,1650,290,61,10,3,0,0,0
2920,29714,8798,9945,6544,1702,312,48,11,3,0,0,0
2930,29825,8725,9790,6650,1703,310,60,12,2,0,0,0
2940,29689,8951,9722,6642,1710,283,62,15,3,0,0,0
2950,29656,8971,9787,6605,1665,317,64,8,4,0,0,0
2960,29710,8859,9781,6696,1671,292,55,10,3,0,0,0
2970,29727,8846,9784,6705,1632,299,65,17,2,0,0,0
2980,29682,8924,9799,6602,1688,303,72,6,1,0,0,0
2990,29671,8980,9735,6598,1727,285,68,12,1,0,0,0
3000,29727,8829,9836,6623,1684,308,61,7,2,0,0,0
3010,29671,8975,9728,6637,1676,320,61,7,2,0,0,0
3020,29675,8951,9758,6632,1681,301,70,7,2,0,0,0
3030,29716,8938,9710,6597,1743,299,58,15,1,0,0,0
3040,29688,8954,9771,6534,1763,292,60,13,2,0,0,0
3050,29667,8969,9754,6623,1684,301,64,14,1,0,0,0
3060,29782,8867,9633,6734,1672,297,79,9,4,0,0,0
3070,29803,8772,9793,6610,1704,314,66,13,2,0,0,0
3080,29694,8909,9814,6565,1719,303,62,8,2,0,1,0
3090,29744,8923,9716,6581,1697,328,70,13,5,0,0,0
3100,29653,8970,9839,6521,1704,306,69,14,1,0,0,0
3110,29681,8921,9807,6602,1687,301,64,13,1,0,0,0
3120,29652,8990,9776,6593,1666,324,61,14,1,0,0,0
3130,29584,9057,9779,6624,1666,297,53,13,4,0,0,0
3140,29622,8924,9918,6614,1631,279,70,16,3,0,0,0
3150,29649,8941,9864,6580,1649,314,61,16,3,0,0,0
3160,29713,8860,9891,6526,1678,325,71,11,1,1,0,0
3170,29685,8900,9822,6639,1631,320,69,10,1,0,0,0
3180,29653,8934,9865,6563,1677,312,57,14,2,0,0,0
3190,29701,8912,9788,6616,1652,331,62,14,1,0,0,0
3200,29669,8931,9819,6627,1628,319,71,11,1,1,0,0
3210,29727,8876,9838,6544,1685,310,82,10,4,1,0,0
3220,29710,8912,9812,6538,1708,313,65,13,5,1,0,0
3230,29645,8971,9806,6632,1624,313,69,13,4,0,0,0
3240,29779,8789,9765,6714,1633,314,69,12,2,0,0,0
3250,29663,8903,9853,6622,1664,301,57,13,1,0,0,0
3260,29703,8878,9826,6594,1705,298,57,15,1,0,0,0
3270,29701,8868,9826,6642,1674,283,63,18,2,0,0,0
3280,29685,8922,9741,6705,1663,280,64,14,3,0,0,0
3290,29686,8912,9844,6564,1671,314,72,13,1,0,0,0
3300,29771,8808,9774,6650,1697,291,76,8,2,0,0,0
3310,29736,8866,9756,6648,1690,307,61,11,1,1,0,0
3320,29619,9000,9776,6667,1634,316,51,11,2,1,0,0
3330,29643,8958,9813,6647,1628,307,68,8,4,1,0,0
3340,29650,8959,9813,6605,1683,283,69,7,5,3,0,0
3350,29613,8964,9867,6601,1677,281,60,10,3,1,0,0
3360,29605,8955,9928,6535,1689,302,49,11,3,0,0,0
3370,29710,8909,9793,6567,1713,306,62,10,6,1,0,0
3380,29633,9058,9663,6649,1725,269,61,17,2,0,0,0
3390,29666,8973,9821,6524,1672,339,71,7,4,0,0,0
3400,29795,8761,9785,6670,1703,280,62,16,5,0,0,0
3410,29611,8983,9829,6657,1615,305,64,8,5,0,0,0
3420,29693,8883,9786,6725,1606,310,49,21,4,0,0,0
3430,29750,8809,9787,6707,1650,295,60,15,3,1,0,0
3440,29641,8955,9835,6642,1602,317,66,15,4,0,0,0
3450,29678,8980,9725,6616,1697,296,66,17,2,0,0,0
3460,29679,9028,9653,6614,1712,313,62,13,2,1,0,0
3470,29692,8990,9649,6683,1669,322,54,14,4,0,0,0
3480,29709,8917,9737,6651,1688,289,68,16,2,0,0,0
3490,29795,8742,9838,6658,1641,324,56,19,4,0,0,0
3500,29672,8913,9866,6578,1644,320,72,6,6,0,0,0
3510,29668,8929,9836,6599,1639,331,60,12,3,0,0,0
3520,29715,8923,9729,6638,1681,308,65,16,2,0,0,0
3530,29779,8830,9783,6556,1730,316,69,13,1,0,0,0
3540,29761,8862,9764,6576,1722,302,72,15,3,0,0,0
3550,29752,8828,9770,6695,1647,297,68,17,3,0,0,0
3560,29642,8977,9832,6543,1705,295,69,14,0,0,0,0
3570,29720,8878,9767,6680,1645,299,69,16,3,0,0,0
3580,29718,8865,9862,6533,1708,306,69,15,1,0,0,0
3590,29648,8939,9775,6719,1646,269,67,12,2,0,0,0
3600,29712,8853,9813,6663,1669,286,68,10,2,1,0,0
3610,29691,8883,9854,6598,1666,305,62,15,2,0,1,0
3620,29619,9031,9784,6583,1691,269,86,9,4,1,0,0
3630,29705,8893,9823,6555,1721,304,67,7,0,2,0,0
3640,29674,8965,9737,6659,1635,331,66,10,0,0,0,0
3650,29682,8943,9797,6543,1739,295,66,12,0,0,0,0
3660,29735,8813,9869,6580,1703,300,65,12,0,0,0,0
3670,29710,8852,9864,6579,1692,303,64,11,2,0,0,0
3680,29666,8871,9911,6604,1647,299,67,10,1,1,0,0
3690,29583,9007,9801,6737,1589,276,68,15,1,0,0,0
3700,29698,8883,9763,6730,1628,301,59,13,2,0,0,0
3710,29627,8958,9828,6655,1629,314,55,6,5,0,0,0
3720,29606,9023,9785,6642,1653,277,78,11,2,0,0,0
3730,29682,8832,9929,6614,1648,296,60,15,1,0,0,0
3740,29678,8873,9867,6622,1660,312,54,8,3,0,0,0
3750,29699,8924,9744,6647,1686,294,73,8,2,0,0,0
3760,29779,8796,9781,6668,1653,317,65,16,2,0,0,0
3770,29809,8706,9929,6547,1660,343,68,12,2,1,0,0
3780,29620,8989,9827,6599,1665,303,59,12,3,0,0,0
3790,29695,8872,9836,6639,1656,307,52,16,3,1,0,0
3800,29643,8929,9822,6662,1665,289,57,9,1,0,0,0
3810,29576,9063,9807,6573,1700,285,59,10,4,0,0,0
3820,29674,8909,9803,6634,1701,291,55,9,1,0,0,0
3830,29675,8921,9803,6610,1710,284,59,14,1,0,0,0
3840,29812,8749,9808,6624,1689,311,64,15,5,0,0,0
3850,29678,8909,9842,6611,1637,310,79,9,2,0,0,0
3860,29678,8928,9814,6598,1681,287,71,18,2,0,0,0
3870,29623,8980,9839,6593,1670,291,65,14,1,1,0,0
3880,29713,8841,9852,6634,1651,312,58,12,2,2,0,0
3890,29668,8926,9801,6652,1657,295,60,15,2,1,0,0
3900,29688,8961,9755,6597,1670,326,59,17,4,0,0,0
3910,29743,8839,9791,6624,1708,295,65,9,3,0,0,0
3920,29678,8902,9909,6507,1672,326,66,14,3,0,0,0
3930,29812,8800,9755,6558,1763,309,67,10,3,0,0,0
3940,29814,8759,9835,6546,1713,327,61,19,3,0,0,0
3950,29779,8733,9929,6553,1695,306,63,13,6,0,0,0
3960,29717,8892,9758,6664,1657,304,69,14,1,1,0,0
3970,29716,8860,9826,6648,1631,304,71,17,4,0,0,0
3980,29687,8948,9785,6588,1655,331,66,12,5,0,0,0
3990,29798,8764,9812,6619,1700,295,74,9,5,0,1,0
4000,29572,9052,9862,6570,1624,305,76,14,2,0,0,0
4010,29624,8974,9839,6634,1617,298,75,14,1,1,0,0
4020,29679,8918,9805,6634,1665,287,73,14,2,0,0,0
4030,29756,8809,9805,6663,1641,325,66,12,0,0,0,0
4040,29747,8783,9856,6670,1636,302,65,16,2,0,0,0
4050,29721,8847,9839,6598,1702,290,63,14,3,0,0,0
4060,29762,8851,9768,6615,1673,319,68,18,3,0,0,0
4070,29788,8790,9734,6736,1647,291,72,17,1,1,0,0
4080,29687,8874,9842,6671,1618,298,68,16,3,0,0,0
4090,29657,8944,9803,6655,1621,321,60,15,1,0,0,0
4100,29711,8922,9727,6653,1669,322,58,13,1,1,0,0
4110,29677,8974,9790,6537,1681,333,73,11,1,0,0,0
4120,29630,9059,9662,6673,1688,285,63,16,1,0,0,0
4130,29645,8962,9825,6596,1666,300,69,13,1,0,0,0
4140,29673,8980,9731,6630,1668,319,56,18,2,0,0,0
4150,29652,8941,9798,6705,1596,294,71,15,5,0,0,0
4160,29638,8909,9859,6682,1632,285,56,14,1,1,0,0
4170,29665,8932,9821,6608,1661,318,61,9,2,0,0,0
4180,29618,9034,9708,6725,1607,301,72,10,1,1,0,0
4190,29652,9027,9709,6631,1653,323,63,18,1,0,0,0
4200,29659,8886,9957,6528,1653,307,66,18,3,0,0,0
4210,29660,8967,9792,6586,1697,284,78,12,1,0,0,0
4220,29733,8848,9810,6623,1666,323,61,10,2,1,0,0
4230,29675,8989,9703,6654,1676,291,68,15,6,0,0,0
4240,29720,8985,9591,6711,1686,299,62,18,5,0,0,0
4250,29787,8745,9866,6592,1710,301,61,10,2,3,0,0
4260,29653,8918,9898,6540,1708,272,70,14,3,1,0,0
4270,29695,8911,9793,6591,1716,294,68,7,2,0,0,0
4280,29712,8847,9866,6614,1638,311,77,9,3,0,0,0
4290,29696,8915,9764,6683,1617,311,77,12,2,0,0,0
4300,29754,8832,9823,6550,1743,296,61,16,1,0,0,1
4310,29748,8809,9834,6663,1604,338,66,11,4,0,0,0
4320,29746,8851,9825,6541,1727,297,74,14,0,2,0,0
4330,29731,8849,9802,6639,1679,296,61,15,5,0,0,0
4340,29729,8861,9815,6590,1709,285,66,17,5,0,0,0
4350,29739,8848,9819,6577,1720,278,84,10,2,0,0,0
4360,29621,9039,9724,6624,1720,270,67,10,2,0,0,0
4370,29747,8833,9789,6685,1610,320,83,7,3,0,0,0
4380,29746,8894,9729,6651,1625,341,74,13,4,0,0,0
